Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.318382362768958;20.55746691082081;0.03606234369422498;0.6337057580871317
1.0;21.30897581048143;20.501132108739668;0.03828643136216888;0.69268274777221
2.0;21.322975326662053;20.450514757869634;0.04134884212286349;0.7397495190232561
3.0;21.321878389300963;20.408307252418897;0.04329721027877089;0.7778660152244683
4.0;21.305568752207726;20.368860830671956;0.04439374035714552;0.8064335853827274
5.0;21.311613993024984;20.34814599658167;0.04566199035276366;0.8244952494890825
6.0;21.32084317170328;20.323284803046764;0.04727764780362637;0.8407485710993043
7.0;21.315175036951235;20.31194711236913;0.04754634713659269;0.8500081225112694
8.0;21.319379991372145;20.29570439228232;0.04851543123648454;0.8582470135549372
9.0;21.312360336606183;20.287944803722297;0.04855049918880975;0.8649002526953211
10.0;21.31638624401722;20.28358504951105;0.048947923910245036;0.8648136006734362
11.0;21.305972782170375;20.27897141988714;0.048673050345177084;0.870885148546563
12.0;21.303672484867903;20.277512355303294;0.04863318149595302;0.8697181529660796
13.0;21.308154119228487;20.277893365680523;0.048827523864832405;0.8707464203230515
14.0;21.307394721029578;20.280032947724273;0.04869013143627038;0.8680946842887565
15.0;21.3030192719117;20.28868981323684;0.048072486193121405;0.8625431607642824
16.0;21.303514768343284;20.290370941142566;0.048016295127996114;0.8607472202584816
17.0;21.30298278453689;20.300030921753415;0.0475332636390273;0.8516091949795879
18.0;21.304180900943916;20.295996393348045;0.047781256284164506;0.8539708322782573
19.0;21.302924478855708;20.301107616958465;0.04747947212783143;0.8490424949449107
20.0;21.305422520391254;20.29770166219672;0.04775928237888791;0.8496460166831454
21.0;21.304872539739797;20.29947814729018;0.04764902333884439;0.8450428871625206
22.0;21.309061886000237;20.29841203675147;0.047898097120794694;0.8413997332666838
23.0;21.310285524667204;20.29873582996692;0.04794074382465807;0.8373814183583406
24.0;21.312030967540856;20.300394305549048;0.04794486549724209;0.829090593571614
25.0;21.31482895290126;20.300110151393902;0.0480909384600643;0.8226597336885106
26.0;21.31865279769464;20.305894893572574;0.04799800493469501;0.8084994555224085
27.0;21.32085765010583;20.306419068359762;0.04807765790265718;0.8006219398576704
28.0;21.3225137492649;20.31448844854038;0.04777371093481132;0.7820625842763604
29.0;21.32471131525683;20.316041500642;0.04780425661681659;0.7693379302468131
30.0;21.32700719427876;20.32194157224359;0.04763344180261478;0.7494907446658132
31.0;21.328435308768967;20.32710618815293;0.04745635642730039;0.7319509386745224
32.0;21.329765135152424;20.333423042120977;0.04722000440907335;0.7094080449416751
33.0;21.331074728495786;20.34138635876851;0.046904662072382725;0.687052018695752
34.0;21.33247324734319;20.34576257225935;0.046763539103499605;0.66548130019968
35.0;21.334139537718322;20.35784691142112;0.04626979271550718;0.6399357062269573
36.0;21.336049167277135;20.36087851983958;0.04621661836196941;0.6184248546919022
37.0;21.33797045519056;20.372700888460216;0.04574737283082206;0.5911402362304301
38.0;21.339852452071085;20.369670506666246;0.04598018698601133;0.5741827816336951
39.0;21.341984996728463;20.382937044513096;0.04545250958366672;0.5465052121505138
40.0;21.344245928043456;20.37701503443916;0.04584032671110404;0.5312436071341153
41.0;21.34647989795061;20.382634286060483;0.045679886819437215;0.5103674024287415
42.0;21.34802740408491;20.3798631163336;0.045884563400536045;0.494274786839199
43.0;21.34974109892869;20.38489423492543;0.045727339526220837;0.47454567503231715
44.0;21.351342601842724;20.38519502375784;0.04578898474335936;0.45689537750536857
45.0;21.353215553962873;20.389109451866442;0.04569223232684502;0.4414910011845308
46.0;21.35388998120113;20.397868015186862;0.04530909791536821;0.4213311061864147
47.0;21.35550720982743;20.404501677172444;0.04507135225853011;0.40408492687275555
48.0;21.356708137314268;20.41768532073454;0.044503451022735833;0.37990848841479163
49.0;21.357710834351643;20.420112838851892;0.04443592395733414;0.36605368587039777
50.0;21.357734514782237;20.436864602377504;0.043643123810650844;0.3406321416862568
51.0;21.35781633313061;20.44126196200008;0.04343859578817679;0.32439593303743663
52.0;21.357380604982104;20.452737217437964;0.042874094196404776;0.3040279277878781
53.0;21.35636173621944;20.4580884386217;0.042572194198945014;0.28660236754029
54.0;21.354715671285142;20.471779577805986;0.041845312487163784;0.2671391108908381
55.0;21.352646266837915;20.477071062242125;0.04149645519411329;0.24991092289071304
56.0;21.350563759890115;20.48179716627428;0.041173772209281256;0.23899660548231338
57.0;21.348014496257257;20.488967388127023;0.040713133086740946;0.2221871578353074
58.0;21.345547524729696;20.49333648363019;0.040389148867275106;0.21418113647290227
59.0;21.342866144587695;20.497674134902482;0.04005649335001012;0.20176225378821755
60.0;21.340542378592115;20.499740137542794;0.03984844744309578;0.19941189874734278
61.0;21.338420492967742;20.509970285771818;0.03926304299506751;0.1880288314376628
62.0;21.336551793282965;20.516633378470967;0.03885869264511837;0.1837532592277853
63.0;21.334774214435384;20.521742078601566;0.03853232871250325;0.17936692007667432
64.0;21.333063484683684;20.532661952012425;0.03793372192754782;0.1743414511655601
65.0;21.331034646148098;20.543330954176277;0.037331928529470176;0.17133400308417635
66.0;21.329058879047707;20.556871693518364;0.03659654907722008;0.16632803992994383
67.0;21.32857656704254;20.55875155118172;0.03648459790809561;0.17265562771843435
68.0;21.325458998420917;20.574022732099213;0.035613093190602095;0.16769855178207393
69.0;21.32163768096068;20.57843993343899;0.035222642062639385;0.17641177827670873
70.0;21.321444332243306;20.585115226887492;0.03489711399790589;0.1816582735382113
71.0;21.317745237202992;20.58876331740955;0.0345489061513479;0.19001199258148915
72.0;21.31480025463908;20.59462170132177;0.03413168499134175;0.19685972709064004
73.0;21.312790480198668;20.602927738410838;0.033642783970987224;0.20437368287254287
74.0;21.3106800867152;20.601460818505654;0.03361228759286957;0.219742695666433
75.0;21.30235259980293;20.610055739573273;0.0328102777360027;0.2254446324577799
76.0;21.306519193861288;20.61094383692655;0.032965656726764894;0.24022656804329046
77.0;21.307195521839958;20.6168774928896;0.03271649426305014;0.25209926902601865
78.0;21.296916942202863;20.620184022155758;0.032072650239199266;0.26532534409263775
79.0;21.293468578538747;20.620637111942365;0.031887747232055993;0.27897036018345034
80.0;21.30502991526036;20.624100321821306;0.03227154471275134;0.291170733746803
81.0;21.301055321100144;20.61632284753918;0.03245177599814991;0.3140935209346196
82.0;21.28266209793133;20.618221454791776;0.03149007787391247;0.3286135240878849
83.0;21.296396204431623;20.60768230623591;0.03264046910880166;0.3501839741908981
84.0;21.30243544426235;20.605860224414734;0.033013043594673774;0.3728353138546723
85.0;21.2931993240588;20.605292428774373;0.03260222252532833;0.38879928553881626
86.0;21.28483793616313;20.604708959805446;0.03223360077524562;0.40765674782523575
87.0;21.296215468060257;20.602835631821097;0.032861603613230324;0.4209486635795372
87.67;21.29824183008996;20.60265932804562;0.03296599535755175;0.42728422841378944
88.0;21.296679734594385;20.6046165594861;0.03279920261176703;0.42824189471868834
89.0;21.2895711358441;20.60864042478231;0.03227159768065359;0.42850777118897554
90.0;21.287735720061487;20.618710011915493;0.03170737953298553;0.4194510350022824
90.03;21.28786245011766;20.619057172628683;0.03169693258241603;0.4190735018082421
