Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.199555742323554;20.776303113875528;0.02005936627715762;0.7107509421478397
1.0;21.196066379780525;20.728280746755797;0.02216993521444212;0.7618558154784338
2.0;21.19882408173161;20.685195479757994;0.02434258777126136;0.8013333763237114
3.0;21.19589886120078;20.65061421555365;0.02584287420128591;0.8311141065471404
4.0;21.18511892301876;20.618613679735965;0.026848589729042374;0.8518620602686582
5.0;21.1850569564894;20.60162581854377;0.02765076483154649;0.8621248797147416
6.0;21.187940117249987;20.58357939138501;0.028642688429619836;0.8700237433189884
7.0;21.18120622674366;20.573840125489294;0.028785123282197504;0.8726403348048279
8.0;21.179957965320902;20.564057095710286;0.029189614673488923;0.8719349157282323
9.0;21.17560501081651;20.55627320255077;0.029352218401219966;0.8716338973037452
10.0;21.173695483963584;20.556074527224638;0.029271135390471388;0.8641287251715539
11.0;21.17121006328681;20.552221939487815;0.029335930037867098;0.8618216158384655
12.0;21.16788538508562;20.553647250313595;0.029110812074503466;0.8537716838350065
13.0;21.165467592492377;20.55493028116657;0.028935417598379466;0.8451086854605947
14.0;21.162413624237708;20.55966816942587;0.028566135299139265;0.8353609451339707
15.0;21.161714173433765;20.569371419297916;0.028073116309755886;0.8196749036075701
16.0;21.160486648924564;20.573180231466317;0.02783442736768945;0.8106517810752933
17.0;21.15837957512569;20.58099151762033;0.027364362914945952;0.7938978236554988
18.0;21.158360005685246;20.580328423691004;0.02739486170588826;0.7869591980599893
19.0;21.159353263694893;20.581995377648997;0.02736293298795713;0.7748736631800952
20.0;21.16005953664518;20.582995731596267;0.027348995499948427;0.7645457063252863
21.0;21.162024373077145;20.580905032557105;0.027541200972513738;0.7526021369220359
22.0;21.16456325029956;20.583998194252093;0.027514931566230753;0.737561043631608
23.0;21.16721163608036;20.580466224474446;0.02780783941260257;0.7254066441141376
24.0;21.17004492684295;20.586492801869646;0.027656498813900737;0.7051938065357106
25.0;21.17343239582445;20.58203220252052;0.028028445180281015;0.6903251252150895
26.0;21.17665719693163;20.58990116411185;0.027808342787667216;0.6665287447811394
27.0;21.179168576726187;20.58969883657535;0.027936954509518292;0.6468425055676761
28.0;21.181359906210304;20.59876040046417;0.027611350983229137;0.6197376331487945
29.0;21.18317672067969;20.6012988616625;0.027577149716454512;0.5938671281855861
30.0;21.184426597468573;20.608778077013152;0.027281920400730814;0.5650961749938759
31.0;21.185229065570987;20.615054092963508;0.027022510550117475;0.5339549211901513
32.0;21.185512315617935;20.622849858582644;0.02666646715807066;0.50267620056011
33.0;21.185338528797416;20.631617656242888;0.026242695381731202;0.466260791955861
34.0;21.185202725770765;20.637921909607133;0.02593747943903467;0.43562084352403474
35.0;21.185340936904574;20.651599198653614;0.02529581697871848;0.39548488013068095
36.0;21.18574708343556;20.65586681047679;0.02511280914496543;0.3655865667352458
37.0;21.186262038420978;20.664692332760133;0.02471894339624857;0.3282715842573296
38.0;21.18623113907981;20.668314960927813;0.02454579043374388;0.29728112155031283
39.0;21.186110401068746;20.6761860922006;0.024167028856310276;0.26196984854509253
40.0;21.18631598217255;20.678680767280913;0.02405854099012508;0.23087195130824512
41.0;21.18727993094656;20.679500916852632;0.024065356118195595;0.20124795885809021
42.0;21.18622041329512;20.68235310514812;0.023879967210758333;0.16875172749521994
43.0;21.184167608227057;20.684585896987894;0.023676858352566953;0.14057023949762026
44.0;21.18293281474837;20.689701761780285;0.023375879287586956;0.10601431904992609
45.0;21.181455514320234;20.69100591987209;0.023244056608916774;0.0810530916665968
46.0;21.179519225611315;20.70007014181896;0.022722705393002692;0.04552846143678124
47.0;21.17626668883232;20.70983462128134;0.022105785191989705;0.016593561046953198
48.0;21.174426283166852;20.717933167786704;0.021634744804746357;-0.017191013873542715
49.0;21.169826927664193;20.72990329487836;0.020849461269470838;-0.04944081739144224
50.0;21.165907821117663;20.740378471220644;0.02016726776763123;-0.08360054171271258
51.0;21.161403508803083;20.754437703783402;0.01928747891088534;-0.11869696753528558
52.0;21.157210083732895;20.759298773831187;0.018858355919512248;-0.1480089243011946
53.0;21.151332054976667;20.774365705442325;0.017865703769400106;-0.18469638908437958
54.0;21.145042968358972;20.779596889111577;0.017319719395611128;-0.2113786771306252
55.0;21.138712645249175;20.789790649896247;0.016536587457484733;-0.24346508145958978
56.0;21.133024330873567;20.791018712560177;0.01620879707646399;-0.26681210386023224
57.0;21.127102283764124;20.796822409951552;0.015653074588273537;-0.29528777849115073
58.0;21.12171713612654;20.80105492344224;0.015197261264658807;-0.31743457007441833
59.0;21.116591625317998;20.799351837820666;0.015035061018830903;-0.33722995367401865
60.0;21.112325401226677;20.80623837829545;0.014506493977783244;-0.3600603970527061
61.0;21.109237468760522;20.80622791899844;0.014360642168818985;-0.3785921987143226
62.0;21.106728116799413;20.82059993670209;0.013560577255797235;-0.4024833165304358
63.0;21.104752380378216;20.817180321394122;0.013629007534791142;-0.41561435672801395
64.0;21.103136344037623;20.83147235324895;0.01287507065349151;-0.43718232380389566
65.0;21.101844434162185;20.83511996105317;0.012640970289526779;-0.45078145656025725
66.0;21.101035597641808;20.84397659786936;0.012182890984476153;-0.4638994940477943
67.0;21.101449123345738;20.84847560508379;0.01198926626833868;-0.47785427886654475
68.0;21.099988039030485;20.85499562188642;0.011611015030524405;-0.48719695820222597
69.0;21.0987864018893;20.86395472576549;0.011129463323403362;-0.5002182767412933
70.0;21.101294174230098;20.863574147248766;0.011266351989636597;-0.5013473432318349
71.0;21.099311174818414;20.86820783091115;0.010952765114088363;-0.5110788885299229
72.0;21.09988399537341;20.86956156948509;0.010915754781437022;-0.5133706250971812
73.0;21.102331811208405;20.870512215848485;0.010986710680564898;-0.5150324494945053
74.0;21.10264443875903;20.875130760399323;0.0107826387848202;-0.5195165478896016
75.0;21.10319199794311;20.873303223747847;0.01089520256849589;-0.5199274713676587
76.0;21.109364255194365;20.879390371062353;0.010899236214787267;-0.5240756188053268
77.0;21.110358910058295;20.87938170235204;0.010946787095083262;-0.5216079955988633
78.0;21.107048362502795;20.8830362106372;0.010616689661876491;-0.5224437946722418
79.0;21.1160582027116;20.880935682042928;0.011143247425055514;-0.5212016193892879
80.0;21.12345878581385;20.87477166055754;0.011786119680393864;-0.5129996429041626
81.0;21.118060691784525;20.87447534386132;0.011544329285459924;-0.511465158908436
82.0;21.116378255220308;20.86673248253168;0.011831553207991799;-0.5008700265441419
83.0;21.131489872666183;20.854505652446708;0.013127214228411148;-0.4912167063492845
84.0;21.130139106862238;20.857311953730534;0.012930196830886451;-0.48650652359945923
85.0;21.11447675682487;20.852657153424822;0.012408512009480998;-0.47891841522794465
86.0;21.128207710970916;20.855843604099274;0.01290825151050435;-0.4772707768876572
87.0;21.133651581817816;20.857902414391734;0.013068680920667356;-0.4815244998348902
87.67;21.12796326503759;20.86187615864678;0.01261076333605733;-0.48790807840851613
