Distance [mm];Wallthickness [mm]
0.0;1.1928710938
2.0003283024;1.1927033663
4.0006866455;1.1926337481
6.0011749268;1.1927119493
8.001865387;1.1927912235
10.002773285;1.1928546429
12.003944397;1.1929687262
14.005523682;1.193218112
16.00769043;1.1935837269
18.010501862;1.1938039064
20.01398468;1.1940985918
22.018184662;1.194280982
24.02312851;1.1944442987
26.028793335;1.1947052479
28.035236359;1.1950196028
30.042581558;1.1954493523
32.050937653;1.195854187
34.060379028;1.1961728334
36.071071625;1.1964221001
38.083404541;1.196487546
40.098155975;1.1960967779
42.116832733;1.1949412823
44.141441345;1.1929463148
46.174777985;1.1894750595
48.221340179;1.1839658022
50.287548065;1.1758713722
52.381248474;1.1649109125
54.508090973;1.1534100771
56.671951294;1.1393334866
58.880065918;1.1184359789
61.148525238;1.0839293003
63.493415833;1.0445588827
65.916381836;1.0106655359
68.406105042;0.98765188456
70.958374023;0.96672618389
73.566574097;0.95626109838
76.216590881;0.94880795479
78.902351379;0.9435827136
81.6092453;0.94660538435
84.329536438;0.94579464197
87.061843872;0.94848275185
89.801773071;0.95061397552
92.547164917;0.95347881317
95.294265747;0.9549986124
98.035865784;0.95944446325
100.77347565;0.95856851339
103.51537323;0.95764285326
106.26155853;0.95617991686
109.00119781;0.95993101597
111.71192932;0.96994113922
114.39136505;0.97232466936
117.03644562;0.98686695099
119.63621521;1.0036945343
122.17493439;1.0353419781
124.64027405;1.0663977861
127.04316711;1.0916935205
129.39845276;1.1060883999
131.71452332;1.1174814701
133.99308777;1.1271165609
136.23696899;1.1366170645
138.44877625;1.1449234486
140.63148499;1.1523326635
142.7885437;1.1585630178
144.92253113;1.1648097038
147.03530884;1.1702754498
149.12811279;1.176222682
151.20292664;1.179988265
153.2612915;1.1848465204
155.30337524;1.1898863316
157.3319397;1.1932916641
159.35066223;1.1961672306
161.36291504;1.1977293491
163.37098694;1.198933363
165.3757782;1.1996068954
167.37860107;1.1997790337
169.38069153;1.1997200251
171.38259888;1.1996722221
173.38438416;1.1996381283
175.3860321;1.1996855736
177.38755798;1.1996853352
179.38900757;1.1997082233
181.39039612;1.1997470856
183.39169312;1.199785471
185.3928833;1.1997983456
187.39395142;1.1998020411
189.3948822;1.1998468637
191.39569092;1.1998922825
193.39634705;1.1999305487
195.39686584;1.1999548674
197.39723206;1.1999664307
199.39750671;1.1999776363
201.39772034;1.1999872923
203.39784241;1.1999936104
205.39785767;1.1999946833
207.39779663;1.2000184059
209.39762878;1.2000473738
211.39738464;1.2000421286
213.39704895;1.2000502348
215.39665222;1.2000700235
217.39619446;1.2000876665
219.39569092;1.2000933886
221.39515686;1.2000855207
223.39459229;1.2000796795
225.39399719;1.2000935078
227.39338684;1.2001160383
229.39274597;1.2001190186
231.39212036;1.2001113892
233.39151001;1.2001037598
235.39089966;1.2000955343
237.39028931;1.2001035213
239.38964844;1.2000949383
241.38900757;1.2000961304
243.38833618;1.2001327276
245.38766479;1.2001442909
247.38700867;1.2001250982
249.38632202;1.2000242472
251.38529968;1.1997898817
253.38372803;1.1997213364
255.38150024;1.1995465755
257.37857056;1.1995098591
281.4050293;1.2014759779
