Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.064649302431953;21.032153434913308;0.0015400885079926263;0.30407897494959
1.0;21.058789122778975;21.01378527449099;0.002132883805117861;0.3311117526446523
2.0;21.050700855578228;20.99729848091639;0.0025309182304189336;0.3495271121057968
3.0;21.040842177527068;20.985981556763498;0.0026000294200744078;0.36129488447915037
4.0;21.029475866590104;20.965403352521292;0.003036612041175918;0.3759556561421462
5.0;21.016506206307724;20.953842278698126;0.0029698543890805023;0.383528173171797
6.0;21.001824692245236;20.94003499002464;0.0029284219061894465;0.3894380304327285
7.0;20.986459785536063;20.935236227059296;0.002427656799846791;0.38854832883450285
8.0;20.971894363781722;20.935335864252934;0.0017326303094212102;0.379155615138977
9.0;20.95695474934712;20.93640283644292;0.000974024308255903;0.3715660131165208
10.0;20.94235286203518;20.944724995033653;-0.00011242336485657963;0.35652533551915866
11.0;20.92990829289584;20.951480086250115;-0.0010223598746102501;0.34480802666162447
12.0;20.918814298990533;20.95951482739751;-0.0019289349955912858;0.3302727343099505
13.0;20.907802034227984;20.968550317804173;-0.002879065572331211;0.3139789734091778
14.0;20.901144736097912;20.973123487571726;-0.0034113152357258;0.30175524560136324
15.0;20.89352302239419;20.984087222619884;-0.004292142190791116;0.2830221437438496
16.0;20.89005598230562;20.98240397733799;-0.004376682229022422;0.2757471058565031
17.0;20.88393097353967;20.985941426161833;-0.004834618607685482;0.2611977228694542
18.0;20.884319607823045;20.9795845744866;-0.004514927330026376;0.256052326198251
19.0;20.879192457540718;20.974457586905196;-0.0045149350409705085;0.24880633580996658
20.0;20.882198037798872;20.967864909530228;-0.004060041314282244;0.24206086130050863
21.0;20.88148269331243;20.958219581921878;-0.003636819365376585;0.23664922641327735
22.0;20.883480807190253;20.953793580468673;-0.003332358923147883;0.22670620289557064
23.0;20.88389069557403;20.943667916368472;-0.002833043639546963;0.22157917123717397
24.0;20.887513083450216;20.94252406538146;-0.0026071555417650806;0.20638321850640295
25.0;20.89027976671396;20.934243106004853;-0.002083570582506815;0.19593176667622458
26.0;20.89265260977102;20.933511078729914;-0.0019364203298054448;0.17686048237820273
27.0;20.897304553991866;20.930499901224618;-0.001573239205343695;0.15982043828122983
28.0;20.899750519633805;20.932145746816;-0.0015353188238007532;0.13658576623146246
29.0;20.905426433751195;20.934617044207982;-0.001383441253876169;0.11253011219474018
30.0;20.9073891250642;20.936713840930157;-0.0013897969604719207;0.08895823172027661
31.0;20.91593018585921;20.94432962639955;-0.0013459450493052366;0.06117535211001979
32.0;20.91898633569514;20.943328773452006;-0.0011536700358703506;0.039325629982862154
33.0;20.92787754530219;20.948685378474504;-0.0009861532309153051;0.011349296141681009
34.0;20.931958692846287;20.939559352200877;-0.00036022082249244234;-0.004906039782134997
35.0;20.940213074677025;20.9438891122317;-0.00017421978932115025;-0.031017844590451205
36.0;20.945373473078206;20.933526889183014;0.0005614494737057818;-0.047163334198494056
37.0;20.951508980419305;20.9321767583759;0.0009162190541898688;-0.06730823575888678
38.0;20.957215695951447;20.925389159029947;0.001508366678744068;-0.0858213759714701
39.0;20.96224951297048;20.926428410329418;0.0016976825896238008;-0.10647794675605127
40.0;20.968963614727357;20.923636915392866;0.002148184802582552;-0.12955099954874782
41.0;20.97149967707865;20.9208886360327;0.0023986275377227773;-0.1481116143270924
42.0;20.978749373791565;20.923132769973325;0.002635858000864474;-0.17500542210079573
