Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.11449354510242;20.950746110171877;0.007797496901454386;0.36873358020072544
1.0;21.12011539288912;20.91072411822236;0.009971013079369382;0.3979750839506906
2.0;21.121262884025683;20.879177690094142;0.011527866377692405;0.41597583823264017
3.0;21.12013653467654;20.854653439998387;0.012642052127531096;0.42905970080561673
4.0;21.11729129825283;20.839070886071745;0.01324859105624214;0.43463725246942886
5.0;21.11384612779097;20.819967450942947;0.013994222707048769;0.4521885645087025
6.0;21.10450237372421;20.81814004638385;0.01363630130192189;0.46386905934443945
7.0;21.09334493341545;20.818091513433405;0.013107305713430793;0.4748815492272698
8.0;21.0853808104253;20.818539218530308;0.012706742471190054;0.48624694866780516
9.0;21.073104581618125;20.819192486496252;0.012091052148660606;0.48984549086197404
10.0;21.06520719348569;20.809167265544684;0.012192377521000336;0.4962939753912181
11.0;21.0553593136052;20.80517836032533;0.011913378727613005;0.49338493193922517
12.0;21.04214216501567;20.80382840201158;0.011348274428766186;0.4854809392356785
13.0;21.032870053735465;20.804067760759004;0.010895347284593373;0.47431841134319797
14.0;21.027802603125252;20.813254992082506;0.01021655290679746;0.45765853977388815
15.0;21.013481023099942;20.818326931675703;0.009293051972582825;0.44417107259880595
16.0;21.002533223900777;20.83296471778138;0.008074690767590334;0.4225583511777913
17.0;20.99326003565446;20.835998314143232;0.007488653405296475;0.41227556943543675
18.0;20.989051088840682;20.845874479259756;0.006817933789567933;0.39929005643418236
19.0;20.96953741994401;20.840979664355004;0.006121797885190817;0.39935477881250137
20.0;20.953030960267796;20.836565877357582;0.005545956329057792;0.39834233495312077
21.0;20.960651297451086;20.827529271948574;0.0063391440715482045;0.3967783882071032
22.0;20.95364578363551;20.817038524330396;0.006505107585957724;0.3923305956259
23.0;20.931516892476537;20.813134819194698;0.005637241584849509;0.3792267747645681
24.0;20.927846065772734;20.803406615895213;0.00592568808940575;0.37070958436839874
25.0;20.932633055328047;20.802427479314645;0.006200265524447735;0.35243868094700304
26.0;20.922632226387947;20.796470618249483;0.006007695625641132;0.3403700191914538
27.0;20.898425024642115;20.797803047640027;0.0047915227143851625;0.32157226437576014
28.0;20.90944070348955;20.794172351665214;0.005488969134492245;0.3076274587523429
29.0;20.914533401172918;20.792139753783324;0.005828268923313964;0.29289234531075437
30.0;20.905659306182798;20.78612698263054;0.00569201540725031;0.2826147675660451
31.0;20.891285046153058;20.77779847422002;0.0054041224730018;0.27517236795714695
32.0;20.911767676225246;20.770454089429;0.006729218418868923;0.26455731641572555
33.0;20.919909682678593;20.75677102364501;0.0077685075730278596;0.25881889773414457
34.0;20.913594923778575;20.74750103918414;0.007909232599735003;0.24583626034388573
35.0;20.915997857448794;20.730493271743935;0.008833551700231368;0.24324214271548783
36.0;20.934890550637924;20.71974432542309;0.010245058343563531;0.23105155991337512
37.0;20.93983077818868;20.706090675460825;0.011130481082278754;0.22677853185091124
38.0;20.934608087361028;20.69568455896184;0.011377310876151776;0.21704394120038728
39.0;20.942804116691477;20.69057705174315;0.012010812616586921;0.20765977117758894
40.0;20.95811181032029;20.68411141750162;0.013047637753270044;0.19420041823504874
41.0;20.957263944480786;20.686773552320613;0.01288049486477016;0.17651246968818413
42.0;20.949582685167954;20.68381985414149;0.012655372906022103;0.1597331756982001
43.0;20.96450193921285;20.69357687884987;0.012901193350618118;0.13443691103739752
44.0;20.972270684185396;20.69569862262625;0.013170098169483188;0.11048617278037653
