Distance [mm];Wallthickness [mm]
0.0;0.99258232117
2.0013048649;0.99292683601
4.0029835701;0.9931974411
6.0050168037;0.99338525534
8.00730896;0.99357765913
10.009784698;0.99366033077
12.012454987;0.99358290434
14.015403748;0.99335151911
16.018657684;0.99310845137
18.022354126;0.99297553301
20.026611328;0.99295324087
22.031410217;0.99309891462
24.036685944;0.99343627691
26.042480469;0.99383288622
28.048900604;0.99423742294
30.056125641;0.99467355013
32.064357758;0.99511295557
34.073810577;0.99546039104
36.084598541;0.99568659067
38.097076416;0.9957242012
40.112106323;0.99552100897
42.130874634;0.99487411976
44.154815674;0.99359989166
46.185894012;0.99156188965
48.227993011;0.98820018768
50.287418365;0.98336338997
52.37171936;0.9767164588
54.487197876;0.96893900633
56.637577057;0.96035206318
58.82484436;0.950114429
61.060523987;0.92933058739
63.364929199;0.90017610788
65.748329163;0.86868876219
68.211097717;0.84102827311
70.758514404;0.81672894955
73.37953949;0.8069562912
76.053398132;0.7969379425
78.768760681;0.79343551397
81.508476257;0.79309260845
84.266647339;0.79223656654
87.041305542;0.7923374176
89.82636261;0.79380178452
92.615386963;0.79551291466
95.407043457;0.7969493866
98.200172424;0.79864609241
100.99783325;0.79579746723
103.79866791;0.79658561945
106.60185242;0.79398196936
109.40771484;0.79419028759
112.20565796;0.79349350929
114.9773407;0.79877829552
117.70425415;0.80914962292
120.38011932;0.82442188263
122.99790955;0.84463268518
125.53625488;0.87610948086
127.99179077;0.9002507925
130.38699341;0.91771936417
132.73684692;0.92700350285
135.04386902;0.93703854084
137.3046875;0.94665789604
139.52529907;0.95327913761
141.7106781;0.96172517538
143.86338806;0.96848005056
145.98872375;0.97386789322
148.08982849;0.97936087847
150.1693573;0.98412960768
152.2306366;0.98832792044
154.27728271;0.99117815495
156.31208801;0.99388867617
158.33714294;0.99601119757
160.35519409;0.99742424488
162.36871338;0.99825572968
164.37921143;0.99882006645
166.38729858;0.99928444624
168.39326477;0.99963033199
170.39733887;0.99985218048
172.3997345;1.0000149012
174.40103149;0.99997699261
176.40193176;0.9998896122
178.4026947;0.99988257885
180.40341187;0.99989587069
182.40412903;0.99988043308
184.40481567;0.99987250566
186.40545654;0.99987286329
188.40609741;0.99987864494
190.40672302;0.99988734722
192.40733337;0.99989372492
194.40789795;0.99992948771
196.40841675;0.99993783236
198.40887451;0.99996912479
200.40925598;0.99998772144
202.40956116;1.0000009537
204.40979004;0.99999916553
206.40995789;0.99996715784
208.41004944;0.99995213747
210.4099884;0.99997413158
212.40977478;0.99999344349
214.40942383;1.0000164509
216.40896606;1.0000458956
218.40840149;1.0000742674
220.40776062;1.0001256466
222.40705872;1.0001674891
224.40632629;1.0001655817
226.4055481;1.0001549721
228.40473938;1.0001580715
230.40390015;1.0001641512
232.40306091;1.000192523
234.40220642;1.0001564026
236.40135193;1.0000851154
238.40048218;1.0000939369
240.39959717;1.0000846386
242.39871216;1.0000883341
244.39778137;1.0001788139
246.39749146;1.0001550913
248.39724731;1.0001779795
250.39627075;1.0001802444
252.39526367;1.0001802444
254.39416504;1.0001709461
256.39300537;1.0001612902
258.39178467;1.0002164841
282.42025757;1.0009762049
