Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.634950793385244;21.46054058390647;0.008188272745482256;-0.06339862096011473
1.0;21.62337587845178;21.370433688567307;0.01187522018236973;-0.028612222611208438
2.0;21.610670745186876;21.227610630662195;0.017984042935431065;-0.02921690636885188
3.0;21.59809081545692;21.09267225054152;0.02372857112278883;-0.04955641795608301
4.0;21.582238150296206;20.945315765766704;0.02990245936758224;-0.08024117268682573
5.0;21.56701532885884;20.807606539104622;0.03565299482414169;-0.11003820112130569
6.0;21.55190901702486;20.685724398425613;0.040665944535175996;-0.1413440077949062
7.0;21.53745816084747;20.586743360634202;0.04463449766259481;-0.1600607149934845
8.0;21.52357721221164;20.503485763438405;0.047891617313297476;-0.17987095951149712
9.0;21.509545107732677;20.495612270572813;0.047602480617833974;-0.17417191557210998
10.0;21.49563538973822;20.500099431557192;0.04673877737939091;-0.16809272758825244
11.0;21.48315315787806;20.55057985137594;0.04378278434282259;-0.15254959100920473
12.0;21.470716957585395;20.625651487492316;0.039674435215637516;-0.13068824367564247
13.0;21.457205725941233;20.748755922540173;0.03326055415028448;-0.11053094072440928
14.0;21.44158588219846;20.865518346606347;0.027045424206202488;-0.07064910536215763
15.0;21.425195934560037;20.98285862806143;0.02076700969477033;-0.033803121403494174
16.0;21.40963425078567;21.021649202003037;0.018215260506226842;0.039897824042860464
17.0;21.397972980175023;21.051195708455662;0.016280623085416016;0.10746605421819311
18.0;21.383258090525906;21.040342881365024;0.016099305594407608;0.18203769547068305
19.0;21.372183320398833;21.02182186108443;0.016448894803493094;0.2483524522577909
20.0;21.36254357780412;20.96694339609274;0.018572778484102354;0.3065483937212008
21.0;21.362794525231017;20.905805038454115;0.02145490548248364;0.35342481123432634
22.0;21.36359799141733;20.82390906375586;0.025337508340914052;0.38793267011087806
23.0;21.35979999119572;20.746805379677703;0.028779089742629996;0.39169222679600324
24.0;21.353457605841314;20.640826484446066;0.033456860159401296;0.38126611694474377
25.0;21.354011499491588;20.5419327970481;0.03812576067809794;0.3594868238214488
26.0;21.344891400827326;20.449484132370298;0.04203789992755999;0.32776483322150085
27.0;21.33132193953132;20.398674914652297;0.04378624529948471;0.29001269225143744
28.0;21.321041194330437;20.36424816485642;0.044919860538686254;0.25137539432149936
29.0;21.305935016684366;20.382226837440577;0.043366581185154414;0.21338169119611905
30.0;21.287573446203368;20.399044922606503;0.04171495415947721;0.1897787597281848
31.0;21.27190939800157;20.501665983683925;0.03616166264402084;0.17062393636704343
32.0;21.27389194431275;20.5929149197215;0.031970752328227714;0.17251746982865512
33.0;21.274089464111107;20.701058723322717;0.026902851680206098;0.1723101135579057
34.0;21.274202532726658;20.749788176160703;0.024620392327040167;0.21108416103248118
35.0;21.283290918751632;20.78629331846893;0.02333322067054948;0.24421249407593848
36.0;21.30184704092603;20.782107160364607;0.024400933359691276;0.30245948543070966
37.0;21.319633901946176;20.774657377942255;0.025585752300653578;0.35320720659807847
38.0;21.336844055734694;20.730402897539978;0.02847141587768621;0.41572645837536726
