Distance [mm];Wallthickness [mm]
0.0;0.98803156614
2.0032653809;0.98847484589
4.0062904358;0.98865026236
6.0089187622;0.98856955767
8.0110702515;0.98865652084
10.012859344;0.98914188147
12.014450073;0.98984313011
14.016029358;0.99061018229
16.017730713;0.99146163464
18.019645691;0.99237787724
20.021812439;0.99315345287
22.024093628;0.99377423525
24.02633667;0.99442976713
26.028419495;0.99514722824
28.030231476;0.99584686756
30.031764984;0.99650478363
32.033096313;0.99707680941
34.034252167;0.99758571386
36.035274506;0.99802780151
38.036235809;0.99843114614
40.037181854;0.99884271622
42.03811264;0.99916523695
44.0390625;0.99939900637
46.040061951;0.99959445
48.040882111;0.99989938736
50.040077209;1.0009303093
52.033237457;1.0041517019
54.011981964;1.0113487244
55.96717453;1.0221174955
57.895496368;1.0327295065
59.793563843;1.0482643843
61.657588959;1.0654816628
63.481784821;1.093313694
65.253746033;1.1326167583
66.977134705;1.1578638554
68.664749146;1.1779139042
70.326980591;1.1834567785
71.971244812;1.1891125441
73.600921631;1.1861835718
75.214637756;1.1897484064
76.811584473;1.1837517023
78.394615173;1.1860225201
79.967353821;1.1851177216
81.520782471;1.2004516125
83.069015503;1.1672266722
84.606010437;1.1909170151
86.125427246;1.1821906567
87.621383667;1.2519549131
89.040565491;1.2780761719
90.500213623;1.1726971865
91.996315002;1.152454257
93.474716187;1.1801950932
94.945175171;1.2443493605
96.375663757;1.2840219736
97.80052948;1.2462694645
99.277153015;1.1621584892
100.76216125;1.1347081661
102.30619812;1.0864014626
103.95114899;1.0992956161
105.62799835;1.113956809
107.35283661;1.0767513514
109.11717224;1.0569734573
110.89978027;1.0472849607
112.72184753;1.0362023115
114.59010315;1.0280660391
116.49545288;1.020539999
118.42884827;1.012465477
120.38277435;1.0081424713
122.35157776;1.0045155287
124.33209229;1.0017931461
126.32013702;1.0010229349
128.31230164;1.0009353161
130.30705261;1.0007152557
132.30357361;1.0004895926
134.30126953;1.0003856421
136.29985046;1.0001761913
138.29899597;1.0001046658
140.29838562;1.0000433922
142.29792786;0.99995517731
144.29768372;0.99992734194
146.29762268;1.0000021458
148.29769897;1.0000215769
150.29786682;1.0000084639
152.29804993;1.000002265
154.29823303;0.99993890524
156.29846191;0.99993228912
158.2986908;0.99994975328
160.29888916;0.99996596575
162.29904175;0.99996984005
164.29914856;0.99997335672
166.29924011;0.99997037649
168.29934692;0.99996286631
170.29954529;0.99994295835
172.2999115;0.99991887808
174.30041504;0.9999088645
176.30104065;0.99989742041
178.30174255;0.99989712238
180.30252075;0.99988555908
182.30342102;0.99985700846
184.30445862;0.99983507395
186.30563354;0.99978089333
188.30696106;0.99974822998
190.30838013;0.99976617098
192.30984497;0.99978131056
194.31135559;0.99977624416
196.31300354;0.99976152182
198.31474304;0.99975031614
200.31658936;0.99970436096
202.31851196;0.99971759319
204.32048035;0.99970376492
206.32249451;0.99967372417
208.32455444;0.99965167046
210.32662964;0.99965244532
212.32865906;0.99967062473
214.33062744;0.99966847897
216.33261108;0.99963319302
218.33448792;0.99971234798
220.33650208;0.99960511923
222.33935547;0.99926757812
224.3429718;0.99901109934
250.96965027;0.99802547693
