Distance [mm];Wallthickness [mm]
0.0;0.99363338947
2.0002062321;0.99355357885
4.0003814697;0.99343824387
6.0004959106;0.99325561523
8.0005264282;0.99301850796
10.000473022;0.99272465706
12.000331879;0.99227869511
14.000106812;0.99170100689
15.999824524;0.99109119177
17.999504089;0.99054950476
19.999259949;0.99021762609
21.999275208;0.99019920826
23.999755859;0.99030870199
26.000907898;0.99043488503
28.00289917;0.99049818516
30.005813599;0.99052900076
32.009666443;0.99055057764
34.014442444;0.99064266682
36.02015686;0.99088317156
38.026878357;0.99129337072
40.034801483;0.99184066057
42.044326782;0.99235481024
44.056278229;0.99267339706
46.071933746;0.99272471666
48.09412384;0.99123412371
50.126113892;0.98913502693
52.171829224;0.98532867432
54.237716675;0.97984009981
56.331157684;0.97294986248
58.457248688;0.96500003338
60.620746613;0.95278960466
62.831573486;0.93327128887
65.100357056;0.91043955088
67.427207947;0.89158588648
69.814216614;0.87066298723
72.254264832;0.86163026094
74.735031128;0.85208666325
77.249977112;0.84890055656
79.786521912;0.85032254457
82.341850281;0.84895205498
84.911727905;0.8503844738
87.485900879;0.85210973024
90.06754303;0.84968006611
92.659660339;0.85112571716
95.267967224;0.84904146194
97.896385193;0.84999758005
100.54311371;0.84344410896
103.2365036;0.81599825621
106.00417328;0.78662413359
108.81370544;0.78343653679
111.62187195;0.79646503925
114.39250946;0.82186508179
117.11837769;0.81994444132
119.84638977;0.79183584452
122.57043457;0.78854197264
125.27077484;0.79356437922
127.90279388;0.82660657167
130.41947937;0.87844336033
132.81593323;0.92426419258
135.134552;0.93443620205
137.40985107;0.94169819355
139.6443634;0.94972884655
141.8331604;0.96540498734
143.98017883;0.97214996815
146.09715271;0.97862237692
148.18630981;0.98513364792
150.2512207;0.99043262005
152.29650879;0.99468702078
154.32736206;0.99750685692
156.34899902;0.99880963564
158.36489868;0.99951374531
160.37677002;0.99982297421
162.38565063;0.99995130301
164.39190674;1.0000449419
166.39561462;1.0001006126
168.39724731;1.0000977516
170.39781189;0.9999973774
172.39807129;0.99994242191
174.39826965;0.99987649918
176.39848328;0.99988019466
178.39872742;0.99997466803
180.39897156;1.000079155
182.39918518;1.0001169443
184.39932251;1.0000832081
186.39935303;1.0000462532
188.39929199;1.0000244379
190.39912415;1.0000312328
192.39889526;1.0000429153
194.39862061;1.0000616312
196.39830017;1.0000890493
198.39793396;1.0000982285
200.39749146;1.0001001358
202.39697266;1.0000993013
204.39637756;1.000069499
206.39576721;1.0000377893
208.39515686;1.0000314713
210.39460754;1.0000447035
212.394104;1.0000548363
214.39360046;1.0000671148
216.39303589;1.0000704527
218.39239502;1.0000817776
220.3916626;1.0000978708
222.39086914;1.0001243353
224.38998413;1.0001484156
226.38900757;1.0001723766
228.38787842;1.0001899004
230.38661194;1.000159502
232.38522339;1.0001358986
234.38378906;1.0001722574
236.38237;1.0002019405
238.3808136;1.0001176596
240.37844849;0.99997961521
242.37466431;0.99982976913
244.37060547;0.99984133244
246.36772156;1.0002506971
248.36584473;1.0002889633
250.36405945;1.0003817081
252.36134338;1.0005776882
254.35647583;1.0011292696
256.34793091;1.0027941465
282.95849609;1.0047982931
