Distance [mm];Wallthickness [mm]
0.0;1.1885375977
2.0022776127;1.1888707876
4.0043148994;1.1895595789
6.0061802864;1.1902737617
8.0078401566;1.190967679
10.009175301;1.191377759
12.010140419;1.1916788816
14.01081562;1.192180872
16.011384964;1.192923665
18.011919022;1.193675518
20.012449265;1.1943804026
22.013032913;1.1951082945
24.013654709;1.1956607103
26.014307022;1.196131587
28.014970779;1.1966125965
30.015663147;1.1970368624
32.016319275;1.1974338293
34.016887665;1.1978011131
36.017341614;1.1980931759
38.017620087;1.1983523369
40.017665863;1.1984716654
42.01750946;1.1986671686
44.017082214;1.1989148855
46.016021729;1.1991871595
48.013145447;1.2002305984
50.006019592;1.2025163174
51.988643646;1.2079036236
53.949703217;1.2180156708
55.877082825;1.2324848175
57.764064789;1.2504193783
59.610500336;1.2718751431
61.418525696;1.2999683619
63.190738678;1.33074224
64.923316956;1.3659056425
66.606491089;1.403060317
68.242973328;1.4276610613
69.847557068;1.4373019934
71.426818848;1.4488366842
72.982597351;1.4503723383
74.516395569;1.4571248293
76.03187561;1.4542597532
77.534858704;1.4572958946
79.027267456;1.4557344913
80.51171875;1.4578529596
81.990661621;1.4554599524
83.471748352;1.4482364655
84.958862305;1.440689683
86.45174408;1.4338576794
87.947380066;1.4322513342
89.451293945;1.4181798697
90.968612671;1.4116133451
92.506393433;1.3843356371
94.066688538;1.3723176718
95.642150879;1.3535958529
97.23538208;1.3370883465
98.841209412;1.3296607733
100.458992;1.321373105
102.09584045;1.3105318546
103.75865936;1.2981135845
105.45218658;1.2853219509
107.17962646;1.2727829218
108.94350433;1.2605071068
110.7452774;1.2488416433
112.58486938;1.2379580736
114.46118164;1.2278002501
116.37233734;1.2185236216
118.31516266;1.2101370096
120.28348541;1.2041414976
122.26824951;1.2013120651
124.26123047;1.2005047798
126.25773621;1.2002434731
128.25587463;1.2001672983
130.25471497;1.2002310753
132.25378418;1.2001478672
134.25292969;1.2001655102
136.25212097;1.2001743317
138.25144958;1.2001341581
140.25090027;1.2001173496
142.25041199;1.2001436949
144.25001526;1.2001889944
146.24966431;1.2001030445
148.24926758;1.2000403404
150.24879456;1.1999843121
152.24829102;1.199925065
154.24783325;1.1998157501
156.24751282;1.1998003721
158.24731445;1.1999635696
160.24717712;1.2000118494
162.24713135;1.1999988556
164.24716187;1.1999688148
166.24725342;1.1999417543
168.24739075;1.1999493837
170.24757385;1.1999747753
172.24781799;1.1999647617
174.24809265;1.1999490261
176.24836731;1.199942112
178.24861145;1.1999645233
180.24879456;1.1999967098
182.24893188;1.2000160217
184.2490387;1.2000172138
186.24917603;1.1999906301
188.24937439;1.1999571323
190.24961853;1.1999105215
192.24998474;1.1998736858
194.25047302;1.19982934
196.25106812;1.199821949
198.25175476;1.1998291016
200.25247192;1.1998591423
202.25314331;1.1999127865
204.2537384;1.1999413967
206.25428772;1.1999402046
208.25480652;1.1999361515
210.25534058;1.1999291182
212.25590515;1.199919939
214.2565155;1.1999198198
216.25720215;1.1998958588
218.25794983;1.1998847723
220.25874329;1.1998757124
222.25952148;1.1998491287
224.26028442;1.19982481
249.58755493;1.1995917559
