Distance [mm];Wallthickness [mm]
0.0;0.99427235126
2.0000495911;0.99421525002
4.0000267029;0.99407196045
5.9999427795;0.99387735128
7.9997940063;0.99356389046
9.9995307922;0.9932205081
11.999134064;0.9927431941
13.998603821;0.99212902784
15.997936249;0.9914484024
17.997173309;0.99079811573
19.996414185;0.99029874802
21.995826721;0.99014943838
23.995628357;0.99027770758
25.9960289;0.99038201571
27.997177124;0.99039280415
29.999198914;0.9903793335
32.002178192;0.9903742671
34.006168365;0.99046802521
36.011180878;0.9907066226
38.017227173;0.99108231068
40.024452209;0.99158805609
42.033267975;0.99210262299
44.044506073;0.99250334501
46.059555054;0.99255013466
48.080856323;0.99154174328
50.11183548;0.98919886351
52.156669617;0.98546928167
54.221485138;0.97992759943
56.313632965;0.97316128016
58.438018799;0.96556222439
60.600028992;0.95378255844
62.809211731;0.93510288
65.076957703;0.9088922739
67.40574646;0.88632953167
69.795806885;0.86616712809
72.241981506;0.85672903061
74.731254578;0.84788793325
77.255523682;0.84492993355
79.802825928;0.84551942348
82.370491028;0.84311687946
84.953186035;0.84480583668
87.539825439;0.8474060297
90.12928009;0.84807276726
92.724723816;0.84962171316
95.333068848;0.85010665655
97.962486267;0.84750765562
100.6161499;0.83993399143
103.30544281;0.82130813599
106.04380798;0.80147904158
108.81059265;0.79866826534
111.57564545;0.80831795931
114.29933167;0.83448058367
116.98299408;0.82776397467
119.66323853;0.8109292984
122.3265152;0.81039083004
124.94132996;0.83644598722
127.46486664;0.88106232882
129.89080811;0.91573250294
132.26261902;0.91834485531
134.60855103;0.92119133472
136.92593384;0.92663270235
139.20532227;0.94079560041
141.43562317;0.95554697514
143.62231445;0.96341091394
145.77313232;0.97084766626
147.8901062;0.97829836607
149.97712708;0.98468595743
152.03858948;0.99122458696
154.08041382;0.99518710375
156.10980225;0.9973269701
158.1315918;0.99842232466
160.1481781;0.99915403128
162.16053772;0.99965667725
164.16926575;0.99998700619
166.17489624;1.0000846386
168.17808533;1.0000399351
170.17982483;0.99990999699
172.18106079;0.99983012676
174.18214417;0.99980199337
176.18319702;0.99978405237
178.18415833;0.99987351894
180.1849823;0.99990558624
182.1857605;0.99990963936
184.1864624;0.9999063015
186.18708801;0.99989539385
188.18762207;0.99988871813
190.18807983;0.99989563227
192.18849182;0.99990409613
194.18884277;0.99990689754
196.18910217;0.99992197752
198.18922424;0.99995428324
200.18920898;0.99999701977
202.18901062;1.0000323057
204.18862915;1.0000571012
206.18809509;1.0000858307
208.18739319;1.0001085997
210.1865387;1.0001246929
212.18553162;1.0001422167
214.18438721;1.0001654625
216.18309021;1.0001883507
218.18165588;1.0002157688
220.18006897;1.00025177
222.17832947;1.0002977848
224.17642212;1.0003516674
226.17437744;1.0003881454
228.17222595;1.0003818274
230.16996765;1.0003303289
232.16760254;1.0003101826
234.16517639;1.0003312826
236.16270447;1.0003324747
238.16014099;1.0002776384
240.15727234;1.00032866
242.15408325;1.0004347563
244.15145874;1.0004920959
246.14897156;1.0003900528
248.14602661;1.0004396439
250.14302063;1.0004559755
252.13937378;1.0006549358
254.13339233;1.0018019676
256.12487793;1.0026179552
282.73736572;1.0038233995
