Time [s];Movement [mm]
0.0;-5.0028549595e-05
0.049499999732;-5.0028549595e-05
0.099500000477;-5.0028549595e-05
0.1494999975;-5.0028549595e-05
0.19949999452;-5.0028549595e-05
0.24950000644;-5.0028549595e-05
0.29949998856;-5.0028549595e-05
0.34950000048;-5.0028549595e-05
0.3995000124;-5.0028549595e-05
0.44949999452;-5.0028549595e-05
0.49950000644;-5.0028549595e-05
0.55000001192;-5.0028549595e-05
0.60000002384;-5.0028549595e-05
0.64999997616;-5.0028549595e-05
0.69999998808;-5.0028549595e-05
0.75;-5.0028549595e-05
0.80000001192;-5.0028549595e-05
0.85000002384;-5.0028549595e-05
0.89999997616;-5.0028549595e-05
0.94999998808;-5.0028549595e-05
1.0;-5.0028549595e-05
1.0499999523;-5.0028549595e-05
1.1000000238;-5.0028549595e-05
1.1499999762;-5.0028549595e-05
1.2000000477;-5.0028549595e-05
1.25;-5.0028549595e-05
1.2999999523;-5.0028549595e-05
1.3500000238;-5.0028549595e-05
1.3999999762;-5.0028549595e-05
1.4500000477;-5.0028549595e-05
1.5;-5.0028549595e-05
1.5499999523;-5.0028549595e-05
1.6000000238;-5.0028549595e-05
1.6499999762;-5.0028549595e-05
1.7000000477;-5.0028549595e-05
1.75;-5.0028549595e-05
1.7999999523;-5.0028549595e-05
1.8500000238;-5.0028549595e-05
1.8999999762;-5.0028549595e-05
1.9500000477;-5.0028549595e-05
2.0;-5.0028549595e-05
2.0499999523;0.024984547868
2.0999999046;0.050019126385
2.1500000954;0.075053699315
2.2000000477;0.10008827597
2.25;0.12512286007
2.2999999523;0.15015743673
2.3499999046;0.17519201338
2.4000000954;0.20022659004
2.4500000477;0.22526116669
2.4995000362;0.25004538894
2.5494999886;0.27507996559
2.5994999409;0.30011454225
2.6494998932;0.3251491189
2.6995000839;0.35018369555
2.7495000362;0.37521827221
2.7994999886;0.40025284886
2.8494999409;0.42528742552
2.8994998932;0.45032200217
2.9495000839;0.47535657883
2.9995000362;0.50039118528
3.0494999886;0.52542573214
3.0994999409;0.55046033859
3.1494998932;0.57549488544
3.1995000839;0.6005294919
3.2495000362;0.62556403875
3.2994999886;0.65059864521
3.3494999409;0.67563319206
3.3994998932;0.70066779852
3.4495000839;0.72570234537
3.4995000362;0.75073695183
3.5494999886;0.77577149868
3.5994999409;0.80080610514
3.6494998932;0.82584065199
3.6995000839;0.85087525845
3.7495000362;0.8759098053
3.7994999886;0.90094441175
3.8494999409;0.92597895861
3.8994998932;0.95101356506
3.9495000839;0.97604811192
3.9995000362;1.0010826588
4.0494999886;1.0261173248
4.0995001793;1.0511518717
4.1494998932;1.0761864185
4.1995000839;1.1012209654
4.2494997978;1.1262556314
4.2994999886;1.1512901783
4.3495001793;1.1763247252
4.3994998932;1.201359272
4.4495000839;1.2263939381
4.4994997978;1.2514284849
4.5494999886;1.2764630318
4.5995001793;1.3014975786
4.6494998932;1.3265322447
4.6995000839;1.3515667915
4.7494997978;1.3766013384
4.7994999886;1.4016358852
4.8495001793;1.4266705513
4.8994998932;1.4517050982
4.9499998093;1.4769899845
5.0;1.5020245314
5.0500001907;1.5270591974
5.0999999046;1.5520937443
5.1500000954;1.5771282911
5.1999998093;1.602162838
5.25;1.627197504
5.3000001907;1.6522320509
5.3499999046;1.6772665977
5.4000000954;1.7023011446
5.4499998093;1.7273358107
5.5;1.7523703575
5.5500001907;1.7774049044
5.5999999046;1.8024394512
5.6500000954;1.8274741173
5.6999998093;1.8525086641
5.75;1.877543211
5.8000001907;1.9025777578
5.8499999046;1.9276124239
5.9000000954;1.9526469707
5.9499998093;1.9776815176
6.0;2.0027160645
6.0500001907;2.0277507305
6.0999999046;2.0527851582
6.1500000954;2.0778198242
6.1999998093;2.1028544903
6.25;2.1278889179
6.3000001907;2.152923584
6.3499999046;2.17795825
6.4000000954;2.2029926777
6.4499998093;2.2280273438
6.5;2.2530617714
6.5500001907;2.2780964375
6.5999999046;2.3031311035
6.6500000954;2.3281655312
6.6999998093;2.3532001972
6.75;2.3782348633
6.8000001907;2.4032692909
6.8499999046;2.428303957
6.9000000954;2.4533383846
6.9499998093;2.4783730507
7.0;2.5034077168
7.0500001907;2.5284421444
7.0999999046;2.5534768105
7.1500000954;2.5785114765
7.1999998093;2.6035459042
7.25;2.6285805702
7.3000001907;2.6536149979
7.3499999046;2.6786496639
7.4000000954;2.70368433
7.4499998093;2.7287187576
7.5;2.7537534237
7.5500001907;2.7787880898
7.5999999046;2.8038225174
7.6500000954;2.8288571835
7.6999998093;2.8538916111
7.75;2.8789262772
7.8000001907;2.9039609432
7.8499999046;2.9289953709
7.9000000954;2.9540300369
7.9499998093;2.979064703
8.0;3.0040991306
8.0500001907;3.0291337967
8.1000003815;3.0541682243
8.1499996185;3.0792028904
8.1999998093;3.1042375565
8.25;3.1292719841
8.3000001907;3.1543066502
8.3500003815;3.1793413162
8.3999996185;3.2043757439
8.4499998093;3.2294104099
8.5;3.2544448376
8.5500001907;3.2794795036
8.6000003815;3.3045141697
8.6499996185;3.3295485973
8.6999998093;3.3545832634
8.75;3.3796179295
8.8000001907;3.4046523571
8.8500003815;3.4296870232
8.8999996185;3.4547214508
8.9499998093;3.4797561169
9.0;3.5047907829
9.0500001907;3.5298252106
9.1000003815;3.5548598766
9.1499996185;3.5798945427
9.1999998093;3.6049289703
9.25;3.6299636364
9.3000001907;3.654998064
9.3500003815;3.6800327301
9.3999996185;3.7050673962
9.4495000839;3.7298514843
9.4995002747;3.7548861504
9.5495004654;3.7799208164
9.5994997025;3.8049552441
9.6494998932;3.8299899101
9.6995000839;3.8550243378
9.7495002747;3.8800590038
9.7995004654;3.9050936699
9.8494997025;3.9301280975
9.8994998932;3.9551627636
9.9495000839;3.9801974297
9.9995002747;4.0052318573
10.049500465;4.0302662849
10.099499702;4.0553011894
10.149499893;4.0803356171
10.199500084;4.1053700447
10.249500275;4.1304049492
10.299500465;4.1554393768
10.349499702;4.1804738045
10.399499893;4.205508709
10.449500084;4.2305431366
10.499500275;4.2555775642
10.549500465;4.2806124687
10.599499702;4.3056468964
10.649499893;4.330681324
10.699500084;4.3557157516
10.749500275;4.3807506561
10.799500465;4.4057850838
10.849499702;4.4308195114
10.899499893;4.4558544159
10.949500084;4.4808888435
10.999500275;4.5059232712
11.049500465;4.5309581757
11.099499702;4.5559926033
11.149499893;4.5810270309
11.199500084;4.6060619354
11.249500275;4.6310963631
11.299500465;4.6561307907
11.349499702;4.6811656952
11.399499893;4.7062001228
11.449500084;4.7312345505
11.499500275;4.7562689781
11.549500465;4.7813038826
11.599499702;4.8063383102
11.649499893;4.8313727379
11.699500084;4.8564076424
