Time [s];Force [kN]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.0
0.19949999452;0.0
0.24950000644;0.0
0.29949998856;0.0
0.34950000048;0.0
0.3995000124;-0.013068015687
0.44949999452;-0.082100726664
0.49950000644;-0.25198435783
0.55000001192;-0.45427641273
0.60000002384;-0.65493762493
0.64999997616;-0.81328314543
0.69999998808;-0.91130900383
0.75;-0.85849654675
0.80000001192;-1.038952589
0.85000002384;-0.87849158049
0.89999997616;-0.73547416925
0.94999998808;-0.67138940096
1.0;-0.50734192133
1.0499999523;-0.30179494619
1.1000000238;-0.26425200701
1.1499999762;-0.033469770104
1.2000000477;-0.0079021118581
1.25;0.0
1.2999999523;0.0
1.3500000238;0.0
1.3999999762;0.0
1.4500000477;0.0
1.5;0.0
1.5499999523;0.0
1.6000000238;-0.053369060159
1.6499999762;-0.0058578164317
1.7000000477;-0.35471457243
1.75;-0.18590378761
1.7999999523;-0.40563878417
1.8500000238;-0.68787872791
1.8999999762;-0.71307504177
1.9500000477;-0.76560211182
2.0;-0.8389441967
2.0499999523;-0.78836727142
2.0999999046;-0.7724930644
2.1500000954;-0.52924388647
2.2000000477;-0.27313879132
2.25;-0.047971367836
2.2999999523;-0.0015889951028
2.3499999046;0.0
2.4000000954;0.0
2.4500000477;0.0
2.4995000362;0.0
2.5494999886;0.0
2.5994999409;-0.0027006524615
2.6494998932;-0.062224093825
2.6995000839;0.0
2.7495000362;-0.0012278381037
2.7994999886;-0.39213433862
2.8494999409;-0.055935803801
2.8994998932;-0.63976615667
2.9495000839;-0.5985096693
2.9995000362;-0.7430781126
3.0494999886;-0.78037875891
3.0994999409;-0.89898329973
3.1494998932;-0.80227291584
3.1995000839;-0.92369133234
3.2495000362;-0.71617692709
3.2994999886;-0.6093390584
3.3494999409;-0.49935486913
3.3994998932;-0.31944009662
3.4495000839;-0.27517309785
3.4995000362;-0.065853916109
3.5494999886;-0.015305486508
3.5994999409;-0.0055977506563
3.6494998932;0.0
3.6995000839;0.0
3.7495000362;0.0
3.7994999886;0.0
3.8494999409;-0.03247371316
3.8994998932;-0.042235214263
3.9495000839;-0.03310585767
3.9995000362;-0.19558063149
4.0494999886;-0.35171204805
4.0995001793;-0.54796910286
4.1494998932;-0.71676301956
4.1995000839;-0.81612992287
4.2494997978;-0.95512533188
4.2994999886;-1.0099315643
4.3495001793;-1.045342207
4.3994998932;-0.94831597805
4.4495000839;-0.82611721754
4.4994997978;-0.67304986715
4.5494999886;-0.56933742762
4.5995001793;-0.36981910467
4.6494998932;-0.27252173424
4.6995000839;-0.12614011765
4.7494997978;-0.070913463831
4.7994999886;-0.015870699659
4.8495001793;-0.042817473412
4.8994998932;-0.037411108613
4.9499998093;-0.043245568871
5.0;-0.098916649818
5.0500001907;-0.12458563596
5.0999999046;-0.25781959295
5.1500000954;-0.38489502668
5.1999998093;-0.52686619759
5.25;-0.69612067938
5.3000001907;-0.79889553785
5.3499999046;-0.87509185076
5.4000000954;-0.93395996094
5.4499998093;-1.0368626118
5.5;-0.97220575809
5.5500001907;-0.99009144306
5.5999999046;-0.87269514799
5.6500000954;-0.82332259417
5.6999998093;-0.73178130388
5.75;-0.60103881359
5.8000001907;-0.54776734114
5.8499999046;-0.42372480035
5.9000000954;-0.33955433965
5.9499998093;-0.28235965967
6.0;-0.22661669552
6.0500001907;-0.2057544589
6.0999999046;-0.2308537513
6.1500000954;-0.25582352281
6.1999998093;-0.28652149439
6.25;-0.38809034228
6.3000001907;-0.44475722313
6.3499999046;-0.57642060518
6.4000000954;-0.6441373229
6.4499998093;-0.71602225304
6.5;-0.83264034986
6.5500001907;-0.86143684387
6.5999999046;-0.92356491089
6.6500000954;-0.92074590921
6.6999998093;-0.89765709639
6.75;-0.84602469206
6.8000001907;-0.74628907442
6.8499999046;-0.66915583611
6.9000000954;-0.53637725115
6.9499998093;-0.46971166134
7.0;-0.33722895384
7.0500001907;-0.3095433712
7.0999999046;-0.21130894125
7.1500000954;-0.20422437787
7.1999998093;-0.13426181674
7.25;-0.12800629437
7.3000001907;-0.12600928545
7.3499999046;-0.15972933173
7.4000000954;-0.19960910082
7.4499998093;-0.29034146667
7.5;-0.35616144538
7.5500001907;-0.44709387422
7.5999999046;-0.53446745872
7.6500000954;-0.62329953909
7.6999998093;-0.68257498741
7.75;-0.75386279821
7.8000001907;-0.78907632828
7.8499999046;-0.81043988466
7.9000000954;-0.79315495491
7.9499998093;-0.78369498253
8.0;-0.71097099781
8.0500001907;-0.66719281673
8.1000003815;-0.57453286648
8.1499996185;-0.50575119257
8.1999998093;-0.43004408479
8.25;-0.37068864703
8.3000001907;-0.334628582
8.3500003815;-0.31598067284
8.3999996185;-0.30605942011
8.4499998093;-0.31812906265
8.5;-0.34130895138
8.5500001907;-0.39487230778
8.6000003815;-0.4384188056
8.6499996185;-0.50110816956
8.6999998093;-0.57093912363
8.75;-0.63679736853
8.8000001907;-0.71791493893
8.8500003815;-0.79684358835
8.8999996185;-0.8543676734
8.9499998093;-0.89069068432
9.0;-0.90085208416
9.0500001907;-0.88594782352
9.1000003815;-0.88495343924
9.1499996185;-0.83397358656
9.1999998093;-0.81073063612
9.25;-0.75243991613
9.3000001907;-0.71076947451
9.3500003815;-0.66544526815
9.3999996185;-0.62756240368
9.4495000839;-0.59808045626
9.4995002747;-0.58295977116
9.5495004654;-0.56899446249
9.5994997025;-0.57750678062
9.6494998932;-0.59453499317
9.6995000839;-0.62702357769
9.7495002747;-0.66324347258
9.7995004654;-0.7010448575
9.8494997025;-0.7691642642
9.8994998932;-0.80513286591
9.9495000839;-0.87529110909
9.9995002747;-0.92465412617
10.049500465;-0.97246384621
10.099499702;-1.0154584646
10.149499893;-1.039342165
10.199500084;-1.058046937
10.249500275;-1.0717533827
10.299500465;-1.070553422
10.349499702;-1.0571972132
10.399499893;-1.0334476233
10.449500084;-0.98169308901
10.499500275;-0.93949770927
10.549500465;-0.87949872017
10.599499702;-0.83556556702
10.649499893;-0.78392922878
10.699500084;-0.74292135239
10.749500275;-0.70769929886
10.799500465;-0.68487918377
10.849499702;-0.65495580435
10.899499893;-0.65247875452
10.949500084;-0.63320052624
10.999500275;-0.63949120045
11.049500465;-0.63639914989
11.099499702;-0.65337049961
11.149499893;-0.64493852854
11.199500084;-0.66954392195
11.249500275;-0.67786818743
11.299500465;-0.70894908905
11.349499702;-0.73053884506
11.399499893;-0.74700474739
11.449500084;-0.75729864836
11.499500275;-0.74368846416
11.549500465;-0.71843105555
11.599499702;-0.69512337446
11.649499893;-0.65037220716
11.699500084;-0.62027949095
11.749500275;-0.56905055046
11.799500465;-0.52715569735
11.849499702;-0.4814658165
11.899499893;-0.431563586
11.949500084;-0.39498206973
11.999500275;-0.36638942361
12.049500465;-0.36224770546
12.099499702;-0.3823684454
12.149499893;-0.40968212485
12.199500084;-0.46150112152
12.249500275;-0.49444887042
12.299500465;-0.54456728697
12.349499702;-0.60316306353
12.399499893;-0.64103162289
12.449500084;-0.69971567392
12.499500275;-0.72798097134
12.549500465;-0.76169604063
12.599499702;-0.78068715334
12.649499893;-0.79616725445
12.699500084;-0.80117022991
12.749500275;-0.79826271534
12.799500465;-0.77969175577
12.849499702;-0.74497979879
12.899499893;-0.71445137262
12.949500084;-0.6586201787
12.999500275;-0.62604254484
13.049500465;-0.57671254873
13.099499702;-0.54944586754
13.149499893;-0.53631186485
13.199500084;-0.53930526972
13.249500275;-0.55199468136
13.299500465;-0.58449679613
13.349499702;-0.60935294628
13.399499893;-0.65335518122
13.449500084;-0.6969113946
13.499500275;-0.74856358767
13.549500465;-0.81063330173
13.599499702;-0.86399352551
13.649499893;-0.91590458155
13.699500084;-0.95318353176
13.749500275;-0.96776145697
13.799500465;-0.98996120691
13.849499702;-0.97239285707
13.899499893;-0.97445511818
13.949500084;-0.9447491169
13.999500275;-0.92965239286
14.049500465;-0.8927064538
14.099499702;-0.86636871099
14.149499893;-0.83229011297
14.199500084;-0.80867284536
14.249500275;-0.79899764061
14.299500465;-0.78530883789
14.349499702;-0.79846411943
14.399499893;-0.80314970016
14.449500084;-0.81962543726
14.499500275;-0.84190905094
14.549500465;-0.86955064535
14.599499702;-0.90363144875
14.649499893;-0.92170184851
14.699500084;-0.96452915668
14.749500275;-0.97574162483
14.799500465;-0.99373322725
14.849499702;-1.0121731758
14.899499893;-0.99414551258
14.949500084;-1.0070736408
14.999500275;-0.98052996397
15.049500465;-0.96928441525
15.099499702;-0.93371194601
15.149499893;-0.90605509281
15.199500084;-0.85397350788
15.249500275;-0.79692745209
15.299500465;-0.74198508263
15.349499702;-0.66360735893
15.399499893;-0.61449986696
15.449500084;-0.53218495846
15.499500275;-0.49136528373
15.549500465;-0.43295678496
15.599499702;-0.41665378213
15.649499893;-0.4156704247
