Distance [mm];Wallthickness [mm]
0.0;0.79181671143
2.0029146671;0.79253292084
4.0067372322;0.79327696562
6.0112233162;0.79372906685
8.0160188675;0.79392135143
10.020974159;0.79403728247
12.026079178;0.79401057959
14.031358719;0.7938016057
16.036855698;0.79352396727
18.042684555;0.79339778423
20.049123764;0.79340302944
22.056417465;0.79345649481
24.064706802;0.79355472326
26.074216843;0.79374498129
28.085096359;0.79395258427
30.097406387;0.79424524307
32.111301422;0.79456186295
34.126937866;0.79477238655
36.144241333;0.79503011703
38.163215637;0.79506468773
40.183815002;0.79512357712
42.206085205;0.79498702288
44.231590271;0.79424726963
46.263725281;0.79258912802
48.306835175;0.79021328688
50.365146637;0.78730005026
52.443489075;0.78326964378
54.54794693;0.77803587914
56.685714722;0.77127701044
58.86390686;0.76320743561
61.087772369;0.75323170424
63.368709564;0.73564881086
65.720481873;0.71511626244
68.15171814;0.69486665726
70.677711487;0.67188346386
73.28578949;0.66158598661
75.95740509;0.64903181791
78.682632446;0.64433968067
81.434890747;0.64493858814
84.202476501;0.64438301325
86.986686707;0.64273774624
89.7758255;0.64718544483
92.565078735;0.64868575335
95.362174988;0.65044265985
98.168121338;0.64995551109
100.98699951;0.64648491144
103.83698273;0.63503700495
106.73578644;0.62010157108
109.65487671;0.62014949322
112.56383514;0.62457370758
115.41848755;0.6452678442
118.21504974;0.6421765089
120.97211456;0.64508408308
123.67758942;0.64981985092
126.32011414;0.67212605476
128.85752869;0.71022200584
131.29173279;0.73116385937
133.66070557;0.7404512763
135.9790802;0.74825698137
138.25205994;0.75559705496
140.4810791;0.76409602165
142.66912842;0.77008533478
144.82228088;0.77576720715
146.94490051;0.78130233288
149.04225159;0.78542125225
151.11862183;0.78922069073
153.17733765;0.79194366932
155.22137451;0.79441958666
157.25344849;0.79631865025
159.27674866;0.79788035154
161.29417419;0.79863667488
163.30764771;0.79925769567
165.31806946;0.79955148697
167.32615662;0.79971176386
169.33203125;0.79987078905
171.33561707;0.80000007153
173.33731079;0.80001318455
175.33805847;0.79995393753
177.3384552;0.79996186495
179.33865356;0.79999035597
181.33874512;0.80001014471
183.33880615;0.80000644922
185.33886719;0.79998874664
187.33892822;0.79997521639
189.338974;0.79997140169
191.33898926;0.79998379946
193.33898926;0.7999985218
195.33895874;0.79999470711
197.33894348;0.7999869585
199.33894348;0.7999882102
201.33895874;0.79999685287
203.338974;0.80000185966
205.33894348;0.80000126362
207.33886719;0.80001699924
209.33874512;0.80003559589
211.33857727;0.80003517866
213.33837891;0.80002558231
215.33815002;0.80002623796
217.33790588;0.80003011227
219.33764648;0.80002516508
221.33735657;0.80000841618
223.33703613;0.80000883341
225.33668518;0.8000240922
227.33631897;0.80003684759
229.33587646;0.8000369668
231.33531189;0.80005276203
233.33460999;0.80009531975
235.33375549;0.80013149977
237.33273315;0.80013847351
239.33158875;0.80014002323
241.3303833;0.80014514923
243.32914734;0.80015331507
245.32788086;0.80015617609
247.3265686;0.80014485121
249.32518005;0.80015188456
251.32363892;0.80016869307
253.32196045;0.80019080639
255.32012939;0.80020499229
257.31820679;0.80022156239
259.31616211;0.80028629303
283.34432983;0.80047512054
