Distance [mm];Wallthickness [mm]
0.0;1.1951782703
1.9999905825;1.1951096058
3.9998819828;1.1950893402
5.9997229576;1.1950393915
7.9995074272;1.194934845
9.9992198944;1.1947413683
11.998837471;1.1944640875
13.99832058;1.1941136122
15.997656822;1.1936554909
17.996856689;1.1930338144
19.995933533;1.1921591759
21.994926453;1.1910195351
23.994029999;1.1899621487
25.993534088;1.1894782782
27.993709564;1.1894171238
29.994792938;1.1895231009
31.996932983;1.1897217035
34.000232697;1.1899181604
36.004817963;1.1900869608
38.010829926;1.1902332306
40.018428802;1.1902930737
42.027896881;1.1901621819
44.039833069;1.1897424459
46.055435181;1.1888328791
48.077411652;1.1867287159
50.111064911;1.1821682453
52.163303375;1.1748712063
54.239341736;1.1666638851
56.341545105;1.1582311392
58.475166321;1.1446686983
60.65083313;1.1234794855
62.880771637;1.093963623
65.174667358;1.0605456829
67.524711609;1.0397396088
69.927841187;1.0163921118
72.384689331;1.0032420158
74.885643005;0.9927816391
77.423568726;0.98763018847
79.986312866;0.98818910122
82.571662903;0.98494243622
85.178970337;0.98554879427
87.800437927;0.98692846298
90.433525085;0.98719877005
93.075752258;0.98826682568
95.725944519;0.98801100254
98.386955261;0.98577487469
101.05878448;0.98348504305
103.73593903;0.98317158222
106.41239166;0.9858700037
109.08731079;0.98720389605
111.75125885;0.99419474602
114.39424133;1.0003938675
117.01676178;1.0056768656
119.61530304;1.0159292221
122.17995453;1.0322201252
124.69628906;1.0550798178
127.15560913;1.0774009228
129.55880737;1.0986665487
131.91438293;1.1104933023
134.23251343;1.119630456
136.51638794;1.1278021336
138.76623535;1.1370586157
140.98181152;1.1453728676
143.16351318;1.1543705463
145.3132782;1.1618353128
147.4349823;1.1685802937
149.53109741;1.1758891344
151.60466003;1.1820259094
153.65859985;1.1878376007
155.69488525;1.1930943727
157.71759033;1.1961885691
159.7313385;1.1980245113
161.73912048;1.1992354393
163.74324036;1.1997628212
165.74563599;1.19985497
167.74737549;1.199843049
169.74882507;1.1997994184
171.75007629;1.1997935772
173.75119019;1.1998244524
175.75219727;1.1998437643
177.75311279;1.1998512745
179.75392151;1.1998721361
181.75460815;1.1999117136
183.75518799;1.1999367476
185.75564575;1.1999475956
187.75595093;1.1999714375
189.75610352;1.199999094
191.75611877;1.2000384331
193.75598145;1.2000632286
195.75570679;1.2000848055
197.7552948;1.2001025677
199.75476074;1.2001265287
201.75411987;1.200152874
203.75337219;1.2001674175
205.75254822;1.2001719475
207.75164795;1.2001742125
209.7507019;1.2001883984
211.74971008;1.2001868486
213.74867249;1.2001817226
215.74761963;1.2001878023
217.74653625;1.2002239227
219.74539185;1.2002608776
221.74421692;1.2002774477
223.74304199;1.2002602816
225.74188232;1.2002261877
227.74073792;1.2002186775
229.73962402;1.2002234459
231.73852539;1.2002079487
233.73745728;1.2001800537
235.73638916;1.2001338005
237.73529053;1.2000409365
239.7338562;1.1998741627
241.73173523;1.1996787786
243.72926331;1.1996567249
245.72674561;1.1997557878
247.72398376;1.1997280121
249.72065735;1.1997084618
251.71618652;1.1995171309
253.71012878;1.1994421482
255.70318604;1.1994189024
282.31655884;1.2037988901
