Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.45364300070728;20.68157868740455;0.03590996806059217;0.07028611107366345
1.0;21.438146205489552;20.858715675872755;0.026950257191478928;0.08621605086593576
2.0;21.42149644562521;21.065597098931377;0.01655345798575962;0.10880100118896507
3.0;21.40590807038686;21.271060743347594;0.006271968699500808;0.13126468952146553
4.0;21.389912461184483;21.479655590162555;-0.004174099022235872;0.1535844400672275
5.0;21.373452312872473;21.659302464699;-0.013295355898908205;0.1639682214564928
6.0;21.357059933533048;21.82054993394114;-0.021557674437585734;0.16261932757155506
7.0;21.342464242343027;21.905289490945336;-0.026177918539642263;0.1482783183800791
8.0;21.32890342305665;21.931831959725137;-0.028043187752022605;0.11787587708710134
9.0;21.315634163843363;21.93508777011937;-0.02881179564074452;0.06234838978762269
10.0;21.29408237577338;21.86951103062861;-0.026764123481638445;-0.0011262506250702131
11.0;21.26563072121553;21.70981759107423;-0.020659854412032597;-0.07413401228923533
12.0;21.238616170599492;21.361409897429922;-0.005711336131647917;-0.136006952652437
13.0;21.207773957476757;21.007576559181587;0.009311506897449784;-0.201609604077305
14.0;21.180143431351006;20.76083729456876;0.01950261101312775;-0.25595692193665087
15.0;21.153860443202824;20.621454179587584;0.024763082028615803;-0.31022254774433833
16.0;21.131400150231947;20.545206082268013;0.02726484037041553;-0.3569301156561906
17.0;21.116660182136;20.539898300464483;0.026826134031233285;-0.3874006006188324
18.0;21.114400251924767;20.732883893102603;0.017744946921961133;-0.41627284921101904
19.0;21.12090034112132;21.050715125872564;0.0032644286162212136;-0.40552793799360387
20.0;21.128999233484855;21.431593034399583;-0.014074130275103637;-0.3935021175542772
21.0;21.126053948345366;21.718286768802617;-0.02754571257940705;-0.34791814539689625
22.0;21.122729734075996;21.95703843945171;-0.03880505606398676;-0.2976087533648908
23.0;21.118725036441212;22.066470276285532;-0.044081173946247436;-0.212366011809074
24.0;21.110622280117997;22.12262211386116;-0.047069759708984235;-0.13137884818909384
25.0;21.094775670971625;22.031611914587668;-0.04357377877283918;-0.054771587503445573
26.0;21.073557188429625;21.95026849930986;-0.04077727027349933;-0.019056810598890195
27.0;21.048143332354655;21.78895448356831;-0.034456332614588636;-0.007544307758585944
28.0;21.021629821516264;21.5769502421868;-0.025828856775373797;-0.017413436825904682
29.0;20.98910656056418;21.19492283446542;-0.009572849948894797;-0.04143450751916333
30.0;20.9530255459394;20.83020645073842;0.005712516055859587;-0.08550956013208122
31.0;20.90626186888447;20.611169310431638;0.013725235276875943;-0.1386839483278024
32.0;20.8769486544372;20.49406998554403;0.017808310181077674;-0.1908408813746263
33.0;20.83669566702211;20.464743392283943;0.017300105801775198;-0.2444491423800983
34.0;20.793713227579318;20.47207310752675;0.014960005583840343;-0.27703741151248096
35.0;20.765111941689817;20.659370933822167;0.004918186412448825;-0.30426425850741623
36.0;20.762175303071487;20.92824600580319;-0.007724218731707054;-0.3152971120317858
37.0;20.765910341494966;21.2405084337624;-0.022074329872903947;-0.31504209557289187
38.0;20.77837489000874;21.488888710214116;-0.03304715442815695;-0.2880686065065632
39.0;20.793950621092506;21.694961039450863;-0.04190746131899336;-0.2428900395471274
40.0;20.81391723753234;21.817472007365723;-0.046676966038761966;-0.1830811067986673
41.0;20.83593969747971;21.889427468849306;-0.04899943122649285;-0.08980019170292053
42.0;20.860290087489044;21.814479940960457;-0.04438092341727498;0.023523547700172287
43.0;20.884944212138578;21.72122499845586;-0.038896780758943345;0.1468182878420805
44.0;20.91037495578125;21.550634347226282;-0.02977950657883867;0.26302657832472676
