Distance [mm];Wallthickness [mm]
0.0;0.79873555899
2.0010821819;0.79831385612
4.0017328262;0.79813909531
6.0022554398;0.79805648327
8.0026216507;0.79773038626
10.002926826;0.79751425982
12.003281593;0.79724735022
14.003769875;0.79667878151
16.004297256;0.79610300064
18.004816055;0.79535979033
20.005628586;0.79454910755
22.007223129;0.79418081045
24.009366989;0.79461288452
26.011823654;0.79467767477
28.014635086;0.79453796148
30.017728806;0.79412996769
32.021141052;0.7940004468
34.025115967;0.79405593872
36.029644012;0.79428905249
38.033676147;0.79415398836
40.038684845;0.79258704185
42.044498444;0.79437214136
44.050708771;0.79443925619
46.057109833;0.7955737114
48.064411163;0.79491466284
50.077804565;0.79347556829
52.103900909;0.78975874186
54.147171021;0.7868899703
56.215175629;0.77936923504
58.316669464;0.77104562521
60.458374023;0.76061195135
62.669086456;0.73446899652
64.950645447;0.71787804365
67.30014801;0.68937492371
69.699256897;0.68761312962
72.113052368;0.68528103828
74.556091309;0.68474328518
77.030769348;0.68695163727
79.532531738;0.68307226896
82.075515747;0.66773557663
84.691184998;0.64102780819
87.368728638;0.63288229704
90.076812744;0.63312417269
92.805389404;0.63606750965
95.531234741;0.64095687866
98.282051086;0.61206060648
101.08946991;0.58933889866
103.92085266;0.59220784903
106.75032806;0.60490530729
109.53482819;0.62586283684
112.26436615;0.61736494303
114.96309662;0.60742658377
117.65523529;0.60306125879
120.30776215;0.63066768646
122.86516571;0.66913574934
125.32245636;0.70390409231
127.69561768;0.72305387259
130.03210449;0.7234787941
132.34246826;0.74301248789
134.59577942;0.75999498367
136.80508423;0.76397448778
138.9836731;0.76910734177
141.13223267;0.77544152737
143.2535553;0.78053790331
145.35191345;0.78406941891
147.43106079;0.78747409582
149.49571228;0.78935909271
151.54962158;0.79107147455
153.59246826;0.79394251108
155.62550354;0.79527068138
157.65107727;0.79658854008
159.66995239;0.7975590229
161.68341064;0.79845386744
163.69345093;0.79879677296
165.70176697;0.79906785488
167.70851135;0.79941248894
169.71389771;0.79953438044
171.71832275;0.79960793257
173.72201538;0.79949104786
175.7250824;0.79963225126
177.72763062;0.79962587357
179.72990417;0.79972553253
181.73197937;0.79971551895
183.73396301;0.79967206717
185.73588562;0.79960894585
187.73770142;0.79964727163
189.73934937;0.79975861311
191.74087524;0.79978919029
193.74234009;0.79980480671
195.74372864;0.79982167482
197.74505615;0.79983538389
199.74632263;0.79982000589
201.74757385;0.7997481823
203.74873352;0.79987376928
205.74978638;0.79990458488
207.75073242;0.79988628626
209.75158691;0.79989480972
211.75241089;0.79988658428
213.75323486;0.79985052347
215.75402832;0.79969865084
217.75480652;0.79968458414
219.75549316;0.79979503155
221.75601196;0.79963666201
223.75619507;0.79902482033
225.75610352;0.79839015007
227.75584412;0.79862707853
229.75559998;0.79880577326
231.75540161;0.79832911491
233.7550354;0.79729890823
235.75422668;0.79658353329
237.75286865;0.79667752981
239.75112915;0.79617279768
241.74864197;0.79509550333
243.74562073;0.79358416796
245.74401855;0.79087716341
247.74072266;0.79335784912
249.73492432;0.79412585497
251.72756958;0.79374176264
253.71559143;0.79292535782
255.70475769;0.78780436516
282.31082153;0.79874044657
