Distance [mm];Wallthickness [mm]
0.0;0.79497653246
2.0012817383;0.79538351297
4.0024604797;0.79589521885
6.0036010742;0.79636746645
8.004737854;0.7964116931
10.005916595;0.79620975256
12.00712204;0.79631799459
14.008342743;0.79663437605
16.009635925;0.79677611589
18.011009216;0.7968776226
20.012405396;0.7971867919
22.013778687;0.79747474194
24.015151978;0.79783672094
26.016555786;0.79827696085
28.017971039;0.79866158962
30.019309998;0.79897004366
32.020561218;0.79915457964
34.021759033;0.79936927557
36.022918701;0.79961639643
38.02407074;0.79984503984
40.025241852;0.8001152873
42.026462555;0.80026549101
44.027667999;0.80049002171
46.028816223;0.80049651861
48.029655457;0.800753057
50.029174805;0.8015858531
52.023334503;0.80426126719
54.003047943;0.81068694592
55.961170197;0.81857705116
57.896743774;0.82716208696
59.811988831;0.83514457941
61.704582214;0.84790658951
63.567169189;0.86543339491
65.393196106;0.88887369633
67.191711426;0.89931881428
68.970504761;0.91046965122
70.73033905;0.9122377038
72.469657898;0.91705417633
74.176132202;0.92065423727
75.843437195;0.92242944241
77.475509644;0.92858964205
79.055213928;0.98895919323
80.557090759;0.98810005188
82.093177795;0.91649955511
83.643821716;0.90121722221
85.176086426;0.91645127535
86.727165222;1.0386161804
88.122665405;0.98546028137
89.612861633;0.95675182343
91.092178345;0.88937395811
92.543083191;0.89808374643
94.060890198;1.0469205379
95.394493103;0.98905366659
96.935081482;0.93652129173
98.478034973;0.89440745115
100.05921936;0.87957525253
101.75069427;0.89966094494
103.431427;0.91951203346
105.18200684;0.84668540955
106.94080353;0.84349936247
108.6926651;0.82247102261
110.53765869;0.8182951808
112.44124603;0.81759101152
114.3901062;0.80839377642
116.36134338;0.80385410786
118.34046936;0.80245226622
120.32284546;0.80178046227
122.30776215;0.80178451538
124.29625702;0.80149960518
126.28869629;0.80114269257
128.28366089;0.80075502396
130.27998352;0.8003192544
132.27708435;0.80032390356
134.27462769;0.80021953583
136.27261353;0.80023270845
138.27082825;0.80027860403
140.26907349;0.80033522844
142.26747131;0.80007618666
144.26611328;0.80004787445
146.26489258;0.80011796951
148.26383972;0.80013167858
150.26290894;0.80012220144
152.26210022;0.80009555817
154.26142883;0.80008864403
156.26091003;0.80003607273
158.26055908;0.80003422499
160.26029968;0.80007433891
162.26013184;0.80003368855
164.26005554;0.80002498627
166.26002502;0.80000609159
168.26004028;0.79998534918
170.26013184;0.79996961355
172.26028442;0.79995620251
174.26055908;0.79994785786
176.26094055;0.79993480444
178.26139832;0.79992222786
180.26193237;0.79994171858
182.26254272;0.79993855953
184.26325989;0.79991972446
186.26408386;0.79988354445
188.26504517;0.79983538389
190.2661438;0.79982048273
192.26733398;0.79983448982
194.26860046;0.79980760813
196.2699585;0.79980558157
198.27137756;0.79982095957
200.27290344;0.79978466034
202.2746582;0.79971325397
204.27642822;0.79980921745
206.27810669;0.79978531599
208.27998352;0.79964101315
210.28198242;0.79967701435
212.2840271;0.79967522621
214.28672791;0.79936301708
216.2897644;0.79956173897
218.29237366;0.79963314533
220.29464722;0.79970777035
222.29696655;0.79962390661
224.30001831;0.79940640926
226.30387878;0.79912817478
252.93095398;0.79839664698
