Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.72513870987696;20.453958120787718;0.05912467856229026;0.013177527135134426
1.0;21.72929203530544;20.597435870481657;0.052644472782501575;0.01816539478649304
2.0;21.716999252279795;20.7701995024659;0.044037197665762556;0.041344572930881895
3.0;21.714950482068964;20.938329637921612;0.03612189972778383;0.06085074471031504
4.0;21.717215304422858;21.096904691166344;0.02885165643053553;0.0763828807363538
5.0;21.710779752632934;21.257450091040607;0.02108510053917803;0.0799240791055027
6.0;21.707892956301073;21.377117433405875;0.01538490804163713;0.06955053143377654
7.0;21.707297680676465;21.50566986696769;0.00937803784691978;0.04066710927530437
8.0;21.711874852788323;21.56213738716872;0.006964533284632796;-0.017206861859996536
9.0;21.71373062889829;21.621117132015037;0.0043076045061978055;-0.10185530807670773
10.0;21.7083442709638;21.603142800117105;0.004893091667288101;-0.19554158190024395
11.0;21.698711817324565;21.55604753913254;0.006635547822884919;-0.2961396635277822
12.0;21.68593006707421;21.247609540446415;0.02038700123850208;-0.38696579949404253
13.0;21.670249549829713;20.85720661921;0.037815950261381966;-0.4727806867281501
14.0;21.650834538861055;20.523157592212073;0.052450090541813134;-0.5561671475005099
15.0;21.62923048999678;20.386822201028757;0.05778643204502429;-0.6169099140067118
16.0;21.60965297291856;20.293113789734747;0.061234380613200634;-0.6798927818327201
17.0;21.596371392663613;20.289641200860576;0.06077814845595523;-0.7039577956467511
18.0;21.592953233543298;20.434939706400414;0.053861094285715554;-0.7272378359666121
19.0;21.595006309757128;20.788064582391122;0.03753217336586073;-0.7041901415649079
20.0;21.596427736710197;21.201415250083862;0.018372673796573726;-0.6698127301758916
21.0;21.591534163458544;21.48620604915797;0.004898982060491751;-0.6152717976436577
22.0;21.58774265344864;21.674932140325687;-0.0040553249710254665;-0.5314005325459021
23.0;21.58249128649784;21.76359005819171;-0.008423198683435737;-0.4336826587329199
24.0;21.573002821913914;21.75644315577466;-0.008532108551662696;-0.3362595697873374
25.0;21.557570188305515;21.646333329834285;-0.0041285182106404325;-0.24923402012111495
26.0;21.537157259138112;21.527057803415527;0.0004697421266318746;-0.22335540560249
27.0;21.514274282966223;21.352575300720538;0.007520882895148145;-0.21367945447151016
28.0;21.490757325373544;21.045161717698367;0.020725377101171016;-0.22754854882073516
29.0;21.46556104401645;20.639641042528357;0.03841488379014387;-0.2575947502514069
30.0;21.42657629402662;20.25136244806241;0.054661109114614505;-0.3069920015797152
31.0;21.385444467379916;20.134689257334443;0.058174660932347556;-0.359853479071802
32.0;21.36081916504891;20.035440780932074;0.06164550623799232;-0.41568228286228504
33.0;21.317853689499586;20.056357413875293;0.058674245377874065;-0.4566741606971334
34.0;21.280839941721172;20.13299816027367;0.05338798983476761;-0.4862967960047584
35.0;21.2637351900458;20.377532279932613;0.04121874000526453;-0.49656029755771414
36.0;21.261570880013743;20.726882979586993;0.024869204671011627;-0.5017984811494358
37.0;21.270029533695244;21.017209609292475;0.011759066251291545;-0.4764451962508076
38.0;21.28259619742695;21.258556064900027;0.001118145698926695;-0.44195532357144884
39.0;21.300364018678295;21.408521202378243;-0.005030566683718511;-0.3742970332540452
40.0;21.318648463736302;21.534911381862834;-0.010058740377978216;-0.30809001824560767
41.0;21.341659463659898;21.488250423574396;-0.006818184182069669;-0.18930110601884564
42.0;21.362713379981003;21.417228779840446;-0.0025355999934624954;-0.07369185424733615
43.0;21.38472446644446;21.251143074486016;0.006213087998067157;0.05616228068325313
44.0;21.41007913754115;21.08766085004873;0.01499619941825201;0.16876317373806415
45.0;21.427103171221965;20.84586417771347;0.027034371791092828;0.2574061201485449
46.0;21.439121345974442;20.59156353160361;0.03942129369166653;0.32899680619178895
47.0;21.44459876036189;20.352337509220522;0.050802848890296265;0.38306760563145303
48.0;21.449132442089955;20.154639607320593;0.06020896905904005;0.40488268184646614
49.0;21.450709970631667;20.089632974107204;0.06330590681509132;0.40317595683904983
50.0;21.44342891606569;20.05125848727105;0.06475211296719267;0.3900591345428097
51.0;21.434294358019592;20.090824984716512;0.06248694759549209;0.3642626971513039
52.0;21.420885599894408;20.15364723956038;0.058941319085303555;0.3484159650757306
53.0;21.416307617253345;20.3048585512928;0.05169530539351376;0.3277623815114623
54.0;21.420387596999568;20.461914198529737;0.04458015806836423;0.31904393264277076
55.0;21.42224260672893;20.617236047706612;0.03744216553592172;0.31954521211357445
56.0;21.42735914782986;20.710774932914127;0.033329498368173685;0.3393480887326419
57.0;21.43867715353864;20.762411955918125;0.03145419523816355;0.37624841853162394
58.0;21.45491181373156;20.788048107357106;0.03101691657555597;0.4168265950489811
59.0;21.47420393159266;20.767056353460635;0.03289058502939642;0.49068791273268886
60.0;21.490891724804772;20.721364230882724;0.03579197646149061;0.5641616664185563
61.0;21.512565381293157;20.64230335860116;0.04047730338102307;0.6528412719740118
62.0;21.539721266747602;20.566025722375684;0.04528816485450779;0.7307715519791742
63.0;21.55093783610024;20.489434938199114;0.04937222780935465;0.801153395733877
64.0;21.56671159719658;20.424956035870128;0.05310490982913729;0.8634278070555226
65.0;21.594584965810917;20.37939636597148;0.05652039999253192;0.9156288396210144
66.0;21.605592273671164;20.34714081117131;0.058532626162783846;0.9525829970151705
67.0;21.6065730452152;20.332246268891893;0.059271012852246806;0.9775901801449933
68.0;21.618044054765342;20.32002251346881;0.06037309494402472;0.9949121488738797
69.0;21.6281771084224;20.323362863114816;0.06068903466546896;1.0047024338134989
70.0;21.621364401439887;20.326940713193355;0.06020575294169916;1.0074462305421363
71.0;21.61148180043388;20.339589735233616;0.059157770474430806;1.0089036853796074
72.0;21.62349677675024;20.354930406648755;0.059003086981464434;1.0017830275892194
73.0;21.622756803507095;20.36942992980066;0.05829427319564812;0.9974131190055004
74.0;21.60986530034423;20.38491839059593;0.05697427487201383;0.9889606900863726
75.0;21.608167403982918;20.403718561904125;0.05602087637575784;0.9774542252029192
76.0;21.617715958870832;20.420959760146175;0.05566307901044916;0.9679169600282194
77.0;21.614658946309724;20.43922954825938;0.05467113479303926;0.9538622209331962
78.0;21.613118515324167;20.455650942747567;0.053835701050074417;0.9479779545362774
79.0;21.62105382090586;20.461586601988316;0.05392870785662999;0.9457973406972755
80.0;21.62589249743057;20.469947529978928;0.053764882207053125;0.9492155133499622
81.0;21.63606293930053;20.46119087793282;0.054645212156637576;0.9632457484019241
82.0;21.641377009676297;20.460180463213877;0.05493937425406605;0.9727800099284565
83.0;21.64915743435404;20.45244037870342;0.055661258402354405;0.9874558339845123
84.0;21.657396592501918;20.445847987237755;0.05635109791926339;0.9996757830676941
85.0;21.665536951030372;20.447603807488694;0.05664805318798505;1.0044325868036594
86.0;21.672133884271304;20.449613965733512;0.05686139155989729;1.0027821906675385
87.0;21.67869128716221;20.465291816390035;0.05643718468707786;0.9925580956535853
88.0;21.68454220676316;20.482958327314233;0.05588762229995019;0.9735839794931351
88.58;21.68756931481585;20.495777345881564;0.05543218460159469;0.9602283067634332
89.0;21.689607871305206;20.507251983109395;0.05499329712538658;0.9482889501294238
90.0;21.69375135992429;20.536781804963113;0.05381253744005469;0.9128510744675964
90.03;21.693862422051744;20.53767555032799;0.05377613356854672;0.911675542710924
