Distance [mm];Wallthickness [mm]
0.0;0.99456369877
2.0000457764;0.99446064234
4.0000648499;0.99430662394
6.0000343323;0.99410116673
7.9999351501;0.99386316538
9.9997253418;0.99354416132
11.999404907;0.99305874109
13.998954773;0.99245172739
15.998386383;0.99179190397
17.997711182;0.99115878344
19.99703598;0.99065130949
21.996551514;0.99049317837
23.996440887;0.9905821085
25.996910095;0.99065887928
27.998100281;0.99067753553
30.000114441;0.99070364237
32.003040314;0.99073624611
34.006904602;0.99083966017
36.011699677;0.99106538296
38.017463684;0.99142843485
40.024337769;0.99193447828
42.032756805;0.99245870113
44.043533325;0.992880404
46.058063507;0.99293750525
48.078781128;0.99193996191
50.109062195;0.9896069169
52.153106689;0.98584973812
54.21705246;0.98029482365
56.308235168;0.9735198617
58.431541443;0.9659011364
60.592376709;0.95407861471
62.800281525;0.93532407284
65.066642761;0.90905267
67.393966675;0.88645750284
69.782554626;0.86627095938
72.227279663;0.85680294037
74.71509552;0.84792476892
77.237854004;0.84496277571
79.783531189;0.84565371275
82.349510193;0.84317177534
84.930412292;0.84489732981
87.514915466;0.84754031897
90.102012634;0.8482196331
92.694694519;0.85012704134
95.299827576;0.8504820466
97.923149109;0.84892123938
100.56985474;0.84061557055
103.25473785;0.82296174765
105.99121094;0.80258274078
108.76268005;0.79723381996
111.54252625;0.80605608225
114.29509735;0.82705289125
117.02133179;0.81661450863
119.75923157;0.7922577858
122.48791504;0.79315674305
125.16930389;0.81677913666
127.76271057;0.85624831915
130.2354126;0.90697282553
132.61436462;0.92165821791
134.94299316;0.93142360449
137.22590637;0.9405323267
139.46977234;0.94824975729
141.67111206;0.96216076612
143.8319397;0.9685292244
145.96147156;0.97516429424
148.0607605;0.98247456551
150.13310242;0.98826760054
152.18330383;0.99334383011
154.21673584;0.99674248695
156.23936462;0.99850010872
158.25569153;0.99919617176
160.26829529;0.99952441454
162.27819824;0.99973249435
164.28561401;0.99989622831
166.2906189;0.99995857477
168.29351807;0.99996691942
170.29475403;1.0000224113
172.29515076;0.99994832277
174.2953949;0.99990898371
176.29560852;0.99990034103
178.29579163;0.99994188547
180.29595947;0.99998188019
182.29611206;0.99999552965
184.29624939;0.99998581409
186.29634094;0.99998116493
188.29638672;0.99999016523
190.29637146;1.00000453
192.29624939;1.0000264645
194.29598999;1.0000451803
196.29559326;1.0000587702
198.2950592;1.0000735521
200.29441833;1.0000953674
202.29367065;1.0001065731
204.29286194;1.0001136065
206.29197693;1.0001326799
208.29101562;1.0001665354
210.28997803;1.0001915693
212.28884888;1.0002026558
214.28762817;1.0001971722
216.28634644;1.0001887083
218.28497314;1.0001952648
220.28355408;1.0002092123
222.28207397;1.000223279
224.28056335;1.0002435446
226.27894592;1.0002669096
228.2772522;1.0002814531
230.27542114;1.0002821684
232.27351379;1.0003051758
234.27156067;1.000336647
236.2696228;1.0002983809
238.26753235;1.0001900196
240.2649231;0.999997437
242.26116943;0.99997752905
244.25794983;0.99992620945
246.25544739;1.000325799
248.25291443;1.0004365444
250.25054932;1.000531435
252.24781799;1.0006326437
254.24375916;1.0010831356
256.23596191;1.0035583973
282.84799194;1.0038750172
