Time [s];Force [kN]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.0
0.19949999452;-0.0037160678767
0.24950000644;-0.22026261687
0.29949998856;0.49291568995
0.34950000048;-0.12029291689
0.3995000124;-0.19148471951
0.44949999452;0.39304599166
0.49950000644;-0.14724613726
0.55000001192;0.044347252697
0.60000002384;0.23377925158
0.64999997616;-0.17541381717
0.69999998808;0.12631458044
0.75;0.14507506788
0.80000001192;-0.138985008
0.85000002384;0.22980897129
0.89999997616;-0.03493893519
0.94999998808;-0.055943664163
1.0;0.31226471066
1.0499999523;-0.072364397347
1.1000000238;-0.0083128893748
1.1499999762;0.22781342268
1.2000000477;-0.041185256094
1.25;0.045749887824
1.2999999523;0.19513474405
1.3500000238;-0.11919927597
1.3999999762;0.14154918492
1.4500000477;0.1023023501
1.5;-0.061240237206
1.5499999523;0.14027921855
1.6000000238;0.018748031929
1.6499999762;0.031489845365
1.7000000477;0.13025946915
1.75;0.025268968195
1.7999999523;0.061240129173
1.8500000238;0.082796648145
1.8999999762;0.0087187150493
1.9500000477;0.055123534054
2.0;0.060856766999
2.0499999523;0.024436660111
2.0999999046;0.11403078586
2.1500000954;0.045378617942
2.2000000477;0.036879532039
2.25;-0.11733887345
2.2999999523;-0.040536250919
2.3499999046;-0.055175084621
2.4000000954;-0.088736303151
2.4500000477;0.060202945024
2.4995000362;-0.099114522338
2.5494999886;0.062613517046
2.5994999409;-0.068219944835
2.6494998932;-0.10660751164
2.6995000839;-0.06966932863
2.7495000362;-0.035150419921
2.7994999886;-0.14491197467
2.8494999409;0.02628438361
2.8994998932;0.094723790884
2.9495000839;0.0062317289412
2.9995000362;0.14871898293
3.0494999886;0.091092459857
3.0994999409;-0.016577389091
3.1494998932;0.071068070829
3.1995000839;0.20626559854
3.2495000362;-0.021571431309
3.2994999886;0.27810654044
3.3494999409;0.20809260011
3.3994998932;0.25805512071
3.4495000839;0.14085610211
3.4995000362;0.22490099072
3.5494999886;0.20104746521
3.5994999409;-0.090645901859
3.6494998932;0.25422972441
3.6995000839;0.17370162904
3.7495000362;0.10234322399
3.7994999886;0.28142595291
3.8494999409;0.08947148174
3.8994998932;0.064854182303
3.9495000839;0.24946595728
3.9995000362;-0.040913432837
4.0494999886;0.089467480779
4.0995001793;0.21198666096
4.1494998932;0.098499670625
4.1995000839;0.10952561349
4.2494997978;0.2388407439
4.2994999886;0.21605457366
4.3495001793;0.099114201963
4.3994998932;0.1546792984
4.4495000839;-0.15642501414
4.4994997978;0.052162498236
4.5494999886;0.040026329458
4.5995001793;-0.038370706141
4.6494998932;0.0034894396085
4.6995000839;0.0909101367
4.7494997978;-0.094400145113
4.7994999886;-0.050171975046
4.8495001793;-0.13005612791
4.8994998932;-0.084504239261
4.9499998093;-0.044568862766
5.0;-0.016545463353
5.0500001907;0.0044987159781
5.0999999046;-0.025096219033
5.1500000954;0.10405791551
5.1999998093;-0.092541031539
5.25;-0.06463124603
5.3000001907;-0.0098314760253
5.3499999046;-0.087977588177
5.4000000954;0.10954102874
5.4499998093;0.092501610518
5.5;0.01645283401
5.5500001907;0.21043887734
5.5999999046;0.076290622354
5.6500000954;-0.018563892692
5.6999998093;-0.023646309972
5.75;-0.084116563201
5.8000001907;-0.042949564755
5.8499999046;0.00069744436769
5.9000000954;-0.074568092823
5.9499998093;0.020483840257
6.0;-0.016637837514
6.0500001907;-0.043243631721
6.0999999046;-0.081114046276
6.1500000954;-0.080519519746
6.1999998093;-0.10000357777
6.25;-0.0022562048398
6.3000001907;-0.028299970552
6.3499999046;0.13757351041
6.4000000954;0.11170982569
6.4499998093;0.18352358043
6.5;0.15424740314
6.5500001907;0.24068590999
6.5999999046;0.22749704123
6.6500000954;0.20609003305
6.6999998093;0.24992850423
6.75;0.20410883427
6.8000001907;0.22340065241
6.8499999046;0.26624792814
6.9000000954;0.26631042361
6.9499998093;0.12339623272
7.0;0.18634068966
7.0500001907;0.22042407095
7.0999999046;0.19793011248
7.1500000954;0.15609942377
7.1999998093;0.26220095158
7.25;0.21509112418
7.3000001907;0.13887664676
7.3499999046;0.17803800106
7.4000000954;0.15509712696
7.4499998093;0.10531254113
7.5;0.1947709918
7.5500001907;0.28304740787
7.5999999046;0.22605887055
7.6500000954;0.30743768811
7.6999998093;0.35773998499
7.75;0.2331212014
7.8000001907;0.20983844995
7.8499999046;0.11249342561
7.9000000954;0.13361436129
7.9499998093;0.18714858592
8.0;0.16896052659
8.0500001907;0.19661009312
8.1000003815;0.21899659932
8.1499996185;0.26706808805
8.1999998093;0.26288434863
8.25;0.31907892227
8.3000001907;0.1829303056
8.3500003815;0.21062429249
8.3999996185;0.19403591752
8.4499998093;0.11655648053
8.5;0.068895302713
8.5500001907;-0.0025704319123
8.6000003815;-0.025294221938
8.6499996185;-0.11847546697
8.6999998093;0.031648676842
8.75;-0.042264785618
8.8000001907;0.07758128643
8.8500003815;0.11678467691
8.8999996185;0.10637070239
8.9499998093;0.11259958893
9.0;0.17679876089
9.0500001907;0.018843406811
9.1000003815;-0.016932947561
9.1499996185;-0.067026995122
9.1999998093;-0.069051004946
9.25;-0.013429867104
9.3000001907;-0.058292087168
9.3500003815;-0.063442416489
9.3999996185;0.02195574902
9.4495000839;-0.13529326022
9.4995002747;-0.17361491919
9.5495004654;-0.20659251511
9.5994997025;-0.25233361125
9.6494998932;-0.23982414603
9.6995000839;-0.15075342357
9.7495002747;-0.055514402688
9.7995004654;0.14850901067
9.8494997025;0.22150474787
9.8994998932;0.32181930542
