Distance [mm];Wallthickness [mm]
0.0;0.98683536053
2.0041241646;0.98726928234
4.0080990791;0.9876678586
6.0119175911;0.98813205957
8.015622139;0.98878479004
10.019265175;0.98962682486
12.022820473;0.99061495066
14.026146889;0.99159544706
16.029039383;0.99232876301
18.031412125;0.99314290285
20.03335762;0.99398642778
22.035005569;0.99488055706
24.036405563;0.9957165122
26.037546158;0.99642425776
28.038440704;0.99707895517
30.039176941;0.99760979414
32.039886475;0.99805939198
34.040626526;0.99848902225
36.041385651;0.9988835454
38.042152405;0.99919080734
40.042900085;0.9994328618
42.043567657;0.99964636564
44.044139862;0.99983549118
46.044635773;1.0000175238
48.045032501;1.0001569986
50.045093536;1.0004867315
52.042606354;1.0019990206
54.031009674;1.0065045357
55.999977112;1.0155706406
57.940540314;1.0274223089
59.84513092;1.0437334776
61.708183289;1.0640586615
63.525169373;1.0951852798
65.289558411;1.1328793764
67.001159668;1.1631498337
68.670806885;1.1827656031
70.309356689;1.1931740046
71.922958374;1.2011121511
73.516418457;1.2021019459
75.090553284;1.2052434683
76.648094177;1.2008005381
78.196327209;1.1974567175
79.741844177;1.1901780367
81.289405823;1.1818385124
82.821136475;1.2006233931
84.330169678;1.2065392733
85.840393066;1.1952016354
87.354301453;1.2023993731
88.857910156;1.2063343525
90.372718811;1.1734576225
91.890182495;1.1941280365
93.411590576;1.1694558859
94.950958252;1.1777465343
96.481582642;1.185598135
98.035247803;1.1302289963
99.61428833;1.1237541437
101.20644379;1.1052708626
102.85476685;1.081551075
104.56070709;1.0719430447
106.30317688;1.0645071268
108.0684433;1.0588805676
109.8553772;1.0503909588
111.67273712;1.0409237146
113.52487946;1.0316314697
115.41195679;1.0228221416
117.3326416;1.0144182444
119.28323364;1.0074484348
121.25598907;1.0031956434
123.24199677;1.0011487007
125.23465729;1.0004355907
127.2303772;1.0002379417
129.2275238;1.0004309416
131.22535706;1.0003225803
133.22360229;1.0002762079
135.2220459;1.0001844168
137.22065735;1.0001349449
139.21943665;1.0001255274
141.21841431;1.00010252
143.21762085;1.0000786781
145.21702576;1.000063777
147.21659851;1.0000369549
149.21627808;0.99999845028
151.21603394;0.99995142221
153.21583557;0.99993288517
155.2157135;0.99996417761
157.21565247;1.0000145435
159.21562195;1.0000576973
161.21560669;1.0000523329
163.21563721;1.0000246763
165.21574402;0.99999606609
167.2159729;0.99998182058
169.21633911;0.99997615814
171.21682739;0.99996775389
173.21743774;0.99995261431
175.21815491;0.99991053343
177.21897888;0.99985569715
179.21987915;0.99980741739
181.22088623;0.99976956844
183.2219696;0.99976366758
185.22311401;0.99978142977
187.2243042;0.99980258942
189.22549438;0.99980860949
191.22666931;0.99979859591
193.22779846;0.99981093407
195.22885132;0.99983710051
197.22984314;0.9998588562
199.23077393;0.9998831749
201.23165894;0.99989277124
203.23252869;0.99988365173
205.23336792;0.99987643957
207.23420715;0.99988496304
209.23506165;0.99989718199
211.23594666;0.99990487099
213.23681641;0.99988329411
215.23768616;0.99984771013
217.23854065;0.99983382225
219.23944092;0.99984669685
221.24053955;0.99983870983
223.24211121;0.99973583221
225.24427795;0.99942374229
250.57369995;0.99866384268
