Time [s];Movement [mm]
0.0;0.00023184221936
0.049499999732;0.00023184221936
0.099500000477;0.00023184221936
0.1494999975;0.00023184221936
0.19949999452;0.00023184221936
0.24950000644;0.00023184221936
0.29949998856;0.00023184221936
0.34950000048;0.00023184221936
0.3995000124;0.00023184221936
0.44949999452;0.00023184221936
0.49950000644;0.00023184221936
0.55000001192;0.00023184221936
0.60000002384;0.00023184221936
0.64999997616;0.00023184221936
0.69999998808;0.00023184221936
0.75;0.00023184221936
0.80000001192;0.00023184221936
0.85000002384;0.00023184221936
0.89999997616;0.00023184221936
0.94999998808;0.00023184221936
1.0;0.00023184221936
1.0499999523;0.00023184221936
1.1000000238;0.00023184221936
1.1499999762;0.00023184221936
1.2000000477;0.00023184221936
1.25;0.00023184221936
1.2999999523;0.00023184221936
1.3500000238;0.00023184221936
1.3999999762;0.00023184221936
1.4500000477;0.00023184221936
1.5;0.00023184221936
1.5499999523;0.00023184221936
1.6000000238;0.00023184221936
1.6499999762;0.00023184221936
1.7000000477;0.00023184221936
1.75;0.00023184221936
1.7999999523;0.00023184221936
1.8500000238;0.00023184221936
1.8999999762;0.00023184221936
1.9500000477;0.00023184221936
2.0;0.00023184221936
2.0499999523;0.02673904039
2.0999999046;0.053246241063
2.1500000954;0.079753436148
2.2000000477;0.10626063496
2.25;0.13276784122
2.2999999523;0.15927504003
2.3499999046;0.18578223884
2.4000000954;0.21228943765
2.4500000477;0.23879663646
2.4995000362;0.26503875852
2.5494999886;0.29154595733
2.5994999409;0.31805315614
2.6494998932;0.34456035495
2.6995000839;0.37106755376
2.7495000362;0.39757475257
2.7994999886;0.42408195138
2.8494999409;0.45058915019
2.8994998932;0.477096349
2.9495000839;0.50360357761
2.9995000362;0.53011077642
3.0494999886;0.55661797523
3.0994999409;0.58312517405
3.1494998932;0.60963237286
3.1995000839;0.63613957167
3.2495000362;0.66264677048
3.2994999886;0.68915396929
3.3494999409;0.7156611681
3.3994998932;0.74216836691
3.4495000839;0.76867556572
3.4995000362;0.79518276453
3.5494999886;0.82168996334
3.5994999409;0.84819716215
3.6494998932;0.87470436096
3.6995000839;0.90121155977
3.7495000362;0.92771875858
3.7994999886;0.95422595739
3.8494999409;0.9807331562
3.8994998932;1.0072402954
3.9495000839;1.0337475538
3.9995000362;1.060254693
