Distance [mm];Wallthickness [mm]
0.0;1.1944758892
2.0000269413;1.1943025589
3.9999215603;1.1940799952
5.9997768402;1.1937596798
7.9996013641;1.193392992
9.9993724823;1.1928204298
11.999048233;1.192291379
13.998624802;1.1916924715
15.998151779;1.1912708282
17.997716904;1.1910333633
19.997411728;1.1906692982
21.997465134;1.1902889013
23.998113632;1.190196991
25.999486923;1.1903692484
28.001787186;1.1907756329
30.005231857;1.1912304163
32.009990692;1.1917380095
34.016235352;1.1922670603
36.024162292;1.1927496195
38.034088135;1.1930289268
40.04643631;1.1930481195
42.06180954;1.1927502155
44.081157684;1.1919696331
46.106498718;1.1900279522
48.141864777;1.1861118078
50.193466187;1.179387331
52.26770401;1.1705867052
54.368335724;1.1616976261
56.497951508;1.1514543295
58.662277222;1.1359705925
60.875125885;1.1090062857
63.149749756;1.0767416954
65.494766235;1.03683424
67.903411865;1.0107862949
70.368621826;0.98817682266
72.890594482;0.97546637058
75.458465576;0.96561199427
78.064224243;0.96120554209
80.696304321;0.96085810661
83.351013184;0.95847016573
86.023170471;0.96081149578
88.707077026;0.96119016409
91.400794983;0.96309095621
94.101898193;0.96402287483
96.808738708;0.96652543545
99.520515442;0.96646118164
102.23596191;0.9672935605
104.95101166;0.96782284975
107.66891479;0.96589785814
110.38929749;0.96635907888
113.1043396;0.96700263023
115.79983521;0.9745041132
118.46037292;0.98647552729
121.07936096;1.0013177395
123.64664459;1.0230866671
126.14058685;1.0579272509
128.55752563;1.0847569704
130.92044067;1.1037691832
133.24668884;1.1138359308
135.54135132;1.1227680445
137.79806519;1.1345508099
140.01422119;1.1444956064
142.19270325;1.1547781229
144.33773804;1.1625629663
146.45336914;1.1706063747
148.5428009;1.1769661903
150.6105957;1.1825319529
152.65962219;1.1881328821
154.6920166;1.1929601431
156.71070862;1.1968394518
158.72010803;1.1988633871
160.72483826;1.199621439
162.72755432;1.1999108791
164.72941589;1.1998953819
166.73091125;1.1998740435
168.73214722;1.1998692751
170.73318481;1.1998767853
172.73406982;1.199893713
174.73484802;1.199870944
176.73558044;1.199840188
178.73626709;1.1998972893
180.73692322;1.1999231577
182.73753357;1.1999204159
184.73806763;1.1998974085
186.73855591;1.199875474
188.73895264;1.1999104023
190.73924255;1.199947834
192.73945618;1.1999723911
194.73962402;1.1999928951
196.73973083;1.2000098228
198.73976135;1.1999983788
200.73973083;1.1999881268
202.73962402;1.1999548674
204.73944092;1.1999527216
206.73916626;1.1999914646
208.73883057;1.200034976
210.73846436;1.2000674009
212.73806763;1.2001003027
214.73765564;1.2001215219
216.73719788;1.2001463175
218.73675537;1.2001460791
220.73632812;1.2001308203
222.73590088;1.2001031637
224.73550415;1.2000796795
226.73512268;1.2000578642
228.73480225;1.2000675201
230.73452759;1.20002985
232.73426819;1.1999702454
234.73400879;1.199919939
236.73373413;1.1998622417
238.73344421;1.1997234821
240.73313904;1.1995170116
242.7326355;1.1994129419
244.73271179;1.1996754408
246.73268127;1.2000000477
248.73191833;1.2001399994
250.7310791;1.2002311945
252.72996521;1.2002367973
254.72851562;1.2001923323
256.72518921;1.2018902302
282.04431152;1.2045303583
