Distance [mm];Wallthickness [mm]
0.0;1.1947493553
1.9999359846;1.1945753098
3.9998104572;1.1943441629
5.999642849;1.1940680742
7.9994215965;1.193705678
9.9991474152;1.1932805777
11.998815536;1.1928905249
13.998430252;1.1924673319
15.998006821;1.1920983791
17.997617722;1.1919831038
19.997430801;1.191806674
21.99764061;1.1916079521
23.998392105;1.1915937662
25.999811172;1.1915941238
28.00198555;1.1916875839
30.005105972;1.1919693947
32.00944519;1.1923421621
34.015216827;1.1927216053
36.022613525;1.1930593252
38.031929016;1.1932632923
40.043624878;1.1932684183
42.058273315;1.192961216
44.076770782;1.1921474934
46.101097107;1.1901916265
48.135231018;1.1863416433
50.185443878;1.1796784401
52.258449554;1.1707834005
54.358486176;1.1615784168
56.488578796;1.1509131193
58.65499115;1.1344133615
60.870422363;1.107203126
63.149772644;1.0721639395
65.499847412;1.037776351
67.911705017;1.0148874521
70.383354187;0.99129670858
72.912086487;0.97844845057
75.486167908;0.96827042103
78.098114014;0.96342909336
80.734405518;0.96443063021
83.391693115;0.9619653821
86.067459106;0.96413499117
88.754417419;0.96549421549
91.451461792;0.96620094776
94.155845642;0.96750408411
96.863227844;0.96939587593
99.570701599;0.9712048769
102.28347778;0.9677105546
105.00322723;0.96749091148
107.72476196;0.96740937233
110.43460083;0.97329866886
113.12067413;0.97950738668
115.78175354;0.98484814167
118.41398621;0.99543434381
121.00391388;1.016091466
123.53224182;1.0454339981
125.99612427;1.0699335337
128.40423584;1.0931322575
130.76475525;1.1070208549
133.08683777;1.1170046329
135.37333679;1.1258341074
137.62524414;1.1345877647
139.84350586;1.1428741217
142.0296936;1.151102066
144.18499756;1.1596233845
146.31210327;1.1667683125
148.41572571;1.1719315052
150.4985199;1.1772749424
152.56126404;1.1826233864
154.60533142;1.1887067556
156.63363647;1.1937041283
158.65106201;1.1965726614
160.66152954;1.1984912157
162.6678009;1.1991020441
164.67169189;1.1996847391
166.67417908;1.199758172
168.67614746;1.1997364759
170.67785645;1.1997060776
172.67941284;1.1997019053
174.68084717;1.1997264624
176.68218994;1.1997592449
178.68347168;1.1997928619
180.68466187;1.1998140812
182.68574524;1.1998193264
184.68673706;1.1998118162
186.68765259;1.1998300552
188.68843079;1.199877739
190.68907166;1.1999021769
192.68959045;1.1999198198
194.68995667;1.1999479532
196.69018555;1.1999688148
198.69029236;1.1999709606
200.6902771;1.1999821663
202.69013977;1.2000110149
204.68989563;1.2000533342
206.68954468;1.2000807524
208.68908691;1.2000842094
210.6885376;1.2000858784
212.68792725;1.200122118
214.68725586;1.200171113
216.6865387;1.2001714706
218.68579102;1.200147748
220.68501282;1.2001405954
222.68418884;1.2001370192
224.68330383;1.2001179457
226.68234253;1.2000865936
228.68136597;1.2000844479
230.68037415;1.2001365423
232.67935181;1.20020473
234.67832947;1.2002323866
236.67732239;1.2002023458
238.67631531;1.2001309395
240.67533875;1.2001482248
242.67434692;1.2001305819
244.67332458;1.2001215219
246.67224121;1.2000768185
248.6709137;1.200090766
250.66941833;1.1999653578
252.66758728;1.1998795271
254.6647644;1.1996175051
256.66064453;1.2005127668
281.98153687;1.2024312019
