Distance [mm];Wallthickness [mm]
0.0;0.99337124825
2.0014038086;0.99362146854
4.0024681091;0.99403852224
6.003276825;0.99442213774
8.0039520264;0.99487423897
10.004627228;0.99554914236
12.005336761;0.99623543024
14.006080627;0.99685555696
16.006855011;0.99747663736
18.007621765;0.99804389477
20.008350372;0.99851334095
22.009029388;0.99888694286
24.009654999;0.99920123816
26.01026535;0.99950426817
28.010879517;0.99978995323
30.011508942;0.99996829033
32.012153625;1.0000754595
34.012805939;1.0001375675
36.013439178;1.0002058744
38.014034271;1.0002889633
40.01455307;1.0003660917
42.014953613;1.0004161596
44.015232086;1.000467062
46.015369415;1.0005452633
48.015338898;1.0005949736
50.01473999;1.0009118319
52.00976181;1.0032150745
53.990413666;1.0092637539
55.9438591;1.0196444988
57.86044693;1.0340684652
59.734786987;1.054146409
61.565086365;1.0798585415
63.350193024;1.1116838455
65.088928223;1.141520381
66.782608032;1.1682204008
68.433303833;1.1898380518
70.049690247;1.2006247044
71.639984131;1.2062145472
73.208389282;1.208339572
74.756278992;1.2118802071
76.285598755;1.2150312662
77.80771637;1.2084349394
79.332695007;1.2017436028
80.85974884;1.199218154
82.392883301;1.1891505718
83.930992126;1.1914298534
85.467002869;1.1914386749
87.00113678;1.1913977861
88.539596558;1.1823564768
90.092544556;1.1705572605
91.673042297;1.1451581717
93.281112671;1.1349217892
94.900634766;1.1260707378
96.533279419;1.1083414555
98.184234619;1.0939565897
99.854576111;1.0865324736
101.55119324;1.0771170855
103.27849579;1.0689607859
105.03577423;1.0592958927
106.82447052;1.049156785
108.64767456;1.0391005278
110.50754547;1.0294905901
112.40406799;1.0203441381
114.33574677;1.0116256475
116.29793549;1.0043057203
118.28115082;1.0005055666
120.27455139;0.99987703562
122.2718811;0.9996612668
124.27083588;1.0001630783
126.27023315;1.0001087189
128.2696991;1.0001387596
130.26914978;1.0000355244
132.26867676;0.99999773502
134.26832581;0.99997735023
136.2681427;0.99997091293
138.26815796;0.99995064735
140.26834106;0.99988818169
142.26864624;0.99987226725
144.26902771;0.99987208843
146.26947021;0.99987226725
148.2699585;0.99987190962
150.27049255;0.99984639883
152.27105713;0.99982839823
154.27163696;0.99983650446
156.27224731;0.99984908104
158.27288818;0.99986368418
160.27352905;0.99988222122
162.2741394;0.99991345406
164.27470398;0.99999421835
166.27523804;1.0000334978
168.27575684;1.0000038147
170.27627563;0.99993950129
172.27687073;0.99990051985
174.27754211;0.99988234043
176.27825928;0.99988234043
178.27893066;0.99989008904
180.27949524;0.99993008375
182.27998352;0.99998790026
184.28041077;0.99999260902
186.2808075;0.99996119738
188.28112793;0.99992519617
190.28137207;0.9999127388
192.28157043;0.99993371964
194.28182983;0.99994814396
196.28218079;0.99994254112
198.28265381;0.99992346764
200.28323364;0.99992340803
202.28395081;0.99990588427
204.28475952;0.99987858534
206.28565979;0.99982368946
208.28665161;0.99979281425
210.2877655;0.99977004528
212.28898621;0.99977016449
214.29023743;0.99978631735
216.29154968;0.99979352951
218.29290771;0.99979043007
220.29428101;0.99978762865
222.29574585;0.999745965
224.29754639;0.9995931983
226.29951477;0.99954837561
250.33276367;0.99855661392
