Distance [mm];Wallthickness [mm]
0.0;1.1900746822
2.0013201237;1.1902229786
4.002430439;1.1905457973
6.0033764839;1.1909594536
8.0041618347;1.1915822029
10.004894257;1.1922937632
12.005641937;1.1929593086
14.006454468;1.1935874224
16.007339478;1.1942828894
18.008293152;1.1949849129
20.009319305;1.1957210302
22.010391235;1.1963597536
24.011472702;1.1967661381
26.012537003;1.1971545219
28.013553619;1.1974736452
30.01449585;1.1977533102
32.01530838;1.1980595589
34.015995026;1.1983653307
36.016506195;1.1986739635
38.016830444;1.1988024712
40.01700592;1.1989532709
42.01701355;1.1991115808
44.016788483;1.199234128
46.016086578;1.1994351149
48.013786316;1.2003662586
50.007198334;1.2027475834
51.990802765;1.2079133987
53.953777313;1.2182995081
55.883590698;1.232334733
57.772758484;1.2500072718
59.620872498;1.2707294226
61.431079865;1.2975549698
63.204174042;1.3310523033
64.934356689;1.3683291674
66.614570618;1.4051426649
68.24899292;1.4298514128
69.851737976;1.4399462938
71.430076599;1.4498541355
72.986686707;1.4504556656
74.520889282;1.4585950375
76.03603363;1.4546899796
77.53792572;1.4562370777
79.028831482;1.4557470083
80.509513855;1.4590630531
81.983261108;1.4585928917
83.457710266;1.4525004625
84.935874939;1.4496347904
86.424842834;1.4326058626
87.926055908;1.4246555567
89.434890747;1.4176920652
90.95199585;1.4120173454
92.477905273;1.4103996754
94.018569946;1.3945931196
95.579330444;1.3761953115
97.160942078;1.3497525454
98.762893677;1.3333923817
100.38570404;1.3179239035
102.03937531;1.3007804155
103.72901917;1.2872833014
105.4552002;1.2734760046
107.21735382;1.2624073029
109.01306152;1.2522422075
110.84123993;1.2427604198
112.70080566;1.2339510918
114.58959961;1.2261096239
116.50428772;1.2194788456
118.44182587;1.2135756016
120.40040588;1.2074570656
122.37541962;1.2038332224
124.36040497;1.2019945383
126.35120392;1.2011110783
128.34481812;1.2011971474
130.33961487;1.2010797262
132.3356781;1.2003779411
134.33280945;1.2002251148
136.33039856;1.2001806498
138.32826233;1.2002642155
140.32643127;1.2001900673
142.3248291;1.2002329826
144.32345581;1.2001439333
146.32243347;1.2000924349
148.32157898;1.2000182867
150.32077026;1.1998721361
152.31997681;1.1997964382
154.31932068;1.1998620033
156.31889343;1.1999583244
158.31864929;1.1999942064
160.31852722;1.1999946833
162.31843567;1.2000260353
164.31834412;1.2000430822
166.31828308;1.2000421286
168.31825256;1.2000063658
170.31825256;1.1999787092
172.31828308;1.1999497414
174.31834412;1.1999688148
176.31840515;1.2000088692
178.31845093;1.200032115
180.31852722;1.2000380754
182.31866455;1.200021863
184.31886292;1.1999934912
186.3190918;1.1999465227
188.31939697;1.1998980045
190.31977844;1.199878931
192.32020569;1.1998767853
194.32066345;1.1998517513
196.32121277;1.1998413801
198.32183838;1.1998518705
200.32255554;1.1998705864
202.32330322;1.1998945475
204.32409668;1.1999173164
206.32495117;1.1999143362
208.3258667;1.1999050379
210.32685852;1.1998872757
212.32797241;1.1998180151
214.32922363;1.1997500658
216.33055115;1.1997156143
218.33192444;1.1997015476
220.33332825;1.1996850967
222.3347168;1.1996552944
224.33605957;1.1996498108
249.66377258;1.1995851994
