Distance [mm];Wallthickness [mm]
0.0;0.99209493399
2.0013084412;0.9923774004
4.0029678345;0.99269556999
6.0049972534;0.99292492867
8.0072860718;0.99306237698
10.009738922;0.99307012558
12.012348175;0.99297225475
14.01524353;0.99287939072
16.018566132;0.99267876148
18.022388458;0.99246054888
20.026729584;0.99246871471
22.031547546;0.99257540703
24.036792755;0.99280953407
26.042507172;0.9931063056
28.048892975;0.99355131388
30.056247711;0.99408942461
32.064781189;0.99454718828
34.07459259;0.99493390322
36.085861206;0.99521386623
38.099163055;0.99523979425
40.115352631;0.99509859085
42.135448456;0.99449235201
44.160900116;0.99314814806
46.193729401;0.99099767208
48.237491608;0.98775345087
50.29825592;0.98293638229
52.383693695;0.9763070941
54.500453949;0.96836674213
56.6525383;0.95963948965
58.842288971;0.94904530048
61.080535889;0.92808783054
63.387451172;0.89819103479
65.773170471;0.86979651451
68.234718323;0.84647268057
70.779426575;0.82111138105
73.396835327;0.81090772152
76.067276001;0.8004668951
78.781204224;0.79611605406
81.519042969;0.79682862759
84.274864197;0.79532855749
87.049446106;0.79492217302
89.836090088;0.79599779844
92.627662659;0.7973254323
95.422370911;0.79850423336
98.217155457;0.80071020126
101.01196289;0.79943758249
103.80789948;0.79969090223
106.60767365;0.79681360722
109.41129303;0.79656201601
112.20988464;0.79547733068
114.98792267;0.79894483089
117.7229538;0.80923509598
120.40546417;0.82460832596
123.03125763;0.84459596872
125.57715607;0.87614810467
128.03759766;0.89974057674
130.43655396;0.91672122478
132.78898621;0.92687064409
135.09989929;0.93513518572
137.36546326;0.9458321929
139.58509827;0.95552170277
141.76586914;0.96269208193
143.91581726;0.9677054882
146.03733826;0.97563111782
148.13334656;0.98064255714
150.20939636;0.9850910306
152.2686615;0.98843586445
154.31401062;0.99152696133
156.34753418;0.99425441027
158.37171936;0.99613434076
160.38911438;0.99753189087
162.40206909;0.99817919731
164.41226196;0.99867266417
166.42018127;0.99917703867
168.42601013;0.99957066774
170.42999268;0.99984675646
172.43235779;1.0000479221
174.43371582;1.0000252724
176.43470764;0.99996352196
178.43554688;0.99994361401
180.43629456;0.99997681379
182.43701172;1.0000251532
184.43772888;1.0000234842
186.43840027;0.99998378754
188.43901062;0.99993538857
190.43962097;0.99990218878
192.44021606;0.99988174438
194.4407959;0.99987983704
196.44137573;0.99988973141
198.44198608;0.99990427494
200.44265747;0.99992108345
202.44335938;0.99990570545
204.44404602;0.99988365173
206.44471741;0.99988746643
208.44534302;0.99989581108
210.44593811;0.99992519617
212.44645691;0.99995851517
214.44683838;0.99995166063
216.44706726;0.99994570017
218.44711304;0.99997133017
220.44700623;1.0000174046
222.44671631;1.0000646114
224.44631958;1.0000845194
226.44581604;1.0000975132
228.44519043;1.0001074076
230.44447327;1.0001188517
232.44363403;1.0001422167
234.44271851;1.0001623631
236.44172668;1.0001579523
238.44068909;1.0001423359
240.43960571;1.0001301765
242.43850708;1.0001305342
244.43739319;1.0001381636
246.43632507;1.0001479387
248.43533325;1.0001738071
250.43447876;1.0001757145
252.43374634;1.0001583099
254.43312073;1.0001187325
256.43240356;0.99996882677
258.43014526;1.0010461807
282.45639038;1.0017770529
