Distance [mm];Wallthickness [mm]
0.0;1.1894367933
2.0026779175;1.1897540092
4.0048141479;1.1901654005
6.0062832832;1.1905398369
8.0071001053;1.1910363436
10.007527351;1.1917785406
12.00785923;1.1925975084
14.008260727;1.1933051348
16.008802414;1.193898201
18.009527206;1.1944192648
20.010425568;1.1948752403
22.011474609;1.1953300238
24.012634277;1.1956377029
26.013868332;1.1958545446
28.015146255;1.1960651875
30.016464233;1.1962834597
32.017795563;1.1965463161
34.019119263;1.1968179941
36.020404816;1.1970666647
38.021579742;1.1972975731
40.022651672;1.1974263191
42.023654938;1.1977770329
44.024532318;1.1981602907
46.025115967;1.1983317137
48.024326324;1.198943615
50.02003479;1.2004654408
52.00838089;1.2040817738
53.982814789;1.2105686665
55.935123444;1.2210103273
57.855037689;1.2379927635
59.735218048;1.2580689192
61.573726654;1.2838480473
63.368991852;1.3180905581
65.113235474;1.3639050722
66.803344727;1.4004422426
68.450698853;1.4238888025
70.070281982;1.4312701225
71.665939331;1.4439020157
73.235977173;1.4499651194
74.781082153;1.4586542845
76.304039001;1.4578340054
77.811264038;1.4581334591
79.307235718;1.4541442394
80.79246521;1.4561059475
82.266639709;1.4508575201
83.727493286;1.45845294
85.161941528;1.4872956276
86.603614807;1.440494895
88.076828003;1.4289027452
89.557739258;1.4300640821
91.041572571;1.4309853315
92.53250885;1.4293050766
94.039772034;1.4142656326
95.563468933;1.4060029984
97.097015381;1.3946588039
98.640113831;1.3814475536
100.21005249;1.3414117098
101.81389618;1.3258888721
103.44463348;1.3131055832
105.10630035;1.2993661165
106.79946136;1.2892781496
108.52253723;1.27942729
110.27506256;1.2699128389
112.05532074;1.2617260218
113.86249542;1.2531344891
115.69795227;1.2433772087
117.5610199;1.2345924377
119.44880676;1.2272087336
121.36058044;1.2197952271
123.29588318;1.2138336897
125.25138092;1.2090978622
127.2226181;1.2051959038
129.20457458;1.2031041384
131.19329834;1.2012761831
133.18583679;1.2007299662
135.18023682;1.2002739906
137.17611694;1.2002846003
139.17295837;1.2002433538
141.17050171;1.2001734972
143.16856384;1.2001247406
145.16696167;1.2000083923
147.16563416;1.1999251842
149.16445923;1.1996865273
151.16323853;1.1994434595
153.16186523;1.1992349625
155.16073608;1.1992360353
157.16003418;1.1996507645
159.15957642;1.1998685598
161.15930176;1.199970603
163.15910339;1.2000310421
165.15892029;1.2000646591
167.15870667;1.2000669241
169.15847778;1.2000436783
171.15823364;1.2000302076
173.1579895;1.2000207901
175.15771484;1.2000411749
177.15740967;1.200039506
179.15710449;1.2000467777
181.15678406;1.200034976
183.1565094;1.2000412941
185.15625;1.200044632
187.15603638;1.2000637054
189.15582275;1.2000900507
191.15568542;1.2000980377
193.15562439;1.2000768185
195.15568542;1.2000411749
197.15586853;1.1999922991
199.15617371;1.1999406815
201.15661621;1.1999100447
203.15718079;1.1999046803
205.15786743;1.1998865604
207.15864563;1.1998596191
209.15950012;1.1998360157
211.16043091;1.199844718
213.16142273;1.1998335123
215.16244507;1.1998202801
217.16351318;1.1997821331
219.16462708;1.1997703314
221.16572571;1.1997681856
223.16679382;1.1997675896
249.79006958;1.1997708082
