Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.38840886684593;20.660102082217584;0.03468127545849259;0.34587736298707483
1.0;21.394499732861632;20.621909279786312;0.036790021575015264;0.38113221824836785
2.0;21.395918653916752;20.590058248310662;0.03837430502886143;0.4063042010134552
3.0;21.395732216578317;20.566119638077854;0.039505360880974415;0.426366534349377
4.0;21.393945107709747;20.54726041770501;0.040318318571654084;0.438975133052395
5.0;21.390443659845566;20.524670305094187;0.04122730260720854;0.4640221337009294
6.0;21.385301445321033;20.511487605126014;0.0416101828664295;0.4822785964246066
7.0;21.379097691278247;20.501685851593614;0.04178151617545873;0.49978609223926895
8.0;21.372219509969092;20.491356094873574;0.04194587690931041;0.5151851012160051
9.0;21.36531496761146;20.48408376751917;0.041963390480585276;0.5220633128820467
10.0;21.358639395408915;20.468884668710903;0.04236927269990533;0.5308998345876503
11.0;21.351963409283584;20.463285380214195;0.04231800138425663;0.530326880723095
12.0;21.34604291584118;20.458986467313828;0.0422407832632073;0.5249261815609287
13.0;21.339673751323794;20.46239971205667;0.041774954250815455;0.5163877604045268
14.0;21.332811276978816;20.470973590703615;0.04103988982262864;0.5034237274346651
15.0;21.328770352057155;20.47790556777988;0.040517370679870185;0.49617988908651256
16.0;21.32108221804703;20.489997224346315;0.03957547589051033;0.4811401143753429
17.0;21.31855882359396;20.49214196172843;0.03935318389835866;0.4791075930148452
18.0;21.312904068509404;20.496624311715305;0.038870464609242816;0.47245669082990105
19.0;21.31021003637133;20.49022589601784;0.039046863826356686;0.4785285601905258
20.0;21.304805271747547;20.48093565044817;0.03923188672854174;0.48279542993314095
21.0;21.3050870080221;20.467817998785364;0.0398699528207969;0.4880827637083698
22.0;21.302126388361287;20.450905696842018;0.040534318643774755;0.4915979557644903
23.0;21.295124322680167;20.44371373986937;0.040543361086228406;0.48824696300048487
24.0;21.295192932918965;20.426142854648877;0.04138333706048042;0.48984003940395127
25.0;21.302336841047577;20.423806836885316;0.04183476210296482;0.482009761487447
26.0;21.295023140858227;20.40720157567005;0.04227721738991314;0.48376554831422425
27.0;21.29566293802398;20.40582046608133;0.0423734510448881;0.4771609895271638
28.0;21.29764281089448;20.3914273618681;0.043153116620303814;0.47686182584295267
29.0;21.304634673519473;20.38826759376831;0.04363652760719816;0.47177809280879757
30.0;21.299273877532023;20.3758315428226;0.043973444509972585;0.4708808545911367
31.0;21.297593770701127;20.367556765575085;0.04428747643457344;0.4700088091802357
32.0;21.31425598455352;20.354815154847273;0.045687658557440274;0.46784046132786017
33.0;21.321258074222527;20.343054825412022;0.04658110708621453;0.46871374610807237
34.0;21.320688733215547;20.332374525159622;0.047062581335996445;0.46551311578576815
35.0;21.32565689512962;20.316354198815496;0.04806203315781537;0.4704908671419332
36.0;21.33957095294752;20.307681731608806;0.04913758196851011;0.4656038238358633
37.0;21.34098804654154;20.291799900886453;0.04996134026928986;0.47215988549169907
38.0;21.339607193395082;20.28389574087641;0.05027197392946057;0.47075332473001197
39.0;21.347580582850455;20.272595230658315;0.0511897786758162;0.4729008818654705
40.0;21.358777897568253;20.26814125745844;0.05193507810046733;0.4678300176210257
41.0;21.356692590063446;20.264853876605674;0.051992319688465335;0.4612738637130178
42.0;21.351647791851377;20.265046949486027;0.051742897255492845;0.45310281723870105
43.0;21.36502177043154;20.267061247381147;0.052283834430971086;0.4399930908629557
44.0;21.370699198493227;20.27058485146102;0.052386397477724146;0.42656019788769584
45.0;21.366618057584603;20.27791204903567;0.05184314326423488;0.40590967921033183
46.0;21.36510256383452;20.280724776211493;0.051637037505858394;0.39516652059193547
47.0;21.37533465558827;20.288891854335457;0.05173537148822912;0.3739845984068566
48.0;21.37420392696886;20.28814945620259;0.05171687956029863;0.3685582202121722
49.0;21.36983784365828;20.286855234021285;0.05157060045890459;0.35920792258216494
50.0;21.371390314935297;20.288332383384386;0.05157418721671006;0.35498450028499207
51.0;21.37697746213717;20.28403495315566;0.05204488138007183;0.3496450029039124
52.0;21.374918467433034;20.285437735539343;0.0518800348520805;0.34691251486477626
53.0;21.368804455111814;20.27775351917624;0.05195480647312255;0.34868443097590074
54.0;21.37404703090408;20.282123427945056;0.051996362045667835;0.3441029529362538
