Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;20.897624169120952;20.949388514815194;-0.0024767629518775884;0.32007906213305404
1.0;20.8939623977667;20.899667761265068;-0.00027298389944345187;0.34636109408155136
2.0;20.8881393525444;20.823118708938434;0.0031110355792327987;0.3601109455819156
3.0;20.883461603406687;20.751756091875315;0.006301699116333594;0.36147953032633495
4.0;20.87614040696794;20.692307247507376;0.008795844950266295;0.3534878469721221
5.0;20.869034055346845;20.635772047013518;0.011160861642742909;0.33606852136006893
6.0;20.87205896114846;20.62705945246519;0.011722464530300071;0.318437359498283
7.0;20.859352105064993;20.61841443106786;0.011528118373068627;0.2991495543068581
8.0;20.844373802608352;20.64316113448588;0.009627400388635065;0.2798796712230427
9.0;20.84162379593738;20.658675577974407;0.008753503251816917;0.2710183276932696
10.0;20.83345487196773;20.724876146376037;0.005195154334530851;0.2562166478977943
11.0;20.820271521676453;20.761968866896847;0.0027896007071581794;0.27051308298486987
12.0;20.80322034921071;20.811401308794057;-0.00039143347288734577;0.2804817402340163
13.0;20.791285938125327;20.836895913541447;-0.0021822954744555078;0.30230765860190445
14.0;20.776182312057195;20.84086894203267;-0.003095054065812261;0.32475395224016523
15.0;20.759087836862285;20.83100320129739;-0.0034409265279953666;0.3528693034385171
16.0;20.73907113769318;20.809359186981254;-0.0033630645592379787;0.3828819688908638
17.0;20.722753860393468;20.78618496251209;-0.00303498096261343;0.4078392584647048
18.0;20.705895623527113;20.758879060290635;-0.002535092668111123;0.43059416539970385
19.0;20.68320716466244;20.733602425412464;-0.0024112564952163845;0.4435651608479887
20.0;20.66120519804341;20.700239502344324;-0.0018676700622446165;0.4553879678784156
21.0;20.639858991215426;20.670600349642026;-0.0014708783936171971;0.454344537565639
22.0;20.613984613609695;20.638933457278124;-0.0011937245774368199;0.4413572831987338
23.0;20.582968052701176;20.613503363887997;-0.0014610196740105616;0.41966317712784473
24.0;20.557943815562943;20.5934559620483;-0.0016991457648495721;0.39471095795236266
25.0;20.53358931025113;20.582960992954753;-0.00236228146907284;0.3635008354003091
26.0;20.500089720304686;20.5848136383672;-0.004053775983852403;0.33458966399017953
27.0;20.46236191069852;20.593670664428846;-0.006282715489489321;0.308312585015301
28.0;20.44969266499669;20.61162988730981;-0.007748192455173245;0.2835931292177847
29.0;20.437149723870405;20.639147295442477;-0.009664955577611095;0.2686998756895136
30.0;20.416896153621003;20.676280852355557;-0.012410751135624575;0.2630959782961497
31.0;20.404485103849687;20.703814770499967;-0.014321993619630624;0.2691026435259545
32.0;20.403777109721254;20.730941528555288;-0.01565379994421215;0.2726851928055325
33.0;20.412282933113403;20.7233725224608;-0.014884669346765389;0.285851822200776
34.0;20.412409270193443;20.69909475191296;-0.013717008694713692;0.2967229379836809
35.0;20.411917712758424;20.656437999103893;-0.011699535231840653;0.31957253256468476
36.0;20.430167588406;20.617447917256747;-0.008960781284724736;0.33214995166444794
37.0;20.443321733449203;20.578932001927335;-0.006488529592255118;0.35143702738956506
38.0;20.448116142797616;20.55326532165546;-0.005031061189370485;0.3623533805655512
39.0;20.454234127673587;20.528904446459915;-0.0035727425256616386;0.3746355290732808
40.0;20.470284672871514;20.513716236251803;-0.0020780652335066125;0.3751045315576036
41.0;20.47913449004389;20.503563163709924;-0.0011688360605757665;0.36864528501394744
42.0;20.485051338813086;20.497051631662096;-0.0005741766913401673;0.3550918371653822
43.0;20.48913126664751;20.498277241610577;-0.00043760645756292483;0.3362764293292173
44.0;20.49022638689675;20.50329717293744;-0.000625396461277002;0.31076467092665183
45.0;20.49227431817411;20.51645384247703;-0.0011569150384171999;0.280016483283255
46.0;20.48773603121783;20.525326782762725;-0.0017986005523874268;0.2530883603658296
47.0;20.484688459786923;20.546252631999277;-0.0029456541728398776;0.21928830419766143
48.0;20.47658477210865;20.551143280472846;-0.003567392744698319;0.19857940453420753
49.0;20.47137775697324;20.562550288607312;-0.004362322087754647;0.1744795652353801
50.0;20.461590905546593;20.555525698851014;-0.004494487717914849;0.16610808455489234
51.0;20.463473250497344;20.563413988207994;-0.0047818534789784714;0.14638879613315225
52.0;20.468623588095554;20.553207830409985;-0.004047092933704841;0.1406161915530717
53.0;20.46662207561993;20.548298449090666;-0.0039079604531452195;0.1317464038553382
54.0;20.465185412065104;20.53597794670873;-0.003387202614527571;0.12797912805311995
55.0;20.483603011685588;20.52957622402183;-0.0021996752313991797;0.1224398145492458
56.0;20.496231439955487;20.51578870007716;-0.0009357540728072954;0.12094923765500454
57.0;20.502900842793153;20.500820732635333;9.95268018095722e-05;0.12360001280760002
58.0;20.512647822755007;20.491319252133387;0.0010205057713693658;0.12073497990174786
59.0;20.534527806653102;20.482243861339036;0.0025016241777065175;0.12050031015985496
60.0;20.550696237582954;20.47722687497202;0.0035152805077002954;0.11365861406153499
