Distance [mm];Wallthickness [mm]
0.0;0.79610162973
2.0023162365;0.79601246119
4.0046854019;0.79590654373
6.0073633194;0.79604142904
8.0104112625;0.79614931345
10.01403141;0.79652714729
12.018147469;0.79665392637
14.022667885;0.79655694962
16.027606964;0.79663729668
18.033088684;0.79671239853
20.039466858;0.7965208292
22.047161102;0.79619938135
24.055866241;0.79650008678
26.065254211;0.79633241892
28.075408936;0.79625958204
30.086528778;0.79598802328
32.09872818;0.796020329
34.1121521;0.79588001966
36.126449585;0.79622030258
38.141109467;0.79600214958
40.15819931;0.79427409172
42.176700592;0.79569208622
44.195468903;0.79540807009
46.215068817;0.79579460621
48.239330292;0.79319250584
50.27854538;0.78848344088
52.343891144;0.78087151051
54.440460205;0.77510881424
56.574840546;0.76465547085
58.752971649;0.75492703915
60.992614746;0.73329156637
63.319126129;0.705558002
65.74105072;0.67536646128
68.246498108;0.66025668383
70.820640564;0.64595460892
73.448600769;0.6386461854
76.116210938;0.63304269314
78.812141418;0.63464307785
81.528106689;0.63538062572
84.258705139;0.63780790567
86.995361328;0.63715791702
89.735137939;0.63741362095
92.483818054;0.63496285677
95.242134094;0.63853603601
98.006462097;0.64063203335
100.78330994;0.63545274734
103.58255768;0.62358772755
106.41547394;0.60997086763
109.25688171;0.61492663622
112.08330536;0.62146884203
114.86222839;0.63919180632
117.58830261;0.63636761904
120.2756424;0.64131736755
122.90157318;0.65507495403
125.44957733;0.68192267418
127.89126587;0.72076779604
130.24021912;0.73992443085
132.53997803;0.74781870842
134.80448914;0.75450193882
137.03430176;0.76081782579
139.2303772;0.76730674505
141.39651489;0.77179408073
143.53648376;0.77672219276
145.65449524;0.77995753288
147.75384521;0.78356081247
149.83718872;0.78528034687
151.90576172;0.7888006568
153.95927429;0.79153949022
156.00030518;0.7935808301
158.02987671;0.79617929459
160.05050659;0.79723680019
162.06550598;0.79810893536
164.07618713;0.79877656698
166.08403015;0.79912370443
168.09042358;0.79915678501
170.09544373;0.79942923784
172.09877014;0.79966133833
174.10108948;0.79960876703
176.1030426;0.79944366217
178.1047821;0.79947286844
180.10629272;0.7995646596
182.10760498;0.79965132475
184.1088562;0.7997713089
186.11003113;0.79992306232
188.11112976;0.79984760284
190.11219788;0.79985326529
192.11312866;0.7999227643
194.1138916;0.79994595051
196.11444092;0.79996317625
198.11471558;0.799939394
200.11477661;0.79985314608
202.11473083;0.79987823963
204.11465454;0.79995781183
206.11459351;0.79999864101
208.11453247;0.80004072189
210.11442566;0.80005568266
212.11428833;0.80001592636
214.11413574;0.80001938343
216.11395264;0.8000394702
218.11373901;0.8000229001
220.11349487;0.80004239082
222.1131897;0.80007040501
224.11283875;0.80005574226
226.11242676;0.80004638433
228.11187744;0.80004703999
230.11120605;0.80005705357
232.1104126;0.8000805974
234.10948181;0.80009061098
236.1084137;0.80012458563
238.10713196;0.80021762848
240.10566711;0.80025994778
242.10411072;0.80029207468
244.10244751;0.80026692152
246.10055542;0.8002038002
248.09829712;0.80020946264
250.09596252;0.80013883114
252.09393311;0.79972153902
254.09185791;0.79924440384
256.09014893;0.79850882292
258.08929443;0.79838609695
282.11791992;0.80029976368
