Time [s];Movement [mm]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.0
0.19949999452;0.0
0.24950000644;0.0
0.29949998856;0.0
0.34950000048;0.0
0.3995000124;0.0
0.44949999452;0.0
0.49950000644;0.0
0.55000001192;0.0
0.60000002384;0.0
0.64999997616;0.0
0.69999998808;0.0
0.75;0.0
0.80000001192;0.0
0.85000002384;0.0
0.89999997616;0.0
0.94999998808;0.0
1.0;0.0
1.0499999523;0.0
1.1000000238;0.0
1.1499999762;0.0
1.2000000477;0.0
1.25;0.0
1.2999999523;0.0
1.3500000238;0.0
1.3999999762;0.0
1.4500000477;0.0
1.5;0.0
1.5499999523;0.0
1.6000000238;0.0
1.6499999762;0.0
1.7000000477;0.0
1.75;0.0
1.7999999523;0.0
1.8500000238;0.0
1.8999999762;0.0
1.9500000477;0.0
2.0;0.0
2.0499999523;0.0
2.0999999046;0.0
2.1500000954;0.0
2.2000000477;0.0
2.25;0.0
2.2999999523;0.0
2.3499999046;0.0
2.4000000954;0.0
2.4500000477;0.0
2.4995000362;0.0
2.5494999886;0.00015979603631
2.5994999409;0.0007971523446
2.6494998932;0.0010241410928
2.6995000839;0.0007168193697
2.7495000362;3.5521807149e-05
2.7994999886;-0.0006643080269
2.8494999409;-0.0010175580392
2.8994998932;-0.00083993206499
2.9495000839;-0.00022410042584
2.9995000362;0.00050864787772
3.0494999886;0.005315775983
3.0994999409;0.039395529777
3.1494998932;0.053780540824
3.1995000839;0.04014217481
3.2495000362;0.0055610099807
3.2994999886;-0.031921420246
3.3494999409;-0.047640189528
3.3994998932;-0.03561770916
3.4495000839;-0.0050127841532
3.4995000362;0.028207387775
3.5494999886;0.046711325645
3.5994999409;0.040845233947
3.6494998932;0.013669546694
3.6995000839;-0.020637758076
3.7495000362;-0.03341107443
3.7994999886;-0.010822243989
3.8494999409;0.01741649583
3.8994998932;0.036568775773
3.9495000839;0.036642555147
3.9995000362;0.017599340528
4.0494999886;-0.010625724681
4.0995001793;-0.02896749042
4.1494998932;-0.0042993826792
4.1995000839;0.031029066071
4.2494997978;0.050212085247
4.2994999886;0.043198674917
4.3495001793;0.027488492429
4.3994998932;0.017734425142
4.4495000839;0.0069971433841
4.4994997978;0.0033361611422
4.5494999886;0.014458140358
4.5995001793;0.022130485624
4.6494998932;0.020711274818
4.6995000839;0.010178992525
4.7494997978;-0.0056637856178
4.7994999886;-0.018543830141
4.8495001793;-0.012983199209
4.8994998932;0.0033547305502
4.9499998093;0.01805065386
5.0;0.023159708828
5.0500001907;0.01618598029
5.0999999046;0.00076777447248
5.1500000954;-0.015050991438
5.1999998093;-0.018953241408
5.25;-0.0072384402156
5.3000001907;0.012330322526
5.3499999046;0.027807336301
5.4000000954;0.034246809781
5.4499998093;0.037895847112
5.5;0.037829916924
5.5500001907;0.030961617827
5.5999999046;0.038655355573
5.6500000954;0.050014942884
5.6999998093;0.050888177007
5.75;0.046959701926
5.8000001907;0.037057895213
5.8499999046;0.03301262483
5.9000000954;0.034270912409
5.9499998093;0.036894157529
6.0;0.034541267902
6.0500001907;0.026180410758
6.0999999046;0.016390638426
6.1500000954;0.011341025122
6.1999998093;0.014681835659
6.25;0.023060904816
6.3000001907;0.024800339714
6.3499999046;0.023568147793
6.4000000954;0.018026439473
6.4499998093;0.012311489321
6.5;0.014406554401
6.5500001907;0.016912899911
6.5999999046;0.021407525986
6.6500000954;0.031157961115
6.6999998093;0.03903144598
6.75;0.045388061553
6.8000001907;0.049859765917
6.8499999046;0.04896434769
6.9000000954;0.049532990903
6.9499998093;0.048529621214
7.0;0.049084428698
7.0500001907;0.049769498408
7.0999999046;0.048818439245
7.1500000954;0.048896215856
7.1999998093;0.046895846725
7.25;0.044457994401
7.3000001907;0.040743697435
7.3499999046;0.035414811224
7.4000000954;0.033579163253
7.4499998093;0.032834678888
7.5;0.033641941845
7.5500001907;0.035347357392
7.5999999046;0.032182898372
7.6500000954;0.027469577268
7.6999998093;0.027258737013
7.75;0.030461119488
7.8000001907;0.036072362214
7.8499999046;0.040556579828
7.9000000954;0.041519664228
7.9499998093;0.041433032602
8.0;0.043901722878
8.0500001907;0.050473023206
8.1000003815;0.05888235569
8.1499996185;0.064458265901
8.1999998093;0.065607964993
8.25;0.063682347536
8.3000001907;0.061194557697
8.3500003815;0.059919185936
8.3999996185;0.058817427605
8.4499998093;0.05908048898
8.5;0.057868395001
8.5500001907;0.057769812644
8.6000003815;0.057470675558
8.6499996185;0.056075066328
8.6999998093;0.055490698665
8.75;0.053755573928
8.8000001907;0.053077667952
8.8500003815;0.055691760033
8.8999996185;0.057103097439
8.9499998093;0.05855858326
9.0;0.057839542627
9.0500001907;0.056602131575
9.1000003815;0.058367617428
9.1499996185;0.060826614499
9.1999998093;0.064811296761
9.25;0.070354036987
9.3000001907;0.074003271759
9.3500003815;0.07831569016
9.3999996185;0.080964028835
9.4495000839;0.084217652678
9.4995002747;0.085368230939
9.5495004654;0.087327770889
9.5994997025;0.091513216496
9.6494998932;0.093398556113
9.6995000839;0.092195682228
9.7495002747;0.087129682302
9.7995004654;0.079748921096
9.8494997025;0.075377061963
9.8994998932;0.07182225585
9.9495000839;0.071892224252
9.9995002747;0.070195458829
10.049500465;0.065485104918
10.099499702;0.06055764854
10.149499893;0.057404190302
10.199500084;0.057153496891
10.249500275;0.058693673462
10.299500465;0.059931613505
10.349499702;0.060344640166
10.399499893;0.060480613261
10.449500084;0.061785653234
10.499500275;0.064332216978
10.549500465;0.068231113255
10.599499702;0.072457283735
10.649499893;0.077288836241
10.699500084;0.083146490157
10.749500275;0.087464444339
10.799500465;0.088796637952
10.849499702;0.088246420026
10.899499893;0.085884690285
10.949500084;0.084783002734
10.999500275;0.085447773337
11.049500465;0.085374832153
11.099499702;0.08395241946
11.149499893;0.07979105413
11.199500084;0.076058961451
11.249500275;0.072377376258
11.299500465;0.06898804754
11.349499702;0.067071720958
11.399499893;0.065887242556
11.449500084;0.066016383469
11.499500275;0.066850118339
11.549500465;0.068115077913
11.599499702;0.069030031562
11.649499893;0.068023115396
11.699500084;0.068153567612
11.749500275;0.070249661803
11.799500465;0.074231922626
11.849499702;0.079332865775
11.899499893;0.084691569209
11.949500084;0.089559584856
11.999500275;0.09427858144
12.049500465;0.097782120109
12.099499702;0.10100719333
12.149499893;0.1029651314
12.199500084;0.102592282
12.249500275;0.10319772363
12.299500465;0.10276850313
12.349499702;0.10222293437
12.399499893;0.09970189631
12.449500084;0.095996066928
12.499500275;0.093164436519
12.549500465;0.090591058135
12.599499702;0.090000495315
12.649499893;0.089144982398
12.699500084;0.08778090775
12.749500275;0.087890304625
12.799500465;0.089484117925
12.849499702;0.093744017184
12.899499893;0.0982484743
12.949500084;0.10148525983
12.999500275;0.10384876281
13.049500465;0.10432836413
13.099499702;0.10540712625
13.149499893;0.10682954639
13.199500084;0.10938923806
13.249500275;0.11237421632
13.299500465;0.11516840756
13.349499702;0.11761435866
13.399499893;0.11860061437
13.449500084;0.11809408665
13.499500275;0.11704985797
13.549500465;0.11627435684
13.599499702;0.11630025506
13.649499893;0.11620131135
13.699500084;0.1154891178
13.749500275;0.11391480267
13.799500465;0.1104265973
13.849499702;0.10669493675
13.899499893;0.10319240391
13.949500084;0.10042411089
13.999500275;0.097854062915
14.049500465;0.095243804157
14.099499702;0.093060567975
14.149499893;0.091028481722
14.199500084;0.090101920068
14.249500275;0.089787200093
14.299500465;0.090750381351
14.349499702;0.092372395098
14.399499893;0.094843603671
14.449500084;0.097356379032
14.499500275;0.098948530853
14.549500465;0.10047329217
14.599499702;0.10120593756
14.649499893;0.1024858132
14.699500084;0.10461904109
14.749500275;0.10624136776
14.799500465;0.10724195838
14.849499702;0.10715825111
14.899499893;0.10683103651
14.949500084;0.10650034994
14.999500275;0.10553634912
15.049500465;0.10482081771
15.099499702;0.10310504586
15.149499893;0.10068186373
15.199500084;0.098140791059
15.249500275;0.09565423429
15.299500465;0.094340734184
15.349499702;0.094235472381
15.399499893;0.095265567303
15.449500084;0.096858382225
15.499500275;0.097786076367
15.549500465;0.098232634366
15.599499702;0.098627716303
15.649499893;0.10060609877
15.699500084;0.10364001244
15.749500275;0.10745733231
15.799500465;0.11154314131
15.849499702;0.11507830024
15.899499893;0.11812714487
15.949500084;0.12123812735
15.999500275;0.12339731306
16.049499512;0.12437903136
16.099500656;0.12449541688
16.149499893;0.1255055517
16.19949913;0.12696491182
16.249500275;0.12839628756
16.299499512;0.1289164573
16.349500656;0.12820596993
16.399499893;0.12537680566
16.44949913;0.12274818867
16.499500275;0.12046750635
16.549499512;0.11874031276
16.599500656;0.11708698422
16.649499893;0.11505059898
16.69949913;0.11348096281
16.749500275;0.11173789948
16.799499512;0.11081134528
16.849500656;0.11165650934
16.899499893;0.11320787668
