Distance [mm];Wallthickness [mm]
0.0;1.1896160841
2.0017015934;1.189871192
4.0030179024;1.1902327538
6.0039410591;1.1907675266
8.0045480728;1.1915522814
10.005013466;1.1923846006
12.005475044;1.1930468082
14.005990028;1.1936227083
16.006616592;1.1941535473
18.007368088;1.1946812868
20.008300781;1.1952577829
22.009418488;1.1957330704
24.010692596;1.195986867
26.012098312;1.196211338
28.013570786;1.196413517
30.015045166;1.1966044903
32.016479492;1.1968216896
34.017856598;1.197063446
36.019168854;1.1973353624
38.020366669;1.1975450516
40.021434784;1.1977236271
42.022357941;1.1980302334
44.023075104;1.1983861923
46.023471832;1.1987226009
48.023052216;1.1992255449
50.020370483;1.200488925
52.011684418;1.2039411068
53.989253998;1.2111026049
55.943492889;1.2213590145
57.863815308;1.2388068438
59.744003296;1.2585663795
61.583053589;1.2841981649
63.377738953;1.319540143
65.120162964;1.3656278849
66.809547424;1.4013881683
68.45765686;1.4241361618
70.076065063;1.4355528355
71.668861389;1.4465943575
73.237739563;1.4521647692
74.781761169;1.4608110189
76.3021698;1.4623317719
77.809234619;1.4577559233
79.30847168;1.4548239708
80.79801178;1.4589188099
82.272018433;1.4665892124
83.736450195;1.4650348425
85.197814941;1.4674140215
86.660606384;1.4583275318
88.130645752;1.4491676092
89.607704163;1.4396480322
91.093086243;1.4274810553
92.584281921;1.4287245274
94.088195801;1.4040203094
95.61554718;1.3855190277
97.160942078;1.3685673475
98.719749451;1.3570443392
100.28890228;1.3471150398
101.87020874;1.3370629549
103.47180939;1.3247556686
105.10106659;1.311961174
106.76183319;1.298705101
108.45565033;1.286266923
110.18361664;1.2740956545
111.9474411;1.2621314526
113.7480545;1.2506636381
115.5850296;1.2399274111
117.4569397;1.2298433781
119.36166382;1.2205355167
121.29590607;1.2122532129
123.2540741;1.2061923742
125.22866821;1.202706933
127.21247864;1.2012509108
129.20109558;1.2006553411
131.19270325;1.2003359795
133.18661499;1.2002924681
135.18276978;1.2002719641
137.18045044;1.2003334761
139.1787262;1.2003222704
141.17720032;1.2001917362
143.17570496;1.2000569105
145.17431641;1.20002985
147.17315674;1.2000589371
149.17211914;1.2000741959
151.17102051;1.2000484467
153.16986084;1.2000399828
155.16870117;1.2000900507
157.16764832;1.2001644373
159.16671753;1.200186491
161.16590881;1.2001643181
163.16513062;1.2001478672
165.1643219;1.2001347542
167.16348267;1.2001663446
169.16261292;1.2002589703
171.16178894;1.2003028393
173.16101074;1.2002724409
175.16020203;1.2001783848
177.15933228;1.2001161575
179.15840149;1.200107336
181.15744019;1.2000918388
183.1565094;1.200114131
185.15565491;1.2001399994
187.15484619;1.2001706362
189.15405273;1.2001389265
191.15325928;1.2001265287
193.1525116;1.2001237869
195.15188599;1.2001318932
197.15141296;1.2001091242
199.15109253;1.2000575066
201.15097046;1.1999726295
203.15104675;1.1999179125
205.15138245;1.1999152899
207.15194702;1.1999093294
209.15266418;1.1998986006
211.1534729;1.1998668909
213.15435791;1.1998323202
215.15524292;1.1998040676
217.15614319;1.1997810602
219.15704346;1.1998115778
221.1579895;1.199824214
223.15895081;1.1997776031
249.78234863;1.1995437145
