Distance [mm];Wallthickness [mm]
0.0;0.79372256994
2.0012969971;0.79424458742
4.0024604797;0.79483741522
6.0035896301;0.79534262419
8.0046463013;0.79544138908
10.005664825;0.79536467791
12.00668335;0.79562568665
14.007724762;0.79605537653
16.008804321;0.79632097483
18.009902954;0.79659408331
20.010986328;0.79704105854
22.012073517;0.79749077559
24.013149261;0.79791861773
26.014198303;0.79838293791
28.01524353;0.79875725508
30.016288757;0.79902642965
32.017311096;0.79915988445
34.01832962;0.79938429594
36.019374847;0.79958671331
38.020454407;0.79976636171
40.021583557;0.79998844862
42.022766113;0.80012583733
44.023944855;0.8003283143
46.025028229;0.8004335165
48.026058197;0.800570786
50.026649475;0.80105519295
52.024436951;0.80243736506
54.013690948;0.80597448349
55.986282349;0.81313115358
57.937797546;0.82102155685
59.867675781;0.82971811295
61.769504547;0.84363996983
63.634719849;0.86267417669
65.452934265;0.89190924168
67.225097656;0.9112983942
68.963310242;0.92644995451
70.680435181;0.92800819874
72.383750916;0.92948716879
74.064193726;0.93440413475
75.713218689;0.93790447712
77.323913574;0.94951051474
78.912330627;0.94655525684
80.465789795;0.98209810257
82.025184631;0.92341041565
83.597206116;0.94916749001
85.164260864;0.92556154728
86.708969116;1.0011918545
88.163627625;1.0045490265
89.628234863;0.95856159925
91.128089905;0.90567904711
92.650146484;0.93423366547
94.175804138;1.0016040802
95.645812988;1.0004371405
97.169914246;0.92107510567
98.716316223;0.89340853691
100.31617737;0.87146371603
101.99982452;0.89157253504
103.69682312;0.90393185616
105.43856812;0.85551673174
107.22590637;0.83562278748
109.0279007;0.82461333275
110.88542938;0.81722545624
112.79559326;0.81213033199
114.7416153;0.80776369572
116.70912933;0.80417388678
118.68788147;0.80267685652
120.671875;0.80178302526
122.66096497;0.8013163209
124.65393829;0.80103391409
126.6488266;0.80086797476
128.64471436;0.80080479383
130.6414032;0.8006439209
132.63859558;0.80067121983
134.6362915;0.80025810003
136.63452148;0.80017161369
138.63310242;0.80006879568
140.63209534;0.80003648996
142.63140869;0.80003082752
144.63098145;0.79995363951
146.63079834;0.79991239309
148.63079834;0.80001610518
150.63093567;0.79994064569
152.63122559;0.79986441135
154.63162231;0.7998393178
156.63215637;0.79989719391
158.63278198;0.79993396997
160.63342285;0.79993277788
162.6340332;0.79993212223
164.63464355;0.79994344711
166.63526917;0.79993933439
168.63592529;0.79992473125
170.63664246;0.79991269112
172.63743591;0.7998971343
174.63829041;0.79988276958
176.63923645;0.79986977577
178.64024353;0.79983669519
180.64137268;0.79982215166
182.64259338;0.79984879494
184.64381409;0.79988735914
186.64506531;0.79985076189
188.6464386;0.79979240894
190.64790344;0.79978042841
192.64941406;0.79978990555
194.65100098;0.79975563288
196.65261841;0.79980176687
198.65422058;0.79978531599
200.65586853;0.79977160692
202.65756226;0.79974508286
204.65930176;0.79976445436
206.66111755;0.79972881079
208.66311646;0.79967087507
210.6651001;0.799723804
212.66703796;0.79974067211
214.66899109;0.79974299669
216.67088318;0.79975867271
218.67268372;0.79975557327
220.67456055;0.79973787069
222.67686462;0.79963743687
224.67999268;0.79942727089
226.684021;0.79904913902
252.01525879;0.79843389988
