Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.580803579087995;21.058791050857568;0.024279652475833798;0.6518861487767822
1.0;21.584124991441755;21.146555896029156;0.02035205094942319;0.7209349160017382
2.0;21.58003251976056;21.2167416113608;0.01689725155347729;0.7907086814946283
3.0;21.578991656587135;21.203585539082592;0.017460749651374088;0.8438529127421575
4.0;21.57315926073642;21.20297152324874;0.017218034301752696;0.8777494965406163
5.0;21.564974042547178;21.160755941187126;0.018800841923723312;0.8666853553614544
6.0;21.556257879631392;21.1267273312203;0.019978165042376303;0.839494133996844
7.0;21.557284098506685;20.962653311874014;0.027657245889891654;0.7960365508383873
8.0;21.546711375225605;20.774013410717743;0.03593944020966804;0.7450508269242988
9.0;21.52881059340693;20.577339307699514;0.04425447840499612;0.6846752403772811
10.0;21.52680906087653;20.41187262519556;0.05185750863632421;0.6333587626643222
11.0;21.52556763448566;20.325033271250938;0.05583880759231272;0.5854583608895183
12.0;21.52309713482594;20.258150771189044;0.05883471458776256;0.5574778593928187
13.0;21.517380855429423;20.22928161454969;0.05991159259905726;0.5396539421498332
14.0;21.511412012009004;20.26466472910769;0.05798824571634018;0.5288818260661472
15.0;21.506177499134004;20.327540798452727;0.0548203116595943;0.5404392657455901
16.0;21.5007094454041;20.44811661310805;0.0489578061533048;0.5540318186855515
17.0;21.494804047545614;20.547872266843783;0.04404333863729448;0.5939766818861258
18.0;21.48935451534622;20.696084620746113;0.036896274167446896;0.6274262441705929
19.0;21.48377844080604;20.800388537021874;0.03178557692019384;0.700446230630007
20.0;21.477613425834136;20.88950167638943;0.02735403485789334;0.7629952534444087
21.0;21.470933455337494;20.950987740518716;0.02418352161947806;0.8255938088952064
22.0;21.465970831507665;20.93600067188395;0.02464977486621933;0.8663453048672878
23.0;21.460008326973117;20.934687347149183;0.024433533945299287;0.8751827052864627
24.0;21.44850980283431;20.879030910021434;0.02648739036338951;0.8689939844174788
25.0;21.43278103076159;20.819414578800494;0.02852867218423699;0.8474913197710023
26.0;21.407475957038955;20.648279661237385;0.035311455618677635;0.811090441046268
27.0;21.38204440952497;20.482758316649036;0.04182726013376432;0.7600374371983776
28.0;21.350098759113447;20.312465659504944;0.048262004632953596;0.7064687342684124
29.0;21.32812788246015;20.237990250401133;0.050704075909721806;0.6455058024171905
30.0;21.29716441826558;20.183428507407157;0.051801670272484814;0.5943385892672808
31.0;21.254250006859337;20.204997864327602;0.048802425234034184;0.5416703101994713
32.0;21.22742233746913;20.21653988643626;0.047017788420133495;0.5057525818821915
33.0;21.218898125397587;20.359909950735045;0.039952938356397315;0.46731592104369923
34.0;21.20353957615889;20.47950226167648;0.03367615416197251;0.45980666012947324
35.0;21.18858594910515;20.620335203141433;0.02643026725412635;0.4536299636182264
36.0;21.189034038064445;20.708254821657597;0.022361824018923167;0.47465545223735717
37.0;21.19859908413149;20.766309482595354;0.02010649309470406;0.4918930348219348
38.0;21.210435766230503;20.771790781950497;0.020402092292093343;0.5454982188560962
39.0;21.222444123557793;20.762474921404824;0.021393916379207865;0.5951788507659472
40.0;21.237382298829875;20.72096647756529;0.02401934052393413;0.6596915082581774
41.0;21.251925284937833;20.6648929817537;0.027303828055076022;0.712503990967349
42.0;21.269578071813953;20.606766289556973;0.030828454988696772;0.7538674860318011
43.0;21.281344645378233;20.54371960943387;0.0343081412067145;0.7824752186222881
44.0;21.29014226944615;20.481513308853877;0.03761064932987316;0.7992696371536283
45.0;21.295802432579055;20.424322688745278;0.04053394157366407;0.7971143805288818
46.0;21.298456259837337;20.388104696753963;0.04234193316666856;0.7716277938962435
47.0;21.297352384571163;20.36487748158273;0.04337092572039217;0.7369095255533296
48.0;21.290354909441064;20.359025399670916;0.04331765161721617;0.692457554482985
49.0;21.27932875127558;20.37506531082867;0.042058764671949356;0.649563051975754
50.0;21.267125604255842;20.40536232743464;0.04008201287540467;0.600872201289782
51.0;21.256969274018864;20.438102994489235;0.038086803699052534;0.5657198373322387
52.0;21.24622461025617;20.491778017250127;0.035090539209583445;0.5228347417284596
53.0;21.235849859753277;20.525645062728906;0.03303278125694749;0.516811080599247
54.0;21.22761971082182;20.564651531665422;0.030835729263088255;0.5044205681035905
55.0;21.22323355589691;20.587950599987682;0.029548044460894384;0.506677764110897
56.0;21.221745663418893;20.596817328584446;0.02906643417834637;0.5059248000289429
57.0;21.22210092893275;20.582652480571852;0.02974178829585574;0.5080315946520457
58.0;21.22352370185675;20.562099689552294;0.0307639075490444;0.5111626704320358
59.0;21.22567318975725;20.539800512936488;0.03190105473584935;0.511235128853194
60.0;21.228928021577957;20.517337492076855;0.033097233930283805;0.5142738528345205
61.0;21.233035624177614;20.511182699255308;0.03357455464754912;0.5083630082149853
62.0;21.234524996834704;20.496727125696005;0.03431618005296277;0.5091955558588168
63.0;21.23438747049656;20.49409195335225;0.03443234963461912;0.5016969362388011
64.0;21.23061484356083;20.48722523362123;0.034576260927423164;0.4953866607026782
65.0;21.230059414590606;20.488986792082063;0.03446849407016481;0.48440857075041066
66.0;21.226496032955414;20.489623213658657;0.034273154385895656;0.4699960623984012
67.0;21.221446040523098;20.497228413850358;0.03368454077547627;0.4535246047495747
68.0;21.218170103327232;20.507409220129603;0.033058645730122294;0.42807914677426595
69.0;21.21560691943907;20.516979471981585;0.03249429988174355;0.4076754493218502
70.0;21.215649736643307;20.52696386715099;0.03203190090661943;0.3799161894692986
71.0;21.215352376397597;20.540558701046862;0.031385752341894634;0.35522203139604613
72.0;21.22203262329594;20.55016749938424;0.031249540647055853;0.3287895277537629
73.0;21.2260957640025;20.566693454639648;0.030669874854086215;0.30149532838147763
74.0;21.235786623167684;20.571923154910685;0.030877370616604585;0.282672307523967
75.0;21.24401476195115;20.58582719121939;0.030613375382872492;0.25811293812734704
76.0;21.25955242183192;20.586571973885338;0.03130141618356195;0.24559126950455834
77.0;21.270692004097736;20.589266487560497;0.03169421007149947;0.2309296960666174
78.0;21.288881896394717;20.588975001926016;0.03255380904505583;0.2210199648889528
79.0;21.309981763274514;20.583419176546094;0.03379360868504279;0.21390760878977488
80.0;21.31727616972377;20.586103536607528;0.03400802944726703;0.20202362463151502
81.0;21.33847965193918;20.57859525503891;0.03534346032094289;0.19470924166149928
82.0;21.372533212569323;20.583753215472584;0.03668744172542973;0.1811372234506834
83.0;21.390089332538807;20.585144419156965;0.03743929829682986;0.16434748710129554
84.0;21.400777107391896;20.59345834098656;0.03754971006536439;0.14625830801644923
85.0;21.429967074595112;20.603334431041183;0.03844802993274086;0.12056239473007224
86.0;21.45204169798564;20.61984624242822;0.03870676537476363;0.09170264442789033
87.0;21.472022453957145;20.63917707138123;0.03873699453841464;0.057812128464526324
87.65;21.481098847912058;20.653956643896436;0.038471730419331274;0.031177828586585576
