Distance [mm];Wallthickness [mm]
0.0;1.1910871267
2.0018312931;1.1911752224
4.0031819344;1.191511035
6.0040860176;1.1919692755
8.0046396255;1.1925987005
10.005070686;1.1933312416
12.005551338;1.1939413548
14.006157875;1.194396615
16.006921768;1.1948311329
18.007816315;1.1952341795
20.008861542;1.1956723928
22.010057449;1.1960508823
24.011362076;1.1962455511
26.012708664;1.1964576244
28.014087677;1.1966311932
30.015480042;1.1967885494
32.016857147;1.1969807148
34.018203735;1.1972370148
36.019489288;1.1974874735
38.020675659;1.1976475716
40.021785736;1.1978026628
42.022827148;1.1980783939
44.023735046;1.1984257698
46.024406433;1.1987577677
48.024394989;1.1992058754
50.022197723;1.2004336119
52.013931274;1.2038763762
53.991607666;1.2112519741
55.94575119;1.2213457823
57.865886688;1.2387616634
59.746044159;1.2579610348
61.584781647;1.2840687037
63.378574371;1.3192241192
65.120132446;1.3650977612
66.808647156;1.4007048607
68.456436157;1.4229722023
70.074645996;1.4341003895
71.66834259;1.444049716
73.238197327;1.4500772953
74.782371521;1.4604797363
76.30229187;1.4623866081
77.809684753;1.4568939209
79.308738708;1.4544364214
80.796867371;1.4584627151
82.268180847;1.4655487537
83.726051331;1.4729645252
85.174461365;1.4745042324
86.626464844;1.4617167711
88.085754395;1.4574723244
89.551223755;1.443918705
91.023574829;1.4410125017
92.500289917;1.4355736971
93.988578796;1.4297337532
95.49723053;1.4062666893
97.029121399;1.389546752
98.581947327;1.3613408804
100.15903473;1.3420034647
101.75882721;1.3271099329
103.3862915;1.3122676611
105.04666901;1.2979995012
106.74196625;1.2849442959
108.47112274;1.2740379572
110.23216248;1.2642478943
112.02335358;1.255450964
113.84327698;1.2469117641
115.69081116;1.2385069132
117.56495667;1.2302491665
119.4646759;1.2225809097
121.38820648;1.2160300016
123.33315277;1.2100280523
125.29548645;1.2059378624
127.26928711;1.203825593
129.24963379;1.2024627924
131.23469543;1.201377511
133.22434998;1.2002152205
135.21774292;1.1999590397
137.21343994;1.2001831532
139.21038818;1.2002416849
141.20793152;1.2001466751
143.20570374;1.1999125481
145.20344543;1.1998836994
147.20137024;1.2000107765
149.19973755;1.1999293566
151.19828796;1.1997787952
153.19677734;1.1997116804
155.19540405;1.1997538805
157.19430542;1.1999316216
159.19337463;1.2000535727
161.19255066;1.2001373768
163.19178772;1.200180769
165.1910553;1.2001965046
167.19035339;1.2001956701
169.18966675;1.2001681328
171.18899536;1.2001603842
173.18838501;1.2001309395
175.18783569;1.2001173496
177.18731689;1.2000807524
179.18681335;1.2000681162
181.18634033;1.2000743151
183.18586731;1.2000764608
185.18537903;1.2000781298
187.18492126;1.2000621557
189.18447876;1.2000730038
191.18411255;1.2000678778
193.18383789;1.2000420094
195.18363953;1.2000244856
197.18353271;1.2000386715
199.18353271;1.2000355721
201.18360901;1.2000536919
203.18377686;1.2000272274
205.18406677;1.1999607086
207.18449402;1.199906826
209.18508911;1.1998759508
211.18579102;1.1998792887
213.18661499;1.199841857
215.18756104;1.1998149157
217.18859863;1.1997796297
219.18971252;1.1997379065
221.19087219;1.1997306347
223.1920166;1.1997166872
249.81538391;1.1997251511
