Distance [mm];Wallthickness [mm]
0.0;1.1881178617
2.0022163391;1.1885900497
4.0041046143;1.1892040968
6.0055046082;1.189707756
8.006401062;1.1903269291
10.006988525;1.1911741495
12.007537842;1.1920214891
14.008163452;1.1928298473
16.008907318;1.1935446262
18.009775162;1.1941555738
20.010765076;1.1946747303
22.011899948;1.1952023506
24.013137817;1.1956100464
26.014457703;1.1959149837
28.015842438;1.1961801052
30.017263412;1.1964170933
32.018684387;1.1967107058
34.020088196;1.1970558167
36.021457672;1.1973665953
38.022701263;1.1976503134
40.023826599;1.1977682114
42.024864197;1.198084712
44.025749207;1.1984417439
46.026332855;1.1986073256
48.025520325;1.1991810799
50.021179199;1.2006300688
52.00944519;1.2041745186
53.983802795;1.2106143236
55.936088562;1.2210525274
57.856040955;1.2380473614
59.736305237;1.2581036091
61.574924469;1.2838637829
63.370307922;1.3180981874
65.114715576;1.3638275862
66.805015564;1.4003397226
68.452606201;1.423722744
70.07220459;1.4317189455
71.667915344;1.4443391562
73.238220215;1.4503618479
74.783943176;1.4579256773
76.306808472;1.4590238333
77.81427002;1.4581583738
79.310012817;1.4595980644
80.79460907;1.4614624977
82.265792847;1.4690562487
83.727958679;1.4670665264
85.190170288;1.4611628056
86.656265259;1.454369545
88.124519348;1.4500734806
89.593208313;1.446852684
91.068527222;1.4335554838
92.554756165;1.4266114235
94.061386108;1.3970205784
95.588607788;1.3870493174
97.125396729;1.3731312752
98.676643372;1.3555905819
100.24155426;1.3473873138
101.82094574;1.3368883133
103.42205048;1.325376749
105.0493927;1.3129991293
106.70582581;1.3006522655
108.39382935;1.2882636786
110.11642456;1.2758185863
111.87605286;1.2634502649
113.67368317;1.2516275644
115.50865173;1.2408117056
117.37955475;1.2305122614
119.28429413;1.2208486795
121.21947479;1.2122678757
123.17920685;1.206127882
125.15559387;1.2027956247
127.14168549;1.2012870312
129.13311768;1.2006574869
131.12773132;1.2002670765
133.12431335;1.2001122236
135.12203979;1.20008111
137.12030029;1.2002292871
139.11878967;1.2002804279
141.11737061;1.2002850771
143.11598206;1.2002424002
145.11462402;1.2001991272
147.11325073;1.2001763582
149.11181641;1.2001600266
151.11029053;1.200086236
153.10871887;1.1999278069
155.10716248;1.1998802423
157.10571289;1.2000772953
159.10440063;1.2002040148
161.10324097;1.2002357244
163.10220337;1.2002116442
165.10125732;1.2001755238
167.10040283;1.2001367807
169.09962463;1.2000992298
171.09881592;1.200067997
173.0980072;1.2000819445
175.09718323;1.2001416683
177.09634399;1.2001732588
179.09547424;1.2001680136
181.09460449;1.2001384497
183.09378052;1.2001373768
185.09303284;1.2001495361
187.09236145;1.200142622
189.09179688;1.2001267672
191.09129333;1.20012784
193.09078979;1.2001441717
195.09030151;1.2001340389
197.08981323;1.2001324892
199.08934021;1.2001014948
201.08891296;1.2000831366
203.08854675;1.2000631094
205.08828735;1.2000353336
207.0881958;1.1999921799
209.08830261;1.19998312
211.08859253;1.1999789476
213.08903503;1.19998312
215.08961487;1.1999781132
217.09028625;1.1999219656
219.09106445;1.1998518705
221.09197998;1.1997835636
223.09303284;1.1996967793
249.71653748;1.1995962858
