Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.388031921720128;20.64635074944733;0.035318151060609454;0.8216352962660949
1.0;21.371187895648625;20.590098671831072;0.03719472494369298;0.8834332960079934
2.0;21.369975319250557;20.539649883515832;0.039539306463558334;0.9324193290528981
3.0;21.377985887345076;20.49631322358122;0.04198441256018355;0.9716439518826263
4.0;21.37023981958732;20.46023301890426;0.04333365717538383;1.000110281523888
5.0;21.36822774405666;20.43040089738717;0.044658421269975775;1.0233102686674656
6.0;21.35903902457717;20.41273830181962;0.04506193917893107;1.0382239895370518
7.0;21.360922850074303;20.399147201559085;0.04579884040548656;1.0473613041909857
8.0;21.347153535192653;20.38649906308859;0.045745451052574486;1.0563544666941311
9.0;21.340770644540136;20.37701397640437;0.045893174673131684;1.05793098860196
10.0;21.34250705377682;20.366479011109305;0.04647752584131025;1.0610411847309962
11.0;21.338431526591165;20.359127627847016;0.046633518987816626;1.05741689599963
12.0;21.330456670875627;20.35801042844317;0.04630696392535513;1.0500820506646207
13.0;21.32680179978845;20.35250446321801;0.046395111265258915;1.0423390249962239
14.0;21.321124483139464;20.360781757783684;0.045730605969322845;1.0275577752208136
15.0;21.31916601366912;20.35765865793587;0.04578606455872619;1.01991701143519
16.0;21.313118317964374;20.36717623740395;0.04504486097906784;1.0049007598866382
17.0;21.308707041736767;20.3662800744679;0.04487747463185089;0.9947557097666007
18.0;21.303496792859363;20.377247458234496;0.044107111172612706;0.981127791354794
19.0;21.299197696985942;20.381796658066218;0.043685763758082106;0.9688909394889578
20.0;21.294732525502745;20.389425083147422;0.04310987820739632;0.9567773285561216
21.0;21.289661081684017;20.395871447616848;0.04256141114605564;0.9395415258375976
22.0;21.284986110093556;20.400468242259965;0.04211989846826621;0.9229770802042907
23.0;21.280218741665912;20.408701993717703;0.04150079752134332;0.8973904892371678
24.0;21.27519349338028;20.41108070856728;0.04114822784823805;0.8797916741970937
25.0;21.270278219002982;20.415697386995834;0.04069432533367371;0.8540823978707266
26.0;21.265284425215157;20.417131100963733;0.04038825353578209;0.8364297373829217
27.0;21.260476981435033;20.416861917981773;0.040172145878726674;0.8158372112264161
28.0;21.254864770761138;20.418078264982146;0.03984697646566629;0.7973343681867888
29.0;21.249757740976143;20.412445951218647;0.03987198998845221;0.7806454422347784
30.0;21.24440646385665;20.410773999575028;0.039696784013410515;0.7638034867365135
31.0;21.23926874777655;20.402157401026436;0.03986244508333873;0.7498673099423883
32.0;21.234313634062715;20.402943887936345;0.03958903552982714;0.728784999624537
33.0;21.229599435172048;20.399873585584757;0.03951075474225195;0.7068299692104105
34.0;21.226343481318388;20.408842544354002;0.03892861604592314;0.6754791417409081
35.0;21.220458269174472;20.408467447138964;0.03866622962073847;0.6510832960207154
36.0;21.215406220392765;20.41814396832082;0.037964869146283116;0.6187206354105115
37.0;21.21066395693306;20.41655207978457;0.03781485129278531;0.595738314051097
38.0;21.208143351561873;20.422372173117157;0.03741767516403407;0.5692271947971079
39.0;21.203302393073187;20.42741072934521;0.03694722208228471;0.543185379769703
40.0;21.198063820455538;20.43447506447629;0.036361369332345204;0.5150907046321791
41.0;21.196231311370646;20.44354392619381;0.03584225643699211;0.4835747304030775
42.0;21.190712678639507;20.448115263574362;0.035361781669768805;0.45563964842556004
43.0;21.188240628210366;20.461846591444637;0.03459019222693948;0.41930691613089266
44.0;21.18210818387616;20.468569912681474;0.03397801291403267;0.3873745715503816
45.0;21.181130576226224;20.483295670890243;0.03323023358742765;0.34799031187515794
46.0;21.171380139238153;20.488737247524806;0.0325068043673022;0.3152084671527575
47.0;21.170449072767823;20.5037105775622;0.03174945215264879;0.2768535717790428
48.0;21.16474950122911;20.507702629263058;0.031287946284097735;0.24560435724183094
49.0;21.15958636015894;20.516453675347126;0.030625365943419712;0.21537146286888742
50.0;21.15147415205226;20.52350334274828;0.029903371871617998;0.18363234308670684
51.0;21.146463031035168;20.53306907199574;0.029209236144734654;0.15576831045517991
52.0;21.141885841112995;20.541720649616668;0.028579294833158422;0.12323062660382078
53.0;21.13474006856996;20.5453792230759;0.0280648021663838;0.10121319255578243
54.0;21.13026209608512;20.554358789385194;0.027423966985710684;0.06890943600967603
55.0;21.12430281871704;20.560366222197025;0.026854123643810266;0.04588838075179069
56.0;21.12377233123948;20.564001826876396;0.02665573830300396;0.01843308698237678
57.0;21.117781540535788;20.573193024920762;0.025932786457858355;-0.007758033215644389
58.0;21.11627347239449;20.58029472604805;0.025522797445068607;-0.03646807386943607
59.0;21.113458721441724;20.59408894493628;0.02473189411930678;-0.0677653916704557
60.0;21.113364906401557;20.597355047490993;0.02457189804336021;-0.0934508137716108
61.0;21.11097333910987;20.613432960822205;0.023692398966079203;-0.128217856372153
62.0;21.109646738686834;20.61729470147906;0.023445335105132057;-0.15319630396769668
63.0;21.109233598140996;20.628811661671875;0.02287723506995813;-0.1834581220850211
64.0;21.109994991279493;20.633450094037727;0.0226926141543698;-0.2095218620691668
65.0;21.11005883884939;20.644241362007698;0.022181784611509176;-0.23866730185793017
66.0;21.112111706717762;20.653696746754107;0.02182928380779308;-0.2669742398101107
67.0;21.114341521392035;20.658516403415817;0.021705957998867525;-0.289520093633854
68.0;21.116340701610568;20.669336918529424;0.021285894432435407;-0.31944836248852937
69.0;21.118379985957837;20.67145734947304;0.02128203030879982;-0.3384135863014919
70.0;21.120516022302198;20.678881434825016;0.021030218451294387;-0.36171224097359556
71.0;21.122429577518886;20.68201412255931;0.020972164521884634;-0.38009134971539993
72.0;21.12390823329558;20.687047766441818;0.020802879373988673;-0.40067565564868346
73.0;21.125069453145223;20.69488090899408;0.02048516876910205;-0.42119849629077066
74.0;21.126038135637813;20.69710128901347;0.020425564124968685;-0.4345456775052625
75.0;21.12730354459663;20.708041867379272;0.019964841772255073;-0.456052987207606
76.0;21.126792573120447;20.706079101028173;0.02003397486153685;-0.4653072557029887
77.0;21.126223628913202;20.710867160036702;0.0197788794703095;-0.47804359575520294
78.0;21.125891310881443;20.71643697185157;0.019497825668089098;-0.49094958625892104
79.0;21.124675622133665;20.72265772286025;0.01914370948921018;-0.5037573705105487
80.0;21.121899739706606;20.730731903409183;0.018627039823686836;-0.5212560578596097
81.0;21.118771600608;20.735735630289142;0.018239808110421796;-0.5330369050498405
82.0;21.117309118779602;20.745215416938684;0.017718747706710353;-0.5505212003494009
83.0;21.11272825491136;20.75839140757312;0.016873183206582792;-0.5692061781046078
84.0;21.105623032069744;20.759875591037616;0.016464163858672737;-0.5808266331306697
85.0;21.101914901022376;20.77381167157719;0.01562396330691366;-0.5965087365658022
86.0;21.09394684526201;20.768700072365124;0.015487941566518379;-0.5980184341053345
87.0;21.088148270378966;20.767049490600073;0.015290418084709196;-0.5991562339769203
87.84;21.0797265711682;20.765001324152696;0.014986916524547903;-0.6048868919567738
