Distance [mm];Wallthickness [mm]
0.0;0.99619591236
2.0003528595;0.99610984325
4.0006437302;0.99603784084
6.0008306503;0.99598932266
8.0008802414;0.9959051609
10.000857353;0.99563902617
12.000792503;0.99528419971
14.000639915;0.99501478672
16.000398636;0.99462556839
18.000070572;0.99415183067
19.999597549;0.99340355396
21.998941422;0.99265789986
23.998189926;0.99188756943
25.997598648;0.99105072021
27.997339249;0.99058312178
29.997598648;0.9903935194
31.998731613;0.99059426785
34.000946045;0.99106174707
36.00434494;0.99140620232
38.009063721;0.9917293191
40.015254974;0.99200922251
42.022941589;0.99242508411
44.032196045;0.99259966612
46.043445587;0.99251747131
48.058353424;0.99166381359
50.080791473;0.98932552338
52.118515015;0.9833624959
54.180034637;0.97604900599
56.270996094;0.96735316515
58.393993378;0.95822876692
60.557823181;0.94178545475
62.786865234;0.91130769253
65.084640503;0.88769674301
67.448722839;0.85779839754
69.868782043;0.84928566217
72.328475952;0.83857738972
74.82950592;0.83135515451
77.363677979;0.8293504715
79.920570374;0.82981210947
82.493110657;0.83067548275
85.080413818;0.82952439785
87.676948547;0.83161854744
90.285057068;0.82759070396
92.904968262;0.83090949059
95.529586792;0.83569937944
98.158126831;0.8390006423
100.80226898;0.82922887802
103.47983551;0.81366240978
106.18196869;0.80718928576
108.89368439;0.80762445927
111.60762787;0.81789451838
114.29229736;0.8406162858
116.95852661;0.822712183
119.63072968;0.80911821127
122.28580475;0.80945533514
124.90564728;0.82851904631
127.45101929;0.86973339319
129.88801575;0.9109262228
132.24899292;0.92092311382
134.56820679;0.93002951145
136.84837341;0.93672883511
139.08590698;0.95143991709
141.27867126;0.96046662331
143.43505859;0.96747982502
145.55879211;0.97459065914
147.65426636;0.98017269373
149.72657776;0.98476165533
151.77828979;0.99026197195
153.81283569;0.9936940074
155.8344574;0.99696063995
157.84712219;0.99847495556
159.85498047;0.99922037125
161.8601532;0.99955046177
163.86358643;0.99977421761
165.86573792;0.99993538857
167.86715698;0.99992054701
169.86834717;0.99989211559
171.86946106;0.99987059832
173.87051392;0.99982511997
175.871521;0.99980318546
177.87249756;0.99980187416
179.87342834;0.99984955788
181.87426758;0.99986839294
183.87498474;0.99985945225
185.87562561;0.99986034632
187.87619019;0.99987071753
189.87669373;0.99984949827
191.87710571;0.99989646673
193.87741089;0.99989444017
195.87767029;0.99988824129
197.87780762;1.0000207424
199.87779236;1.0000383854
201.87770081;1.0000113249
203.87753296;1.0000195503
205.8772583;1.0000796318
207.87683105;1.0001125336
209.876297;1.000092268
211.87571716;1.0000351667
213.87509155;0.99999499321
215.87443542;1.0000259876
217.8737793;1.0000537634
219.87312317;1.0000838041
221.87243652;1.0001186132
223.87174988;1.0001388788
225.87107849;1.0001266003
227.8704071;1.000110507
229.86968994;1.0000500679
231.8690033;1.0000730753
233.86839294;1.0000953674
235.86759949;0.99999493361
237.86610413;0.99975186586
239.86361694;0.9993366003
241.86016846;0.99870890379
243.85585022;0.9985960722
245.85044861;0.99893659353
247.84475708;0.99790358543
249.83836365;0.99745994806
251.82998657;0.99509835243
253.81843567;0.99430811405
255.80563354;0.99210423231
282.41390991;0.99843853712
