Distance [mm];Wallthickness [mm]
0.0;0.79382431507
2.0012130737;0.79433304071
4.0023002625;0.79491627216
6.0033569336;0.79551666975
8.0043411255;0.79569089413
10.00528717;0.79562222958
12.006217957;0.79590177536
14.007148743;0.7963796854
16.008087158;0.79667627811
18.008979797;0.79695534706
20.009822845;0.79743176699
22.010627747;0.7979131937
24.011405945;0.79837316275
26.012119293;0.79887253046
28.012767792;0.79925984144
30.013370514;0.79954940081
32.013900757;0.79973226786
34.014347076;0.79986548424
36.014743805;0.80005455017
38.015132904;0.80024379492
40.015506744;0.80035030842
42.015888214;0.80043143034
44.016269684;0.80059933662
46.016571045;0.80061835051
48.01676178;0.80070781708
50.016693115;0.80106711388
52.014476776;0.80218988657
54.004497528;0.80562782288
55.977973938;0.8130338788
57.929634094;0.82121175528
59.85969162;0.82945591211
61.762699127;0.84335124493
63.629032135;0.86340582371
65.448066711;0.89256381989
67.223449707;0.90874701738
68.968811035;0.92102324963
70.693054199;0.92389518023
72.398338318;0.92891418934
74.07636261;0.9344778657
75.724273682;0.93509250879
77.337310791;0.94447106123
78.926940918;0.94639134407
80.482383728;0.97703629732
82.047187805;0.91860508919
83.627052307;0.93747311831
85.201148987;0.92093783617
86.744148254;1.011064887
88.196884155;0.99052393436
89.672737122;0.95341539383
91.167930603;0.89577281475
92.689430237;0.9310259223
94.244308472;0.97760879993
95.74092865;0.97899007797
97.290679932;0.90753942728
98.82850647;0.88177073002
100.42588043;0.86138981581
102.11627197;0.88576340675
103.82444;0.87047636509
105.56717682;0.85058987141
107.27171326;0.85066187382
109.00940704;0.83138269186
110.84262085;0.82837402821
112.74743652;0.81578421593
114.71035767;0.80374586582
116.69551849;0.80149024725
118.68758392;0.8004501462
120.68478394;0.79968726635
122.68480682;0.79930639267
124.68556976;0.79971837997
126.68648529;0.79932403564
128.68760681;0.79954731464
130.68836975;0.80011624098
132.68940735;0.79943007231
134.69126892;0.7991579771
136.69293213;0.7998431921
138.69429016;0.79958146811
140.6962738;0.79921174049
142.69841003;0.79964834452
144.70039368;0.7997174859
146.70259094;0.79974168539
148.70501709;0.79971337318
150.70758057;0.7996789217
152.7101593;0.7996545434
154.71266174;0.79964029789
156.71502686;0.79972958565
158.7171936;0.79978442192
160.71920776;0.79980146885
162.72105408;0.79979526997
164.72276306;0.79980862141
166.72439575;0.79979032278
168.72608948;0.79977703094
170.72789001;0.79976087809
172.72979736;0.79972738028
174.7318573;0.79972893
176.73403931;0.79973334074
178.73632812;0.79973083735
180.73864746;0.79973256588
182.74095154;0.79973316193
184.74317932;0.79971802235
186.74536133;0.79975128174
188.74775696;0.79963678122
190.75039673;0.79954439402
192.75267029;0.79976516962
194.75448608;0.79979121685
196.75619507;0.79982215166
198.75788879;0.79977154732
200.7596283;0.79975622892
202.76156616;0.79967731237
204.76374817;0.79963254929
206.76599121;0.79962968826
208.76809692;0.79973316193
210.77017212;0.79958790541
212.7721405;0.79975110292
214.77380371;0.79978364706
216.77549744;0.79974722862
218.77767944;0.79957228899
220.78096008;0.79925584793
222.78555298;0.79903423786
224.79141235;0.7988396287
226.79879761;0.79791796207
252.13369751;0.79706090689
