Distance [mm];Wallthickness [mm]
0.0;0.79859530926
2.0011296272;0.79819816351
4.0019125938;0.79800736904
6.0026192665;0.79788589478
8.0031194687;0.79750794172
10.003516197;0.79730159044
12.003985405;0.7970097661
14.00461483;0.7963988781
16.005264282;0.79570031166
18.005950928;0.79488319159
20.007003784;0.794026196
22.008857727;0.79353934526
24.011363983;0.79398953915
26.014400482;0.79402095079
28.017913818;0.7938811183
30.02180481;0.79344666004
32.026096344;0.79343116283
34.03093338;0.79354101419
36.036369324;0.79388362169
38.041526794;0.79389882088
40.047786713;0.79243475199
42.054706573;0.79427713156
44.061817169;0.79438835382
46.06880188;0.79562461376
48.076198578;0.79503464699
50.089202881;0.79364413023
52.114307404;0.79008126259
54.155853271;0.78744250536
56.222301483;0.7795304656
58.322425842;0.77144169807
60.462436676;0.76108437777
62.670719147;0.73535966873
64.949249268;0.71840804815
67.296310425;0.68964016438
69.695320129;0.68738716841
72.110733032;0.68542575836
74.555587769;0.68464529514
77.03327179;0.68572098017
79.537704468;0.68224513531
82.077972412;0.66985481977
84.684417725;0.64491182566
87.34967041;0.6365775466
90.041641235;0.63952857256
92.752189636;0.64321255684
95.463050842;0.64575535059
98.198890686;0.61775422096
101.00077057;0.59046834707
103.8455658;0.59025681019
106.69300842;0.60470670462
109.483284;0.62946408987
112.20927429;0.6216146946
114.92848206;0.60000681877
117.66269684;0.59611994028
120.3740387;0.61929297447
122.99613953;0.66069895029
125.51821899;0.68350416422
127.96175385;0.69960951805
130.34326172;0.70971280336
132.68170166;0.7259516716
134.97251892;0.74553102255
137.22605896;0.75539034605
139.45397949;0.76125180721
141.64892578;0.76853603125
143.80383301;0.77594435215
145.92018127;0.78247904778
148.0022583;0.78833007812
150.05522156;0.793440938
152.08557129;0.79724049568
154.10092163;0.79929327965
156.10813904;0.80015480518
158.11160278;0.80034649372
160.11315918;0.80036908388
162.11340332;0.80036860704
164.11300659;0.80026429892
166.11236572;0.80012840033
168.11161804;0.79991418123
170.11108398;0.79984027147
172.11073303;0.80004245043
174.1104126;0.80000925064
176.11024475;0.7999047637
178.11035156;0.79989206791
180.11061096;0.79996931553
182.11088562;0.79999190569
184.11112976;0.79993224144
186.11146545;0.79983401299
188.11187744;0.79976928234
190.11212158;0.79981815815
192.11210632;0.79993021488
194.11196899;0.80004715919
196.11167908;0.80011290312
198.11116028;0.80016964674
200.11045837;0.80016922951
202.10978699;0.80011194944
204.1091156;0.80012172461
206.10838318;0.80005002022
208.10765076;0.80006587505
210.10693359;0.80005902052
212.10632324;0.80010318756
214.1058197;0.80007100105
216.1053772;0.80007904768
218.1050415;0.80000317097
220.10491943;0.79997986555
222.10498047;0.79988396168
224.1050415;0.79954952002
226.10499573;0.79925721884
228.10501099;0.79944133759
230.1053009;0.79966771603
232.10572815;0.79956966639
234.10591125;0.79928326607
236.10583496;0.79921883345
238.10594177;0.79928648472
240.10612488;0.79909825325
242.10572815;0.79817152023
244.10475159;0.79690033197
246.10346985;0.79660815001
248.10189819;0.79736799002
250.09945679;0.7975743413
252.095047;0.79731577635
254.08726501;0.79542064667
256.08001709;0.79107993841
282.69168091;0.79901939631
