Distance [mm];Wallthickness [mm]
0.0;0.79894739389
2.0026884079;0.80001878738
4.0043821335;0.79993230104
6.0056409836;0.79955470562
8.0066556931;0.79929822683
10.007534027;0.79933381081
12.008396149;0.7990706563
14.009338379;0.79894977808
16.010299683;0.79905867577
18.011241913;0.79900193214
20.012540817;0.79838359356
22.014493942;0.79857820272
24.016208649;0.79985356331
26.017951965;0.79939198494
28.020177841;0.79862761497
30.021484375;0.79749947786
32.022323608;0.79643976688
34.02349472;0.79753577709
36.024356842;0.79802751541
38.025032043;0.79756885767
40.025341034;0.79749619961
42.024036407;0.79774862528
44.020423889;0.79875969887
46.015155792;0.79919540882
48.008537292;0.79908591509
50.000545502;0.7991245389
51.987213135;0.80254077911
53.965065002;0.80509102345
55.931182861;0.80937838554
57.870674133;0.81979233027
59.76581192;0.83652722836
61.614391327;0.85536694527
63.426914215;0.8729904294
65.211463928;0.89167797565
66.974456787;0.90277922153
68.728622437;0.90041106939
70.47315979;0.89919650555
72.195129395;0.90071237087
73.875228882;0.91297107935
75.513084412;0.91592401266
77.092262268;0.96275413036
78.605133057;0.98761636019
80.1092453;0.93202018738
81.62449646;0.91378641129
83.122390747;0.93283098936
84.627601624;1.0167571306
86.027656555;0.98299777508
87.504333496;0.94575762749
88.940803528;0.90570622683
90.409011841;0.91146254539
91.933135986;1.0150134563
93.334358215;0.96715444326
94.856025696;0.91518133879
96.302436829;0.89799803495
97.79498291;0.91054022312
99.343658447;0.94192034006
100.87887573;0.93555015326
102.48133087;0.87035983801
104.03861237;0.87031340599
105.68041992;0.83303159475
107.46930695;0.83474880457
109.33857727;0.82357555628
111.26507568;0.81263822317
113.19985199;0.81244283915
115.14237976;0.80724453926
117.10532379;0.80313819647
119.08416748;0.80067807436
121.07123566;0.79990178347
123.06192017;0.80042874813
125.05485535;0.80008965731
127.05043793;0.79916989803
129.04917908;0.79786604643
131.05027771;0.79747408628
133.05189514;0.7982082963
135.05360413;0.79807901382
137.05548096;0.79839766026
139.05659485;0.79967671633
141.05737305;0.79964989424
143.05860901;0.79964095354
145.05999756;0.7998046279
147.06147766;0.79989594221
149.06254578;0.80006998777
151.06335449;0.79984122515
153.06430054;0.79988396168
155.06521606;0.79982149601
157.06610107;0.79969745874
159.06706238;0.79953891039
161.06817627;0.79965144396
163.06925964;0.79979085922
165.07022095;0.79984462261
167.07093811;0.79982966185
169.07139587;0.79979676008
171.07170105;0.79976165295
173.072052;0.79985666275
175.07250977;0.79993844032
177.07296753;0.80001229048
179.07328796;0.80000758171
181.07339478;0.79999679327
183.07347107;0.79993337393
185.07356262;0.79996025562
187.07363892;0.80001211166
189.07373047;0.80004149675
191.07389832;0.80001872778
193.07409668;0.80001372099
195.07441711;0.79986178875
197.07510376;0.79968178272
199.07580566;0.79994308949
201.07650757;0.79990816116
203.07739258;0.79991930723
205.07839966;0.79968869686
207.079422;0.79971790314
209.08062744;0.79937297106
211.08155823;0.79995495081
213.0823822;0.79973083735
215.08389282;0.79978770018
217.0861969;0.79953938723
219.08992004;0.79905766249
221.09507751;0.79867619276
223.09977722;0.79940313101
225.10137939;0.80058407784
251.72148132;0.80186843872
