Time [s];Force [kN]
0.0;0.0
0.050000000745;0.0
0.10000000149;0.0
0.15000000596;0.0
0.20000000298;-1.2037751876e-28
0.25;0.0050333580002
0.30000001192;0.64716213942
0.34999999404;-0.88486963511
0.40000000596;0.60066407919
0.44999998808;0.50003027916
0.5;4.7046403885
0.55049997568;-1.6258686781
0.6004999876;-4.4825191498
0.65049999952;2.690349102
0.70050001144;3.5275821686
0.75050002337;1.9481624365
0.80049997568;-3.8578057289
0.8504999876;-4.7586975098
0.90049999952;3.5611207485
0.95050001144;4.7514057159
1.0004999638;0.77121269703
1.0505000353;-3.1475265026
1.1004999876;-2.7415680885
1.1505000591;2.6255590916
1.2005000114;2.6673071384
1.2504999638;-0.55512952805
1.3005000353;-0.59598964453
1.3504999876;0.58608627319
1.4005000591;1.0845206976
1.4505000114;0.0930871889
1.5004999638;0.40177881718
1.5505000353;2.3764042854
1.6004999876;1.3842146397
1.6505000591;-0.60235923529
1.7005000114;-2.0226635933
1.7504999638;0.60464054346
1.8005000353;4.2136936188
1.8504999876;1.6892306805
1.9005000591;-2.2234156132
1.9505000114;-2.1038246155
2.0004999638;2.3098409176
2.0504999161;7.83776474
2.1005001068;3.7151155472
2.1505000591;1.0067038536
2.2005000114;-3.8936700821
2.2504999638;-6.52927351
2.3004999161;-0.23897323012
2.3505001068;5.8338890076
2.4005000591;3.5572185516
2.4505000114;-2.5192148685
2.5;-7.3395166397
2.5499999523;-3.2123119831
2.5999999046;2.9280235767
2.6500000954;3.7541475296
2.7000000477;-0.94636768103
2.75;-5.4609031677
2.7999999523;-4.8794369698
2.8499999046;-1.0547046661
2.9000000954;-0.22426205873
2.9500000477;-0.51486510038
3.0;-0.59654378891
3.0499999523;-2.2684197426
3.0999999046;-2.6382479668
3.1500000954;-2.8343839645
3.2000000477;-1.6079047918
3.25;0.44542971253
3.2999999523;-1.2957241535
3.3499999046;-3.8516976833
3.4000000954;-4.2721261978
3.4500000477;-1.4659483433
3.5;1.5231692791
3.5499999523;0.10588309914
3.5999999046;-2.4493436813
3.6500000954;-3.5124578476
3.7000000477;-2.1125304699
3.75;-1.0317194462
3.7999999523;-1.1438932419
3.8499999046;-0.90144473314
3.9000000954;-1.5523768663
3.9500000477;-2.0123677254
4.0;-2.5065996647
4.0500001907;-2.8497259617
4.0999999046;-2.1993229389
4.1500000954;-0.84541815519
4.1999998093;-0.89869403839
4.25;-2.1056463718
4.3000001907;-2.6994206905
4.3499999046;-2.0565803051
4.4000000954;-1.4226831198
4.4499998093;-2.1569983959
4.5;-2.7143063545
4.5500001907;-2.2346611023
4.5999999046;-1.8565043211
4.6500000954;-1.8255585432
4.6999998093;-1.9019788504
4.75;-2.2887327671
4.8000001907;-2.3887968063
4.8499999046;-1.6461238861
4.9000000954;-2.0390853882
4.9505000114;-2.2236814499
5.0005002022;-2.2454123497
5.0504999161;-1.7996169329
5.1005001068;-1.766657114
5.1504998207;-2.4102406502
5.2005000114;-2.6951313019
5.2505002022;-2.4040033817
5.3004999161;-1.7904889584
5.3505001068;-1.825794816
5.4004998207;-2.3251876831
5.4505000114;-2.4448232651
5.5005002022;-2.242572546
5.5504999161;-2.2219305038
5.6005001068;-2.5690288544
5.6504998207;-2.913094759
5.7005000114;-2.4928147793
5.7505002022;-2.1937534809
5.8004999161;-2.012830019
5.8505001068;-2.1995949745
5.9004998207;-2.5785143375
5.9505000114;-2.5383179188
6.0005002022;-2.2243773937
6.0504999161;-2.4615323544
6.1005001068;-2.6908557415
6.1504998207;-2.5173773766
6.2005000114;-2.0816626549
6.2505002022;-2.4049141407
6.3004999161;-2.5988407135
6.3505001068;-2.7496540546
6.4004998207;-2.6673431396
6.4505000114;-2.5303821564
6.5005002022;-2.4004526138
6.5504999161;-2.6678919792
6.6005001068;-2.6933555603
6.6504998207;-2.5292274952
6.7005000114;-2.3060274124
6.7505002022;-2.2416865826
6.8004999161;-2.6590106487
6.8505001068;-2.5925762653
6.9004998207;-2.4622919559
6.9505000114;-2.5556378365
7.0005002022;-2.5554776192
7.0504999161;-2.5221452713
7.1005001068;-2.6515226364
7.1504998207;-2.6075587273
7.2005000114;-2.6037340164
7.2505002022;-2.804987669
7.3004999161;-2.6272242069
7.3505001068;-2.4583427906
7.4004998207;-2.6842103004
7.4505000114;-2.5727317333
7.5005002022;-2.4150750637
7.5504999161;-2.6212494373
7.6005001068;-2.3633577824
7.6504998207;-2.6134464741
7.7005000114;-2.8819856644
7.7505002022;-2.4260656834
7.8004999161;-2.3150367737
7.8505001068;-2.3820607662
7.9004998207;-2.3001327515
7.9505000114;-2.5509498119
8.0004997253;-2.8315572739
8.0504999161;-2.6691737175
8.1005001068;-2.8126530647
