Distance [mm];Wallthickness [mm]
0.0;0.80010485649
2.002851963;0.80117213726
4.0047020912;0.80104148388
6.0060982704;0.80067962408
8.0072240829;0.80049389601
10.008163452;0.80056661367
12.009033203;0.80035078526
14.010025024;0.80035048723
16.011062622;0.80053156614
18.012054443;0.80046570301
20.013355255;0.79984098673
22.015232086;0.7999765873
24.016899109;0.80113178492
26.018623352;0.80061745644
28.020744324;0.79965907335
30.021736145;0.79845935106
32.021831512;0.79738587141
34.021949768;0.79811179638
36.021514893;0.79854792356
38.020542145;0.79809546471
40.017776489;0.79868906736
42.013076782;0.79805475473
44.006591797;0.79925751686
45.995952606;0.801001966
47.97983551;0.80229973793
49.958427429;0.80325138569
51.927909851;0.80701392889
53.879203796;0.81359922886
55.800998688;0.82346123457
57.680301666;0.83781695366
59.514976501;0.8523607254
61.316177368;0.86916846037
63.102481842;0.87924480438
64.871070862;0.89733612537
66.605361938;0.914057374
68.303970337;0.92588406801
69.976005554;0.92898952961
71.62727356;0.92899549007
73.257247925;0.92993193865
74.863647461;0.93464493752
76.456840515;0.93019914627
78.040596008;0.93591302633
79.584793091;0.96443229914
81.112869263;0.93722057343
82.650398254;0.94425922632
84.1901474;0.92971426249
85.718467712;0.96195721626
87.195213318;0.98897564411
88.684944153;0.94339466095
90.207527161;0.9413599968
91.760856628;0.91304641962
93.327644348;0.94056946039
94.876617432;0.93002837896
96.450172424;0.90406733751
98.050300598;0.89247179031
99.714401245;0.8489087224
101.45850372;0.85003995895
103.23493195;0.84561663866
105.04696655;0.8281185627
106.89284515;0.81983494759
108.76956177;0.81558716297
110.6788559;0.81251978874
112.61587524;0.80871552229
114.57302094;0.80565583706
116.54410553;0.80304098129
118.52475739;0.80165994167
120.51049805;0.80117326975
122.49957275;0.80078744888
124.49147797;0.80084365606
126.48542786;0.80071949959
128.48072815;0.80029290915
130.47721863;0.79983705282
132.47483826;0.79968297482
134.47341919;0.79954874516
136.47242737;0.79974597692
138.47114563;0.79965984821
140.46942139;0.79934573174
142.4679718;0.79926162958
144.46736145;0.79976218939
146.46716309;0.79994481802
148.46714783;0.79995012283
150.46673584;0.80009239912
152.46601868;0.79983377457
154.46554565;0.79994302988
156.46520996;0.799929142
158.46485901;0.79984402657
160.46466064;0.7996019125
162.4646759;0.79970139265
164.46472168;0.79985553026
166.4647522;0.79999309778
168.46490479;0.79995959997
170.46520996;0.79997783899
172.46560669;0.79995042086
174.46615601;0.7999073863
176.46690369;0.79987001419
178.46783447;0.79988282919
180.46891785;0.79985517263
182.47009277;0.79984158278
184.47131348;0.79984670877
186.4725647;0.79983997345
188.47384644;0.79981714487
190.47520447;0.79981762171
192.47668457;0.79983216524
194.478302;0.79983508587
196.47987366;0.7999111414
198.48153687;0.79974812269
200.48326111;0.79986917973
202.48497009;0.79983699322
204.48681641;0.79979360104
206.48883057;0.7997354269
208.49085999;0.79983317852
210.49313354;0.79964387417
212.49586487;0.79974937439
214.49981689;0.79916268587
216.50608826;0.7986010313
218.51469421;0.7981133461
220.52470398;0.79806435108
222.53521729;0.79793119431
224.54475403;0.79862391949
226.55084229;0.79975318909
250.5831604;0.80081117153
