Distance [mm];Wallthickness [mm]
0.0;1.1887625456
2.0030403137;1.1893785
4.0060005188;1.1900786161
6.0087738037;1.190731883
8.0111083984;1.191203475
10.012874603;1.191562891
12.014095306;1.1919150352
14.014923096;1.1925648451
16.015590668;1.1934114695
18.016273499;1.1942777634
20.01700592;1.1951078176
22.017791748;1.1958035231
24.018598557;1.1962970495
26.019376755;1.1967093945
28.02013588;1.1970973015
30.020874023;1.1974425316
32.02155304;1.1978405714
34.022125244;1.1982283592
36.022567749;1.1984943151
38.022827148;1.1987329721
40.022918701;1.1987992525
42.022827148;1.1989399195
44.022422791;1.1990892887
46.021385193;1.1992614269
48.018527985;1.2001850605
50.011413574;1.2023876905
51.994018555;1.2077292204
53.955036163;1.2178840637
55.882347107;1.2323893309
57.769081116;1.2502428293
59.615245819;1.2709292173
61.42350769;1.2984601259
63.196144104;1.330218792
64.928817749;1.3658826351
66.612045288;1.4031928778
68.248588562;1.4276616573
69.853729248;1.4368647337
71.433807373;1.4479022026
72.990661621;1.4502421618
74.525566101;1.4554479122
76.042152405;1.4539495707
77.544830322;1.4556028843
79.033447266;1.4599328041
80.509239197;1.4666748047
81.976707458;1.4646396637
83.450698853;1.4519665241
84.937477112;1.4357247353
86.438262939;1.4242994785
87.94884491;1.4151712656
89.465919495;1.4152261019
90.991638184;1.4100191593
92.534011841;1.3976565599
94.091827393;1.3919030428
95.657867432;1.3812923431
97.230827332;1.3715289831
98.826293945;1.3338828087
100.4586792;1.3114612103
102.1230545;1.2989920378
103.81778717;1.2859486341
105.54269409;1.2760977745
107.29888153;1.2650693655
109.08763123;1.2552865744
110.90718842;1.2467291355
112.75554657;1.2390834093
114.63217926;1.2308367491
116.53679657;1.2227649689
118.46639252;1.2161786556
120.41712952;1.2105301619
122.38571167;1.2058686018
124.36714935;1.2033225298
126.35613251;1.2018538713
128.34962463;1.2008146048
130.34573364;1.2004526854
132.34295654;1.2002307177
134.34069824;1.2001832724
136.33880615;1.2002128363
138.33717346;1.2001909018
140.33578491;1.2001520395
142.33468628;1.2001231909
144.33387756;1.200093627
146.33332825;1.1999589205
148.33296204;1.1998096704
150.33258057;1.1995847225
152.33207703;1.1994495392
154.33166504;1.1994037628
156.33154297;1.1994911432
158.331604;1.1997267008
160.33175659;1.1998287439
162.33198547;1.1998682022
164.33221436;1.1999402046
166.3323822;1.1999849081
168.33251953;1.2000038624
170.3326416;1.2000114918
172.33273315;1.2000375986
174.33279419;1.2000260353
176.33283997;1.2000045776
178.33287048;1.2000021935
180.33293152;1.1999963522
182.33305359;1.1999651194
184.33325195;1.199942708
186.33349609;1.1999232769
188.33383179;1.199922204
190.33425903;1.1999251842
192.33473206;1.1999366283
194.33526611;1.1998969316
196.33589172;1.1998431683
198.33660889;1.1998279095
200.33743286;1.1998189688
202.33837891;1.1997997761
204.33946228;1.1997877359
206.34060669;1.1997687817
208.34184265;1.1997462511
210.34317017;1.1997451782
212.34454346;1.1997488737
214.34594727;1.199711442
216.34741211;1.1996771097
218.34889221;1.199685216
220.35035706;1.19970119
222.35179138;1.1997131109
224.35321045;1.199693203
249.68092346;1.1996934414
