Distance [mm];Wallthickness [mm]
0.0;0.99440973997
2.0003938675;0.99428236485
4.0007791519;0.99403434992
6.0011377335;0.99377465248
8.0014162064;0.99347180128
10.00167942;0.99299627542
12.001961708;0.99245256186
14.002202034;0.99205422401
16.002401352;0.99159771204
18.002569199;0.99109995365
20.002687454;0.99046510458
22.002813339;0.99001252651
24.003171921;0.98973089457
26.004007339;0.98964810371
28.005441666;0.99002271891
30.007642746;0.99060642719
32.010852814;0.99132508039
34.015174866;0.99213832617
36.02073288;0.99276733398
38.027774811;0.99328404665
40.03679657;0.99341088533
42.047943115;0.99371194839
44.061153412;0.99375420809
46.077415466;0.99318218231
48.099964142;0.99109899998
50.134647369;0.98698139191
52.191139221;0.97868651152
54.277633667;0.97016906738
56.396865845;0.96128636599
58.552848816;0.94917964935
60.760852814;0.92649286985
63.042118073;0.89461839199
65.400741577;0.86488026381
67.829139709;0.84059518576
70.317947388;0.82738190889
72.856407166;0.81587284803
75.440917969;0.80774533749
78.063644409;0.80445182323
80.709136963;0.80633884668
83.371017456;0.80612045527
86.048721313;0.807064116
88.737083435;0.80736583471
91.431716919;0.80800813437
94.129386902;0.80984759331
96.829666138;0.81285274029
99.532051086;0.81507366896
102.23727417;0.81411880255
104.95914459;0.80369609594
107.68862915;0.80469244719
110.41041565;0.80558180809
113.12145233;0.81675350666
115.79988861;0.83225786686
118.44213867;0.83793962002
121.05068207;0.84097862244
123.63097382;0.84476602077
126.18169403;0.86172431707
128.66433716;0.88689351082
131.06404114;0.9087549448
133.41426086;0.91794294119
135.73362732;0.93239510059
138.01791382;0.93969398737
140.26428223;0.94937980175
142.46685791;0.95845580101
144.62741089;0.96734398603
146.74961853;0.97565925121
148.83842468;0.98289221525
150.8999939;0.98814201355
152.94007874;0.99315959215
154.96427917;0.99650126696
156.97859192;0.99821925163
158.98739624;0.99897432327
160.9931488;0.99940627813
162.99668884;0.99979895353
164.99879456;0.99990552664
167.00033569;0.99988180399
169.00169373;0.99980205297
171.00300598;0.99974584579
173.00436401;0.99969428778
175.00579834;0.99968487024
177.00724792;0.99974572659
179.00865173;0.99980741739
181.01000977;0.99981349707
183.01123047;0.99978488684
185.01226807;0.99978518486
187.01313782;0.99980443716
189.01387024;0.99982476234
191.01441956;0.99988794327
193.01486206;0.99992185831
195.01525879;0.99994271994
197.01559448;0.99992853403
199.01585388;0.99990510941
201.01597595;0.99990618229
203.01597595;0.99990612268
205.01583862;1.0000193119
207.01548767;1.0001106262
209.01490784;1.0001623631
211.01411438;1.0001838207
213.01312256;1.0002205372
215.01205444;1.0002242327
217.01101685;1.0002076626
219.01005554;1.0001764297
221.00920105;1.0001608133
223.00842285;1.0001267195
225.00772095;1.0000716448
227.00701904;1.000043869
229.00631714;1.0000377893
231.00556946;1.0000728369
233.00480652;1.0000747442
235.00410461;1.0000625849
237.00350952;1.0001429319
239.00292969;1.0001136065
241.00205994;0.99995607138
243.00050354;0.9997061491
244.99838257;0.99953782558
246.99569702;0.99952369928
248.99285889;0.9992312789
250.99034119;0.99956870079
252.98815918;0.99884361029
254.98526001;0.99896681309
256.98080444;1.0000798702
282.30102539;1.0027567148
