Time [s];Force [kN]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.0014775776071
0.19949999452;0.003176335711
0.24950000644;0.0011611384107
0.29949998856;0.0019349450013
0.34950000048;0.01513264887
0.3995000124;-0.0021546464413
0.44949999452;-5.3586031754e-06
0.49950000644;0.0
0.55000001192;0.0017595103709
0.60000002384;0.0016314260429
0.64999997616;0.0
0.69999998808;0.0
0.75;0.0
0.80000001192;-0.005294133909
0.85000002384;0.0
0.89999997616;0.0
0.94999998808;0.00014612360974
1.0;0.001832316746
1.0499999523;0.0
1.1000000238;0.0
1.1499999762;0.00021640276827
1.2000000477;-0.010824663565
1.25;0.0
1.2999999523;0.0
1.3500000238;0.016277348623
1.3999999762;0.0097579499707
1.4500000477;-0.012489358895
1.5;0.0
1.5499999523;0.033447351307
1.6000000238;0.0086322193965
1.6499999762;0.0071591353044
1.7000000477;-0.020290788263
1.75;-0.020241830498
1.7999999523;5.2985320508e-05
1.8500000238;-0.002503879834
1.8999999762;-0.0051703574136
1.9500000477;-0.00013048603432
2.0;0.0
2.0499999523;0.0
2.0999999046;0.0
2.1500000954;0.0
2.2000000477;0.0
2.25;0.0086963949725
2.2999999523;5.3379528254e-05
2.3499999046;0.0
2.4000000954;0.0
2.4500000477;0.054234698415
2.4995000362;0.079673714936
2.5494999886;0.00014157569967
2.5994999409;-0.0030677644536
2.6494998932;0.072828151286
2.6995000839;0.094092100859
2.7495000362;0.00053990486776
2.7994999886;0.0
2.8494999409;0.0
2.8994998932;0.09814825654
2.9495000839;0.00055174954468
2.9995000362;0.0013013229473
3.0494999886;0.073583260179
3.0994999409;0.043427787721
3.1494998932;0.038232631981
3.1995000839;0.052365902811
3.2495000362;0.040176913142
3.2994999886;0.056377030909
3.3494999409;0.013671308756
3.3994998932;0.0079356450588
3.4495000839;0.0093088410795
3.4995000362;0.028605829924
3.5494999886;0.021191632375
3.5994999409;0.00063308893004
3.6494998932;0.049986775964
3.6995000839;0.036753125489
3.7495000362;0.057535938919
3.7994999886;0.034165937454
3.8494999409;0.053725302219
3.8994998932;0.046472832561
3.9495000839;0.056570824236
3.9995000362;0.030375337228
4.0494999886;0.075222335756
4.0995001793;0.069205388427
4.1494998932;0.044054534286
4.1995000839;0.054767098278
4.2494997978;0.064505934715
4.2994999886;0.092674046755
4.3495001793;0.058573931456
4.3994998932;0.060255754739
4.4495000839;0.07174269855
4.4994997978;0.056230995804
4.5494999886;0.056078076363
4.5995001793;0.044695623219
4.6494998932;0.022185280919
4.6995000839;0.038840327412
4.7494997978;0.059815194458
4.7994999886;0.039400909096
4.8495001793;0.048540905118
4.8994998932;0.052492614836
4.9499998093;0.042300913483
5.0;0.04466035217
5.0500001907;0.065110251307
5.0999999046;0.054162468761
5.1500000954;0.067823521793
5.1999998093;0.06440885365
5.25;0.053468577564
5.3000001907;0.078849412501
5.3499999046;0.071783773601
5.4000000954;0.081519179046
5.4499998093;0.09362886101
5.5;0.080528102815
5.5500001907;0.089716933668
5.5999999046;0.089229218662
5.6500000954;0.08693035692
5.6999998093;0.087224647403
5.75;0.081903859973
5.8000001907;0.081762045622
5.8499999046;0.079021476209
5.9000000954;0.064500913024
5.9499998093;0.071259230375
6.0;0.067285723984
6.0500001907;0.069041885436
6.0999999046;0.060933109373
6.1500000954;0.068993166089
6.1999998093;0.064519658685
6.25;0.078179061413
6.3000001907;0.075172111392
6.3499999046;0.069506816566
6.4000000954;0.078202009201
6.4499998093;0.081467606127
6.5;0.085339136422
6.5500001907;0.089351385832
6.5999999046;0.088272482157
6.6500000954;0.088250115514
6.6999998093;0.092887543142
6.75;0.097954429686
6.8000001907;0.098813556135
6.8499999046;0.099523812532
6.9000000954;0.091696985066
6.9499998093;0.097517207265
7.0;0.092587172985
7.0500001907;0.089652322233
7.0999999046;0.08812879771
7.1500000954;0.083861395717
7.1999998093;0.081764660776
7.25;0.079751834273
7.3000001907;0.083117626607
7.3499999046;0.078167676926
7.4000000954;0.071477815509
7.4499998093;0.082528665662
7.5;0.080031313002
7.5500001907;0.08499263227
7.5999999046;0.087742738426
7.6500000954;0.085092261434
7.6999998093;0.090961642563
7.75;0.095149412751
7.8000001907;0.09796807915
7.8499999046;0.099595434964
7.9000000954;0.10321829468
7.9499998093;0.10302224755
8.0;0.10507679731
8.0500001907;0.11332484335
8.1000003815;0.10400874168
8.1499996185;0.10753111541
8.1999998093;0.10719996691
8.25;0.10545933992
8.3000001907;0.10725358129
8.3500003815;0.095792099833
8.3999996185;0.097243025899
8.4499998093;0.092701457441
8.5;0.092825904489
8.5500001907;0.096330471337
8.6000003815;0.091056458652
8.6499996185;0.097964137793
8.6999998093;0.090869218111
8.75;0.097422622144
8.8000001907;0.10554388165
8.8500003815;0.10486512631
8.8999996185;0.10874664038
8.9499998093;0.11121462286
9.0;0.11954584718
9.0500001907;0.11977516115
9.1000003815;0.12261017412
9.1499996185;0.12540212274
9.1999998093;0.12623016536
9.25;0.13031259179
9.3000001907;0.13306552172
9.3500003815;0.13333928585
9.3999996185;0.1325828582
9.4495000839;0.12992924452
9.4995002747;0.13357946277
9.5495004654;0.13419637084
9.5994997025;0.13078354299
9.6494998932;0.1273047775
9.6995000839;0.12606915832
9.7495002747;0.12418887764
9.7995004654;0.12091415375
9.8494997025;0.11698406935
9.8994998932;0.11611507833
9.9495000839;0.11042436957
9.9995002747;0.10931035131
10.049500465;0.11255018413
10.099499702;0.11433164775
10.149499893;0.10918461531
10.199500084;0.10968887061
10.249500275;0.11274721473
10.299500465;0.11726948619
10.349499702;0.11589470506
10.399499893;0.12126720697
10.449500084;0.12174582481
10.499500275;0.12044660747
10.549500465;0.12572810054
10.599499702;0.12868797779
10.649499893;0.13140052557
10.699500084;0.12828342617
10.749500275;0.13013422489
10.799500465;0.13425379992
10.849499702;0.13062612712
10.899499893;0.12740534544
10.949500084;0.12746053934
10.999500275;0.122856915
11.049500465;0.12236208469
11.099499702;0.12008433789
11.149499893;0.11842419207
11.199500084;0.11605596542
11.249500275;0.11124764383
11.299500465;0.11153271794
11.349499702;0.11442801356
11.399499893;0.11639793962
11.449500084;0.11329966784
11.499500275;0.11741670221
11.549500465;0.12126707286
11.599499702;0.12174980342
11.649499893;0.12484551221
11.699500084;0.1301381439
11.749500275;0.12918497622
11.799500465;0.13348521292
11.849499702;0.13575990498
11.899499893;0.14278537035
11.949500084;0.14141252637
11.999500275;0.13887144625
12.049500465;0.14439609647
12.099499702;0.14493335783
12.149499893;0.14472144842
12.199500084;0.14664800465
12.249500275;0.13711063564
12.299500465;0.14207166433
12.349499702;0.13595461845
12.399499893;0.13664259017
12.449500084;0.13525602221
12.499500275;0.13050802052
12.549500465;0.13287086785
12.599499702;0.12939749658
12.649499893;0.1369189322
12.699500084;0.13444924355
12.749500275;0.13546560705
12.799500465;0.14122954011
12.849499702;0.14340573549
12.899499893;0.15435348451
12.949500084;0.15225625038
12.999500275;0.16081905365
13.049500465;0.16008661687
13.099499702;0.16377741098
13.149499893;0.16750122607
13.199500084;0.16946265101
13.249500275;0.1681085974
13.299500465;0.16950426996
13.349499702;0.16632516682
13.399499893;0.16965959966
13.449500084;0.16462096572
13.499500275;0.16291511059
13.549500465;0.15619388223
13.599499702;0.15657769144
13.649499893;0.15543627739
13.699500084;0.15023604035
13.749500275;0.15182137489
13.799500465;0.14658656716
13.849499702;0.14339348674
13.899499893;0.1460019052
13.949500084;0.14430947602
13.999500275;0.14772292972
14.049500465;0.1427937448
14.099499702;0.1442361474
14.149499893;0.14524026215
14.199500084;0.14606131613
14.249500275;0.14677233994
14.299500465;0.14907486737
14.349499702;0.14927336574
14.399499893;0.15192729235
14.449500084;0.15201245248
14.499500275;0.15288873017
14.549500465;0.15238189697
14.599499702;0.15201982856
14.649499893;0.15153165162
14.699500084;0.15172696114
14.749500275;0.14836595953
14.799500465;0.1446840018
14.849499702;0.14310179651
14.899499893;0.14224018157
14.949500084;0.13827133179
14.999500275;0.13820248842
15.049500465;0.13577476144
15.099499702;0.13677173853
15.149499893;0.13491010666
15.199500084;0.13969667256
15.249500275;0.13552242517
15.299500465;0.14125524461
15.349499702;0.13714593649
15.399499893;0.14616909623
15.449500084;0.14725582302
15.499500275;0.15011222661
15.549500465;0.15214897692
15.599499702;0.15244956315
15.649499893;0.15887188911
15.699500084;0.16247172654
15.749500275;0.16471584141
15.799500465;0.16615310311
15.849499702;0.16779614985
15.899499893;0.16894590855
15.949500084;0.17396134138
15.999500275;0.16969616711
16.049499512;0.17219910026
16.099500656;0.16775654256
16.149499893;0.1691904664
16.19949913;0.16747374833
16.249500275;0.16674569249
16.299499512;0.16391770542
16.349500656;0.16144184768
16.399499893;0.16177535057
16.44949913;0.1594928205
16.499500275;0.16040199995
16.549499512;0.15994128585
