Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.725810968179374;20.014224592103833;0.0807352064186576;0.4171611115366929
1.0;21.723215599159687;20.05372650816166;0.07874948542443526;0.4691708361377849
2.0;21.721218207265267;20.090017795878005;0.07694341563147461;0.5230711695062311
3.0;21.726664534565096;20.209986863317333;0.07154139958715862;0.5748014516376543
4.0;21.726929761071787;20.32823679931375;0.06597608310179422;0.6184095442077577
5.0;21.719644200046595;20.440095655388316;0.06035606342727734;0.6580720014773576
6.0;21.72241320865487;20.538736921402283;0.05583378713455604;0.6833817176310291
7.0;21.732420373811586;20.566398566901928;0.05500102862781406;0.6948414744746287
8.0;21.726823576988664;20.607737256764175;0.05278709057662688;0.6705686949986429
9.0;21.70956071466233;20.590129102164187;0.052803377948025636;0.6331564216227221
10.0;21.72301270121983;20.552009913424335;0.05523598055639124;0.5841604962865219
11.0;21.723737630863077;20.35669963326859;0.06448292441483429;0.5311462104191733
12.0;21.717764313534587;20.155013086987406;0.07371468049750857;0.4711781225135496
13.0;21.715485050259076;19.928385844146522;0.08429713236379972;0.42194775299041964
14.0;21.713905645189243;19.848907341786806;0.08797161808502063;0.36463392545500284
15.0;21.71443744008439;19.754277973936762;0.09246035217677483;0.33894927247441586
16.0;21.715003215621508;19.75241326665264;0.09257499759287119;0.31095042872890843
17.0;21.71549462212296;19.755589502041982;0.0924483547208009;0.30414900963916836
18.0;21.717808351484862;19.845314146155925;0.08832519836457253;0.3042790370925985
19.0;21.720357939105902;19.9510333815178;0.08345870554660863;0.32793266484777917
20.0;21.72269511303803;20.068116206961953;0.07804617481490922;0.36419686884472924
21.0;21.723412399216997;20.206108082029562;0.07157095835789787;0.40808826914492613
22.0;21.72547045368504;20.323798451783524;0.0661166038632791;0.47475730295703045
23.0;21.72602654375497;20.40734580543147;0.062201921619033054;0.5462153398884269
24.0;21.722587354091928;20.462657410304974;0.05943065772579972;0.6196953324336718
25.0;21.716283177372254;20.43009223919091;0.060669383876478564;0.682962335960859
26.0;21.70793419286997;20.409493776772834;0.06124718943854418;0.709864641864776
27.0;21.697945116867515;20.33892627903388;0.06410466216196388;0.7223101408869113
28.0;21.683168824275846;20.2456267283053;0.06780858943257292;0.7206902943376718
29.0;21.66130725526383;20.051112035852878;0.07595260468919579;0.7063176342399515
30.0;21.638571075324165;19.86191271128627;0.08380463981310832;0.6804811961957782
31.0;21.613276614822716;19.676262132185308;0.09136860767157588;0.6453632927058308
32.0;21.597232560099386;19.620387855767753;0.09324739171375628;0.6082246961965296
