Angle[degree];Secondary axis[mm];Main axis[mm];Out-of-roundness[-];Collapse[mm]
0.0;21.700862186711817;20.962407139571482;0.0343467463786202;0.5258588363794914
1.0;21.687065276467738;20.859281305589825;0.03850158004083318;0.5807984332176659
2.0;21.67033816786014;20.69333610383865;0.04544195646611586;0.6365854974415512
3.0;21.65237718779294;20.52913035231214;0.05224403885957205;0.6844640746443815
4.0;21.6335211371777;20.383534781889377;0.05813890024596843;0.7152462021448329
5.0;21.61501926435312;20.283353140533514;0.06193795924742351;0.7179248525932849
6.0;21.596055292759345;20.258734445823357;0.06220096962492968;0.7073156677374968
7.0;21.577775618578478;20.263443041612327;0.061131747765867515;0.6833907166298445
8.0;21.56053714074151;20.315150709882623;0.05792495027250633;0.643204552570964
9.0;21.538802624802248;20.40043973284928;0.05294711125362647;0.5884743945365329
10.0;21.514880460603244;20.495527056285905;0.04741178624731811;0.5558775786783627
11.0;21.496634810319065;20.598529065461157;0.041772360225949205;0.5238544007404613
12.0;21.47102001311628;20.63752508825379;0.038767205807557784;0.5612498417651253
13.0;21.45045645273812;20.657632867252214;0.0368755156039956;0.6027406415018035
14.0;21.426783364819222;20.64039867022905;0.03657603230651963;0.6669110137548842
15.0;21.407267896767756;20.60167265955076;0.037469545917069524;0.7415910555882377
16.0;21.382671168954033;20.545093199242135;0.03895711487032083;0.8240136912100837
17.0;21.372118807063345;20.482994574673267;0.04135461546000361;0.9005207371087423
18.0;21.36432299756292;20.418012333268308;0.04401444950207492;0.9675612737596637
19.0;21.34613848168904;20.381755559602947;0.044855019631911235;0.9932614088703673
20.0;21.342533626017385;20.351691387817066;0.046085685497689245;1.0004694261904348
21.0;21.32943454180753;20.320997561478933;0.04690404559667891;0.9915699848942907
22.0;21.327030569430114;20.28513387684446;0.04846031128305376;0.9696590096063318
23.0;21.307294923219636;20.260548608456812;0.04868587510524765;0.9378283387094513
24.0;21.281275295270458;20.247750195376337;0.0480709348787963;0.8961870772543037
25.0;21.288844059349678;20.248626547888232;0.048382209835416086;0.8638234305520882
26.0;21.2781682012111;20.275376300744313;0.0466414837426412;0.8272629289506881
27.0;21.251011496532637;20.287582868181183;0.044810633876811855;0.8252649997943422
28.0;21.230001290693764;20.309509178418555;0.042813586617451584;0.8195014985066535
29.0;21.23730248767471;20.33028937173007;0.04218665655556464;0.8330063604343394
30.0;21.232452494992387;20.355923281422598;0.04076880063115298;0.8443974050193432
31.0;21.214171396252848;20.363564334647183;0.03956311914444952;0.8740565910382401
32.0;21.207611118042237;20.370058248115278;0.03895594743846323;0.8994920087421931
33.0;21.234145206282477;20.344310950899377;0.041387639785260465;0.9315149610786904
34.0;21.247970310478703;20.314344993067344;0.043424433367970174;0.9549178085418148
35.0;21.24988304864615;20.284592772803112;0.044897222132234356;0.9739989989351727
36.0;21.265909824601664;20.253201805017117;0.04710269858532778;0.988538094061262
37.0;21.293853560758492;20.23747911595638;0.049133695107075034;1.0013774503239574
38.0;21.311799660824505;20.224443687580536;0.05057469642995207;1.011122703820405
39.0;21.324602543121166;20.21897955339682;0.05142432510345793;1.0188449826393793
40.0;21.342294320660862;20.209600164834733;0.052683449108192074;1.0264757833574834
41.0;21.360183011046622;20.205445697030946;0.053708712279798905;1.0298471889290255
42.0;21.371312983548584;20.194750283438736;0.05472384651673712;1.0357642596342416
43.0;21.379021118906024;20.192723200849137;0.05517664735148312;1.0362100263085594
44.0;21.390964320724585;20.18356325443519;0.056158189129739355;1.0407718077348846
45.0;21.39902003425149;20.184636776829063;0.05648294220569425;1.0365668331041462
46.0;21.403377709941374;20.180574122836834;0.05687458544672279;1.0359934038155885
47.0;21.40277721442593;20.189343654517547;0.056438770228296964;1.0250788204393615
48.0;21.410079745832643;20.188658832706064;0.05681027502914321;1.0228044590358394
49.0;21.410368202559347;20.199491962764835;0.05631982510672149;1.010893645987565
50.0;21.41310858400729;20.202568873414958;0.05630417258568988;1.0085718361270821
51.0;21.40895586659139;20.2121466873639;0.05566554321988324;1.0003429848707128
52.0;21.414456914378356;20.217018818874273;0.055694795139724786;0.9982096661923663
53.0;21.410674834695072;20.22292047198367;0.05524438896332103;0.9935009411871434
54.0;21.41444565606955;20.22849803304396;0.0551603545593298;0.9933211289855706
55.0;21.414841368429638;20.23072867995144;0.055075008766427805;0.994216726932855
56.0;21.414614401654;20.23548927557129;0.05484302912012603;0.9950397424598165
57.0;21.411936691222685;20.23165881724764;0.05489664530116482;0.99989432208816
58.0;21.4138005760202;20.232465160801063;0.05494583326600642;1.0018023834636125
59.0;21.4113203819147;20.222716056304833;0.05528392212138911;1.01016357374872
60.0;21.4117737026666;20.22413051292645;0.05523921812744885;1.011362553274381
61.0;21.40959697339697;20.212602008490887;0.05567418441423638;1.0198900404918376
62.0;21.40886346371548;20.217317731336074;0.05542073173857705;1.0188944545605452
63.0;21.407968534076378;20.206299791294434;0.05589156943171833;1.0277134101918293
64.0;21.40709997548941;20.213272072244802;0.055526879220679386;1.0267055198418262
65.0;21.406502881931665;20.207529593133767;0.055766199478972;1.0315844593726027
66.0;21.406274156005274;20.216029503465826;0.05536021639718363;1.0306366430990366
67.0;21.40842877164305;20.21524134292225;0.05549708970794407;1.0335468186978716
68.0;21.410587368579705;20.223970412204945;0.05519148634301208;1.03466933257274
69.0;21.413836763962752;20.226121889176994;0.05524255231561666;1.0375489749018527
70.0;21.417674589569902;20.23140824929255;0.05517517861755129;1.0426980403900856
71.0;21.422500276808698;20.23753555726507;0.05511463811830833;1.0454707675360169
72.0;21.427797460823353;20.239377936196412;0.055275326726834446;1.0561230893594455
73.0;21.43345469054414;20.245483673727655;0.05525446589844109;1.061202903241103
74.0;21.440050887622775;20.240694345200914;0.05578402522892373;1.0769161237431533
75.0;21.448084477066768;20.24591037039852;0.05591507472875576;1.084315657658152
76.0;21.45552773992098;20.23970541776535;0.056549875449099125;1.1015431029951515
77.0;21.463949180782596;20.241975845362937;0.05683596908928644;1.112795546402218
78.0;21.475238122369245;20.23592036767992;0.05764268626461973;1.126770579646184
79.0;21.486610271401133;20.2377401849885;0.05808698076337831;1.1384913453273526
80.0;21.50053932704544;20.236655291624064;0.0587853039730873;1.1463217460327257
81.0;21.514400827187654;20.23969561944114;0.05928861431379136;1.15708773493877
82.0;21.514701633494;20.24401310955469;0.05910179181113068;1.1601728367446285
83.0;21.5385882636352;20.246181318522957;0.06011195093545322;1.168923446082708
84.0;21.564550705536544;20.252399229152203;0.061030301227178604;1.1720435258190278
85.0;21.573768908949386;20.260147349297657;0.06109867719310367;1.1729936336421076
86.0;21.583575272670224;20.26691483089669;0.06124002054760615;1.174817204745267
87.0;21.60617427639786;20.27464021921428;0.06193181661318969;1.170341096109624
88.0;21.617210420166522;20.291701881324606;0.06165155994613563;1.1627496637167027
88.63;21.628625402043404;20.305045262914664;0.061561866936220476;1.151898374611818
89.0;21.634031717451286;20.312786728648387;0.0614532552931581;1.144369698401512
90.0;21.64451554934176;20.34434338445296;0.060473123948316415;1.1151300399562487
90.01;21.64467845644276;20.344701126760782;0.060464061845673475;1.1147719905648188
