Time [s];Movement [mm]
0.0;-6.4184280113e-10
0.049499999732;-6.4184280113e-10
0.099500000477;-6.4184280113e-10
0.1494999975;-6.4184280113e-10
0.19949999452;-6.4184280113e-10
0.24950000644;-6.4184280113e-10
0.29949998856;-6.4184280113e-10
0.34950000048;-6.4184280113e-10
0.3995000124;-6.4184280113e-10
0.44949999452;-6.4184280113e-10
0.49950000644;-6.4184280113e-10
0.55000001192;-6.4184280113e-10
0.60000002384;-6.4184280113e-10
0.64999997616;-6.4184280113e-10
0.69999998808;-6.4184280113e-10
0.75;-6.4184280113e-10
0.80000001192;-6.4184280113e-10
0.85000002384;-6.4184280113e-10
0.89999997616;-6.4184280113e-10
0.94999998808;-6.4184280113e-10
1.0;-6.4184280113e-10
1.0499999523;-6.4184280113e-10
1.1000000238;-6.4184280113e-10
1.1499999762;-6.4184280113e-10
1.2000000477;-6.4184280113e-10
1.25;-6.4184280113e-10
1.2999999523;-6.4184280113e-10
1.3500000238;-6.4184280113e-10
1.3999999762;-6.4184280113e-10
1.4500000477;-6.4184280113e-10
1.5;-6.4184280113e-10
1.5499999523;-6.4184280113e-10
1.6000000238;-6.4184280113e-10
1.6499999762;-6.4184280113e-10
1.7000000477;-6.4184280113e-10
1.75;-6.4184280113e-10
1.7999999523;-6.4184280113e-10
1.8500000238;-6.4184280113e-10
1.8999999762;-6.4184280113e-10
1.9500000477;-6.4184280113e-10
2.0;-6.4184280113e-10
2.0499999523;0.025034576654
2.0999999046;0.050069153309
2.1500000954;0.075103729963
2.2000000477;0.10013830662
2.25;0.12517288327
2.2999999523;0.15020745993
2.3499999046;0.17524203658
2.4000000954;0.20027661324
2.4500000477;0.22531118989
2.4995000362;0.25009542704
2.5494999886;0.27513000369
2.5994999409;0.30016458035
2.6494998932;0.325199157
2.6995000839;0.35023373365
2.7495000362;0.37526831031
2.7994999886;0.40030288696
2.8494999409;0.42533746362
2.8994998932;0.45037204027
2.9495000839;0.47540661693
2.9995000362;0.50044119358
3.0494999886;0.52547574043
3.0994999409;0.55051034689
3.1494998932;0.57554489374
3.1995000839;0.6005795002
3.2495000362;0.62561404705
3.2994999886;0.65064865351
3.3494999409;0.67568320036
3.3994998932;0.70071780682
3.4495000839;0.72575235367
3.4995000362;0.75078696012
3.5494999886;0.77582150698
3.5994999409;0.80085611343
3.6494998932;0.82589066029
3.6995000839;0.85092526674
3.7495000362;0.87595981359
3.7994999886;0.90099442005
3.8494999409;0.9260289669
3.8994998932;0.95106357336
3.9495000839;0.97609812021
3.9995000362;1.0011327267
4.0494999886;1.0261672735
4.0995001793;1.0512018204
4.1494998932;1.0762364864
4.1995000839;1.1012710333
4.2494997978;1.1263055801
4.2994999886;1.151340127
4.3495001793;1.1763747931
4.3994998932;1.2014093399
4.4495000839;1.2264438868
4.4994997978;1.2514784336
4.5494999886;1.2765130997
4.5995001793;1.3015476465
4.6494998932;1.3265821934
4.6995000839;1.3516167402
4.7494997978;1.3766514063
4.7994999886;1.4016859531
4.8495001793;1.4267205
4.8994998932;1.4517550468
4.9499998093;1.4770400524
5.0;1.5020745993
5.0500001907;1.5271091461
5.0999999046;1.5521438122
5.1500000954;1.577178359
5.1999998093;1.6022129059
5.25;1.6272474527
5.3000001907;1.6522821188
5.3499999046;1.6773166656
5.4000000954;1.7023512125
5.4499998093;1.7273857594
5.5;1.7524204254
5.5500001907;1.7774549723
5.5999999046;1.8024895191
5.6500000954;1.827524066
5.6999998093;1.852558732
5.75;1.8775932789
5.8000001907;1.9026278257
5.8499999046;1.9276623726
5.9000000954;1.9526970387
5.9499998093;1.9777315855
6.0;2.0027661324
6.0500001907;2.0278007984
6.0999999046;2.0528352261
6.1500000954;2.0778698921
6.1999998093;2.1029045582
6.25;2.1279389858
6.3000001907;2.1529736519
6.3499999046;2.1780080795
6.4000000954;2.2030427456
6.4499998093;2.2280774117
6.5;2.2531118393
