Distance [mm];Wallthickness [mm]
0.0;0.99432235956
2.0028460026;0.99535727501
4.0047383308;0.99542677402
6.0062565804;0.99601471424
8.0077209473;0.99673718214
10.009338379;0.99757671356
12.011032104;0.99870324135
14.012783051;0.99969094992
16.014636993;1.0005598068
18.016414642;1.0011464357
20.018356323;1.0015301704
22.021007538;1.0017794371
24.023900986;1.0020214319
26.02580452;1.0015156269
28.027679443;0.99874895811
30.029724121;0.99744707346
32.031555176;0.99688750505
34.033351898;0.99790972471
36.034328461;0.9985408783
38.035163879;0.99846482277
40.036663055;0.99781918526
42.038387299;0.99767762423
44.038295746;0.99918991327
46.035419464;0.99981731176
48.030353546;0.99986863136
50.02256012;1.0007853508
52.007156372;1.004945755
53.975776672;1.0108671188
55.915607452;1.0233194828
57.816291809;1.0378186703
59.675708771;1.0557384491
61.492507935;1.0804878473
63.271247864;1.1056324244
65.015945435;1.1307948828
66.718048096;1.1600490808
68.379051208;1.1757467985
70.00982666;1.1852024794
71.617164612;1.1874103546
73.201660156;1.1916290522
74.75592041;1.2051172256
76.29309082;1.1960651875
77.834152222;1.1861057281
79.370506287;1.1889470816
80.898933411;1.1805456877
82.418029785;1.1863706112
83.925369263;1.1942280531
85.430908203;1.189406991
86.938430786;1.1965965033
88.436721802;1.2011744976
89.947868347;1.1693053246
91.463447571;1.1870452166
92.981422424;1.1639201641
94.518028259;1.1668380499
96.035041809;1.1977473497
97.565208435;1.1372089386
99.129501343;1.1266222
100.71688843;1.1013753414
102.37226105;1.0763242245
104.09453583;1.0642454624
105.86210632;1.0547186136
107.65690613;1.0478049517
109.47219086;1.0406727791
111.31330872;1.0332676172
113.18336487;1.0263898373
115.08120728;1.0197558403
117.0042572;1.0140601397
118.95058441;1.0082899332
120.91744995;1.0040096045
122.89775848;1.0019450188
124.88448334;1.0013184547
126.87443542;1.0009646416
128.86669922;1.0003885031
130.8605957;0.99999171495
132.85510254;1.000110507
134.85070801;1.0001580715
136.84790039;1.0003181696
138.84613037;1.0001467466
140.84494019;1.0000903606
142.84388733;0.99997979403
144.84294128;1.0000200272
146.84223938;0.99995988607
148.84176636;0.99989110231
150.84135437;0.99984157085
152.84101868;0.999804914
154.84085083;0.99984771013
156.84078979;0.99990069866
158.84092712;0.99974370003
160.84114075;0.99991685152
162.84127808;0.99999547005
164.84143066;0.9999833107
166.84161377;0.99996447563
168.84182739;0.99994564056
170.84211731;0.99994111061
172.84251404;0.9999589324
174.84300232;0.99995732307
176.84355164;0.99993211031
178.84414673;0.99989378452
180.84483337;0.99985605478
182.84562683;0.99985259771
184.84657288;0.9998678565
186.84762573;0.99987274408
188.84873962;0.99986463785
190.84991455;0.99983257055
192.85113525;0.99983161688
194.8523407;0.99989795685
196.85357666;0.99982458353
198.85494995;0.99978089333
200.85647583;0.99969214201
202.85816956;0.99968534708
204.86003113;0.99967628717
206.86203003;0.99968659878
208.86424255;0.99951982498
210.8664093;0.99976056814
212.86849976;0.99959123135
214.8706665;0.9996638298
216.87280273;0.99965381622
218.8745575;1.0000371933
220.87637329;0.99976694584
222.8785553;0.9999012351
224.88023376;1.0002218485
250.20782471;1.0001434088
