Time [s];Force [kN]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.0
0.19949999452;0.0
0.24950000644;0.0
0.29949998856;0.0
0.34950000048;0.0
0.3995000124;0.0
0.44949999452;-0.0020180041902
0.49950000644;-0.0063152322546
0.55000001192;0.0098395990208
0.60000002384;-0.022793740034
0.64999997616;0.032634023577
0.69999998808;0.0028785127215
0.75;-0.01645282656
0.80000001192;0.032532945275
0.85000002384;-0.043052643538
0.89999997616;-0.03407491371
0.94999998808;0.027714110911
1.0;0.018248781562
1.0499999523;-0.0014642181341
1.1000000238;-0.010164993815
1.1499999762;-0.0033128326759
1.2000000477;0.0058465502225
1.25;-0.00012648069242
1.2999999523;0.0
1.3500000238;0.0
1.3999999762;0.0
1.4500000477;0.0
1.5;0.0
1.5499999523;0.0
1.6000000238;0.0
1.6499999762;0.0
1.7000000477;0.0
1.75;-0.0042158267461
1.7999999523;-0.0052353041247
1.8500000238;0.0096448166296
1.8999999762;-0.011931460351
1.9500000477;-0.0075251227245
2.0;-0.023591671139
2.0499999523;0.016276894137
2.0999999046;0.036633443087
2.1500000954;0.041864208877
2.2000000477;0.016449458897
2.25;0.0020323991776
2.2999999523;0.0054586287588
2.3499999046;0.0
2.4000000954;0.0
2.4500000477;0.0
2.4995000362;0.0013410319807
2.5494999886;0.0
2.5994999409;0.0
2.6494998932;0.0043200040236
2.6995000839;0.0024131173268
2.7495000362;0.0
2.7994999886;0.012977816164
2.8494999409;0.012151874602
2.8994998932;0.0200190451
2.9495000839;0.027914877981
2.9995000362;0.031564738601
3.0494999886;0.033407002687
3.0994999409;0.034802697599
3.1494998932;0.037003204226
3.1995000839;0.048556189984
3.2495000362;0.042372331023
3.2994999886;0.049223721027
3.3494999409;0.03785296157
3.3994998932;0.047762785107
3.4495000839;0.039318200201
3.4995000362;0.036439519376
3.5494999886;0.01840628311
3.5994999409;0.029319750145
3.6494998932;0.0095575973392
3.6995000839;0.013044061139
3.7495000362;0.013452381827
3.7994999886;0.0070019531995
3.8494999409;0.0047046281397
3.8994998932;0.0076219886541
3.9495000839;0.0032642148435
3.9995000362;0.012373511679
4.0494999886;0.008050580509
4.0995001793;0.022389099002
4.1494998932;0.028704004362
4.1995000839;0.033458039165
4.2494997978;0.041889518499
4.2994999886;0.052090700716
4.3495001793;0.060721561313
4.3994998932;0.061924245209
4.4495000839;0.062892749906
4.4994997978;0.064944520593
4.5494999886;0.066902481019
4.5995001793;0.062197122723
4.6494998932;0.055249512196
4.6995000839;0.051151275635
4.7494997978;0.042542554438
4.7994999886;0.039148002863
4.8495001793;0.028528774157
4.8994998932;0.026602579281
4.9499998093;0.020597267896
5.0;0.019421240315
5.0500001907;0.017599716783
5.0999999046;0.02106205374
5.1500000954;0.018307819963
5.1999998093;0.028318548575
5.25;0.027885943651
5.3000001907;0.037248723209
5.3499999046;0.035035781562
5.4000000954;0.049319621176
5.4499998093;0.053610995412
5.5;0.058488037437
5.5500001907;0.065599784255
5.5999999046;0.064727000892
5.6500000954;0.073955588043
5.6999998093;0.070591300726
5.75;0.070233464241
5.8000001907;0.070886723697
5.8499999046;0.069963254035
5.9000000954;0.056842833757
5.9499998093;0.043790336698
6.0;0.038015514612
6.0500001907;0.035331945866
6.0999999046;0.032094869763
6.1500000954;0.029120985419
6.1999998093;0.02242751047
6.25;0.01680845581
6.3000001907;0.010651029646
6.3499999046;0.0048079686239
6.4000000954;-0.00063043367118
6.4499998093;-0.017889140174
6.5;-0.042580615729
6.5500001907;-0.045830249786
6.5999999046;-0.080984018743
6.6500000954;-0.097583569586
6.6999998093;-0.11703106016
6.75;-0.098765164614
6.8000001907;-0.028618689626
6.8499999046;0.04544556886
6.9000000954;0.067541450262
6.9499998093;0.069097585976
7.0;0.068691074848
7.0500001907;0.066503606737
7.0999999046;0.064431168139
7.1500000954;0.060202464461
7.1999998093;0.057694144547
7.25;0.051870331168
7.3000001907;0.047444973141
7.3499999046;0.044416211545
7.4000000954;0.039783388376
7.4499998093;0.036500044167
7.5;0.034589521587
7.5500001907;0.031157860532
7.5999999046;0.03261854127
7.6500000954;0.032308187336
7.6999998093;0.034496597946
7.75;0.036037560552
7.8000001907;0.04051624611
7.8499999046;0.045354574919
7.9000000954;0.050427716225
7.9499998093;0.054378326982
8.0;0.05990344286
8.0500001907;0.064290307462
8.1000003815;0.068099796772
8.1499996185;0.071290098131
8.1999998093;0.071685537696
8.25;0.073707155883
8.3000001907;0.072291359305
8.3500003815;0.070402957499
8.3999996185;0.066571138799
8.4499998093;0.063226737082
8.5;0.059471778572
8.5500001907;0.05574857071
8.6000003815;0.050495255738
8.6499996185;0.047503892332
8.6999998093;0.04328898713
8.75;0.042151786387
8.8000001907;0.040380455554
8.8500003815;0.040030561388
8.8999996185;0.040443051606
8.9499998093;0.043092485517
9.0;0.045025482774
9.0500001907;0.04946821928
9.1000003815;0.053818557411
9.1499996185;0.059003531933
9.1999998093;0.064574897289
9.25;0.069252580404
9.3000001907;0.073511123657
9.3500003815;0.076633870602
9.3999996185;0.080850802362
9.4495000839;0.08256264776
9.4995002747;0.083210013807
9.5495004654;0.082952447236
9.5994997025;0.082044184208
9.6494998932;0.079761512578
9.6995000839;0.069313436747
9.7495002747;0.060989458114
9.7995004654;0.052929982543
9.8494997025;0.049791954458
9.8994998932;0.045448228717
9.9495000839;0.04315372929
9.9995002747;0.041701417416
10.049500465;0.039295744151
10.099499702;0.038499031216
10.149499893;0.03832308948
10.199500084;0.03801202774
10.249500275;0.035776354373
10.299500465;0.034057129174
10.349499702;0.032268632203
10.399499893;0.025614297017
10.449500084;0.01977830939
10.499500275;0.011036321521
10.549500465;-0.0093726785854
10.599499702;-0.043662305921
10.649499893;-0.076438672841
10.699500084;-0.10914771259
10.749500275;-0.12850318849
10.799500465;-0.15536865592
10.849499702;-0.1623121798
10.899499893;-0.151815027
10.949500084;-0.093360550702
10.999500275;-0.0033198634628
11.049500465;0.054425172508
11.099499702;0.052787050605
11.149499893;0.050399325788
11.199500084;0.047141332179
11.249500275;0.045737374574
11.299500465;0.044425584376
11.349499702;0.043857775629
11.399499893;0.044230196625
11.449500084;0.044666502625
11.499500275;0.045475997031
11.549500465;0.046378590167
11.599499702;0.049285680056
11.649499893;0.050672329962
11.699500084;0.055115733296
11.749500275;0.057596039027
11.799500465;0.061370134354
11.849499702;0.06417889148
11.899499893;0.067273259163
11.949500084;0.068783357739
11.999500275;0.070321835577
12.049500465;0.070257388055
12.099499702;0.070617377758
12.149499893;0.068122304976
12.199500084;0.066530495882
12.249500275;0.064020112157
12.299500465;0.061283726245
12.349499702;0.058157593012
12.399499893;0.057041365653
12.449500084;0.05367603153
12.499500275;0.05284890905
12.549500465;0.050853442401
12.599499702;0.050130065531
12.649499893;0.048817109317
12.699500084;0.048335719854
12.749500275;0.049820501357
12.799500465;0.050772540271
12.849499702;0.05231211707
12.899499893;0.054956365377
12.949500084;0.0591012761
12.999500275;0.062402553856
13.049500465;0.065461024642
13.099499702;0.069426007569
13.149499893;0.070781670511
13.199500084;0.073237560689
13.249500275;0.074626818299
13.299500465;0.07447963208
13.349499702;0.074491590261
13.399499893;0.073710232973
13.449500084;0.071754187346
13.499500275;0.065578743815
13.549500465;0.06004858017
13.599499702;0.057205654681
13.649499893;0.051427241415
13.699500084;0.047635618597
13.749500275;0.046122219414
13.799500465;0.043111667037
13.849499702;0.04162858054
13.899499893;0.042071141303
13.949500084;0.040614105761
13.999500275;0.04063020274
14.049500465;0.043325014412
14.099499702;0.043682187796
14.149499893;0.044708453119
14.199500084;0.04837250337
14.249500275;0.044830899686
14.299500465;0.044263321906
14.349499702;0.045094307512
14.399499893;0.036662422121
14.449500084;0.031299617141
14.499500275;0.027995951474
14.549500465;0.015878930688
14.599499702;0.00072035711491
14.649499893;-0.014972607605
14.699500084;-0.043862357736
14.749500275;-0.070297330618
14.799500465;-0.094148166478
14.849499702;-0.11324796826
14.899499893;-0.12134388834
14.949500084;-0.12566649914
14.999500275;-0.11660014838
15.049500465;-0.09330817312
15.099499702;-0.035793326795
15.149499893;0.030332766473
15.199500084;0.043626893312
15.249500275;0.044973932207
15.299500465;0.046149101108
15.349499702;0.048692367971
15.399499893;0.05106139183
15.449500084;0.054332975298
15.499500275;0.056601982564
15.549500465;0.059185095131
15.599499702;0.061510879546
15.649499893;0.063550002873
15.699500084;0.064833633602
15.749500275;0.065732456744
15.799500465;0.06648349762
15.849499702;0.06613933295
15.899499893;0.06582416594
15.949500084;0.064716994762
15.999500275;0.061738677323
16.049499512;0.059569951147
16.099500656;0.056083556265
16.149499893;0.052630823106
16.19949913;0.049910664558
16.249500275;0.047995287925
16.299499512;0.04638973996
16.349500656;0.045262683183
16.399499893;0.045296706259
16.44949913;0.04608579725
