Time [s];Force [kN]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.0
0.19949999452;0.0
0.24950000644;0.0
0.29949998856;0.0
0.34950000048;0.0
0.3995000124;0.0
0.44949999452;-0.067176915705
0.49950000644;-0.20022703707
0.55000001192;-0.33906117082
0.60000002384;-0.52944302559
0.64999997616;-0.66206431389
0.69999998808;-0.80750203133
0.75;-0.80164754391
0.80000001192;-0.97248357534
0.85000002384;-0.90571832657
0.89999997616;-0.82337838411
0.94999998808;-0.76308238506
1.0;-0.6314561367
1.0499999523;-0.47070497274
1.1000000238;-0.35806033015
1.1499999762;-0.09376373142
1.2000000477;-0.14318403602
1.25;-0.0029589901678
1.2999999523;0.0
1.3500000238;0.0
1.3999999762;0.0
1.4500000477;0.0
1.5;0.0
1.5499999523;0.0
1.6000000238;0.0
1.6499999762;0.0
1.7000000477;0.0
1.75;-0.12156887352
1.7999999523;-0.10570900142
1.8500000238;-0.41725116968
1.8999999762;-0.31683033705
1.9500000477;-0.62689769268
2.0;-0.67779433727
2.0499999523;-0.73311430216
2.0999999046;-0.70175498724
2.1500000954;-0.66190075874
2.2000000477;-0.31875124574
2.25;-0.10252667218
2.2999999523;-0.19951185584
2.3499999046;0.0
2.4000000954;0.0
2.4500000477;0.0
2.4995000362;-0.012180989608
2.5494999886;0.0
2.5994999409;0.0
2.6494998932;-0.2091755867
2.6995000839;-0.03848939389
2.7495000362;0.0
2.7994999886;-0.23618340492
2.8494999409;-0.18608011305
2.8994998932;-0.36334404349
2.9495000839;-0.40244296193
2.9995000362;-0.52983415127
3.0494999886;-0.51792389154
3.0994999409;-0.55116468668
3.1494998932;-0.59700757265
3.1995000839;-0.68230992556
3.2495000362;-0.54682695866
3.2994999886;-0.74347102642
3.3494999409;-0.51996582747
3.3994998932;-0.65319871902
3.4495000839;-0.48394107819
3.4995000362;-0.51818186045
3.5494999886;-0.27128207684
3.5994999409;-0.45990329981
3.6494998932;-0.16423492134
3.6995000839;-0.17164665461
3.7495000362;-0.13495606184
3.7994999886;-0.080324999988
3.8494999409;-0.048672128469
3.8994998932;-0.13863541186
3.9495000839;-0.035959083587
3.9995000362;-0.18403233588
4.0494999886;-0.14435397089
4.0995001793;-0.28510341048
4.1494998932;-0.38011881709
4.1995000839;-0.44791856408
4.2494997978;-0.57607555389
4.2994999886;-0.76351952553
4.3495001793;-0.82681787014
4.3994998932;-0.90737259388
4.4495000839;-0.97194039822
4.4994997978;-0.94884204865
4.5494999886;-0.9375525713
4.5995001793;-0.90935635567
4.6494998932;-0.76935064793
4.6995000839;-0.73552542925
4.7494997978;-0.60591173172
4.7994999886;-0.52921897173
4.8495001793;-0.37818402052
4.8994998932;-0.33460861444
4.9499998093;-0.24179834127
5.0;-0.24997296929
5.0500001907;-0.20422835648
5.0999999046;-0.27700930834
5.1500000954;-0.24955886602
5.1999998093;-0.39417442679
5.25;-0.39407977462
5.3000001907;-0.54407775402
5.3499999046;-0.54853338003
5.4000000954;-0.71188730001
5.4499998093;-0.76753342152
5.5;-0.84254050255
5.5500001907;-0.92397946119
5.5999999046;-0.95157670975
5.6500000954;-1.0254255533
5.6999998093;-1.0089819431
5.75;-1.0283626318
5.8000001907;-1.0098381042
5.8499999046;-1.001172781
5.9000000954;-0.93220371008
5.9499998093;-0.88367837667
6.0;-0.83720254898
6.0500001907;-0.75695711374
6.0999999046;-0.68040448427
6.1500000954;-0.63581031561
6.1999998093;-0.53905791044
6.25;-0.53945451975
6.3000001907;-0.49571710825
6.3499999046;-0.5113851428
6.4000000954;-0.47896054387
6.4499998093;-0.52440810204
6.5;-0.57164776325
6.5500001907;-0.60980784893
6.5999999046;-0.69495165348
6.6500000954;-0.70951157808
6.6999998093;-0.82691454887
6.75;-0.85555994511
6.8000001907;-0.94877570868
6.8499999046;-0.95830649137
6.9000000954;-1.0059677362
6.9499998093;-1.0308417082
7.0;-1.0201091766
7.0500001907;-0.98199039698
7.0999999046;-0.96089959145
7.1500000954;-0.8886294961
7.1999998093;-0.83345979452
7.25;-0.75225639343
7.3000001907;-0.68448370695
7.3499999046;-0.63190931082
7.4000000954;-0.56843107939
7.4499998093;-0.51960998774
7.5;-0.49997887015
7.5500001907;-0.45324116945
7.5999999046;-0.46498057246
7.6500000954;-0.46178260446
7.6999998093;-0.50532996655
7.75;-0.52746140957
7.8000001907;-0.60749536753
7.8499999046;-0.66077631712
7.9000000954;-0.74556106329
7.9499998093;-0.82023054361
8.0;-0.89672589302
8.0500001907;-0.96452492476
8.1000003815;-1.013414979
8.1499996185;-1.0698326826
8.1999998093;-1.0826070309
8.25;-1.1084769964
8.3000001907;-1.0885032415
8.3500003815;-1.0659879446
8.3999996185;-1.0192213058
8.4499998093;-0.9612852931
8.5;-0.89537930489
8.5500001907;-0.8314999938
8.6000003815;-0.75563448668
8.6499996185;-0.70048904419
8.6999998093;-0.64138352871
8.75;-0.61742240191
8.8000001907;-0.58412271738
8.8500003815;-0.58667457104
8.8999996185;-0.58314776421
8.9499998093;-0.62097012997
9.0;-0.65837132931
9.0500001907;-0.72239357233
9.1000003815;-0.79671221972
9.1499996185;-0.87154966593
9.1999998093;-0.95487821102
9.25;-1.035580039
9.3000001907;-1.1009610891
9.3500003815;-1.155179739
9.3999996185;-1.2082475424
9.4495000839;-1.2383254766
9.4995002747;-1.2551674843
9.5495004654;-1.2564533949
9.5994997025;-1.234713316
9.6494998932;-1.2056812048
9.6995000839;-1.1380721331
9.7495002747;-1.0962102413
9.7995004654;-1.0112533569
9.8494997025;-0.95790803432
9.8994998932;-0.89219778776
9.9495000839;-0.85248738527
9.9995002747;-0.82005989552
10.049500465;-0.80783575773
10.099499702;-0.80365973711
10.149499893;-0.83525663614
10.199500084;-0.84832578897
10.249500275;-0.89643532038
10.299500465;-0.95087903738
10.349499702;-0.98817789555
10.399499893;-1.04553473
10.449500084;-1.1111719608
10.499500275;-1.1435729265
10.549500465;-1.2077481747
10.599499702;-1.2232421637
10.649499893;-1.2523065805
10.699500084;-1.2452276945
10.749500275;-1.2370208502
10.799500465;-1.198261857
10.849499702;-1.1466767788
10.899499893;-1.0875409842
10.949500084;-1.0151398182
10.999500275;-0.9463506937
11.049500465;-0.87997931242
11.099499702;-0.80464982986
11.149499893;-0.76543539762
11.199500084;-0.72018480301
11.249500275;-0.69562214613
11.299500465;-0.67845267057
11.349499702;-0.66656661034
11.399499893;-0.67371970415
11.449500084;-0.68194979429
11.499500275;-0.69842773676
11.549500465;-0.71784770489
11.599499702;-0.75689524412
11.649499893;-0.78001838923
11.699500084;-0.8443954587
11.749500275;-0.87644219398
11.799500465;-0.92917329073
11.849499702;-0.96524399519
11.899499893;-1.0079149008
11.949500084;-1.0244987011
11.999500275;-1.0461838245
12.049500465;-1.0400627851
12.099499702;-1.0410169363
12.149499893;-1.0017528534
12.199500084;-0.97667616606
12.249500275;-0.93070816994
12.299500465;-0.890206635
12.349499702;-0.8406445384
12.399499893;-0.8152166605
12.449500084;-0.77106672525
12.499500275;-0.7553575635
12.549500465;-0.72901946306
12.599499702;-0.72455537319
12.649499893;-0.71041750908
12.699500084;-0.71094244719
12.749500275;-0.73615002632
12.799500465;-0.75590097904
12.849499702;-0.7948319912
12.899499893;-0.83581340313
12.949500084;-0.89060205221
12.999500275;-0.94212245941
13.049500465;-0.98896467686
13.099499702;-1.0474232435
13.149499893;-1.067581296
13.199500084;-1.1028949022
13.249500275;-1.121289134
13.299500465;-1.1140705347
13.349499702;-1.1203784943
13.399499893;-1.1024746895
13.449500084;-1.0827276707
13.499500275;-1.0620646477
13.549500465;-1.0189716816
13.599499702;-0.99231332541
13.649499893;-0.95693045855
13.699500084;-0.91873222589
13.749500275;-0.89389932156
13.799500465;-0.87650078535
13.849499702;-0.85684549809
13.899499893;-0.86349284649
13.949500084;-0.8815587163
13.999500275;-0.89328473806
14.049500465;-0.93400609493
14.099499702;-0.97435724735
14.149499893;-1.0166715384
14.199500084;-1.0731953382
14.249500275;-1.1149168015
14.299500465;-1.1655949354
14.349499702;-1.2044022083
14.399499893;-1.2380135059
14.449500084;-1.2566571236
14.499500275;-1.2774575949
14.549500465;-1.2702462673
14.599499702;-1.2500402927
14.649499893;-1.2252719402
14.699500084;-1.1826103926
14.749500275;-1.1314646006
14.799500465;-1.0733538866
14.849499702;-1.0105509758
14.899499893;-0.94166952372
14.949500084;-0.88567513227
14.999500275;-0.8138127923
15.049500465;-0.77022707462
15.099499702;-0.71935337782
15.149499893;-0.70519441366
15.199500084;-0.68805038929
15.249500275;-0.7090408802
15.299500465;-0.72301447392
15.349499702;-0.75966602564
15.399499893;-0.79054415226
15.449500084;-0.83636343479
15.499500275;-0.86804509163
15.549500465;-0.90096539259
15.599499702;-0.93208289146
15.649499893;-0.95387548208
