Time [s];Movement [mm]
0.0;-1.9446015631e-10
0.049499999732;-1.9446015631e-10
0.099500000477;-1.9446015631e-10
0.1494999975;-1.9446015631e-10
0.19949999452;-1.9446015631e-10
0.24950000644;-1.9446015631e-10
0.29949998856;-1.9446015631e-10
0.34950000048;-1.9446015631e-10
0.3995000124;-1.9446015631e-10
0.44949999452;-1.9446015631e-10
0.49950000644;-1.9446015631e-10
0.55000001192;-1.9446015631e-10
0.60000002384;-1.9446015631e-10
0.64999997616;-1.9446015631e-10
0.69999998808;-1.9446015631e-10
0.75;-1.9446015631e-10
0.80000001192;-1.9446015631e-10
0.85000002384;-1.9446015631e-10
0.89999997616;-1.9446015631e-10
0.94999998808;-1.9446015631e-10
1.0;-1.9446015631e-10
1.0499999523;-1.9446015631e-10
1.1000000238;-1.9446015631e-10
1.1499999762;-1.9446015631e-10
1.2000000477;-1.9446015631e-10
1.25;-1.9446015631e-10
1.2999999523;-1.9446015631e-10
1.3500000238;-1.9446015631e-10
1.3999999762;-1.9446015631e-10
1.4500000477;-1.9446015631e-10
1.5;-1.9446015631e-10
1.5499999523;-1.9446015631e-10
1.6000000238;-1.9446015631e-10
1.6499999762;-1.9446015631e-10
1.7000000477;-1.9446015631e-10
1.75;-1.9446015631e-10
1.7999999523;-1.9446015631e-10
1.8500000238;-1.9446015631e-10
1.8999999762;-1.9446015631e-10
1.9500000477;-1.9446015631e-10
2.0;-1.9446015631e-10
2.0499999523;0.026507198811
2.0999999046;0.053014397621
2.1500000954;0.079521596432
2.2000000477;0.10602879524
2.25;0.13253599405
2.2999999523;0.15904319286
2.3499999046;0.18555039167
2.4000000954;0.21205759048
2.4500000477;0.2385647893
2.4995000362;0.26480692625
2.5494999886;0.29131412506
2.5994999409;0.31782132387
2.6494998932;0.34432852268
2.6995000839;0.37083572149
2.7495000362;0.3973429203
2.7994999886;0.42385011911
2.8494999409;0.45035731792
2.8994998932;0.47686451674
2.9495000839;0.50337171555
2.9995000362;0.52987891436
3.0494999886;0.55638611317
3.0994999409;0.58289331198
3.1494998932;0.60940051079
3.1995000839;0.6359077096
3.2495000362;0.66241490841
3.2994999886;0.68892210722
3.3494999409;0.71542930603
3.3994998932;0.74193650484
3.4495000839;0.76844370365
3.4995000362;0.79495090246
3.5494999886;0.82145810127
3.5994999409;0.84796530008
3.6494998932;0.87447249889
3.6995000839;0.9009796977
3.7495000362;0.92748689651
3.7994999886;0.95399409533
3.8494999409;0.98050129414
3.8994998932;1.0070084333
3.9495000839;1.0335156918
3.9995000362;1.060022831
4.0494999886;1.0865300894
4.0995001793;1.1130372286
4.1494998932;1.139544487
4.1995000839;1.1660516262
4.2494997978;1.1925588846
4.2994999886;1.2190660238
4.3495001793;1.2455732822
4.3994998932;1.2720804214
4.4495000839;1.2985876799
4.4994997978;1.3250948191
4.5494999886;1.3516020775
4.5995001793;1.3781092167
4.6494998932;1.4046164751
4.6995000839;1.4311236143
4.7494997978;1.4576308727
4.7994999886;1.4841380119
4.8495001793;1.5106452703
4.8994998932;1.5371524096
4.9499998093;1.5639247894
5.0;1.5904319286
5.0500001907;1.616939187
5.0999999046;1.6434463263
5.1500000954;1.6699535847
5.1999998093;1.6964607239
5.25;1.7229679823
5.3000001907;1.7494751215
5.3499999046;1.7759823799
5.4000000954;1.8024895191
5.4499998093;1.8289967775
5.5;1.8555039167
5.5500001907;1.8820111752
5.5999999046;1.9085183144
5.6500000954;1.9350255728
5.6999998093;1.961532712
5.75;1.9880399704
5.8000001907;2.0145471096
5.8499999046;2.0410542488
5.9000000954;2.0675616264
5.9499998093;2.0940687656
6.0;2.1205759048
6.0500001907;2.1470830441
6.0999999046;2.1735904217
6.1500000954;2.2000975609
6.1999998093;2.2266047001
6.25;2.2531118393
6.3000001907;2.2796192169
6.3499999046;2.3061263561
6.4000000954;2.3326334953
6.4499998093;2.3591406345
6.5;2.3856480122
6.5500001907;2.4121551514
6.5999999046;2.4386622906
6.6500000954;2.4651694298
6.6999998093;2.4916768074
6.75;2.5181839466
6.8000001907;2.5446910858
6.8499999046;2.571198225
6.9000000954;2.5977056026
6.9499998093;2.6242127419
7.0;2.6507198811
7.0500001907;2.6772270203
7.0999999046;2.7037343979
7.1500000954;2.7302415371
7.1999998093;2.7567486763
7.25;2.7832558155
7.3000001907;2.8097631931
7.3499999046;2.8362703323
7.4000000954;2.8627774715
7.4499998093;2.8892846107
7.5;2.9157919884
7.5500001907;2.9422991276
7.5999999046;2.9688062668
7.6500000954;2.995313406
7.6999998093;3.0218207836
7.75;3.0483279228
7.8000001907;3.074835062
7.8499999046;3.1013422012
7.9000000954;3.1278495789
7.9499998093;3.1543567181
8.0;3.1808638573
8.0500001907;3.2073709965
8.1000003815;3.2338783741
8.1499996185;3.2603855133
8.1999998093;3.2868926525
8.25;3.3133997917
8.3000001907;3.3399071693
8.3500003815;3.3664143085
8.3999996185;3.3929214478
8.4499998093;3.419428587
8.5;3.4459359646
8.5500001907;3.4724431038
8.6000003815;3.498950243
8.6499996185;3.5254573822
8.6999998093;3.5519647598
8.75;3.578471899
8.8000001907;3.6049790382
8.8500003815;3.6314861774
8.8999996185;3.6579935551
8.9499998093;3.6845006943
9.0;3.7110078335
9.0500001907;3.7375149727
9.1000003815;3.7640223503
9.1499996185;3.7905294895
9.1999998093;3.8170366287
9.25;3.8435437679
9.3000001907;3.8700511456
9.3500003815;3.8965582848
9.3999996185;3.923065424
9.4495000839;3.9493074417
9.4995002747;3.9758148193
9.5495004654;4.0023217201
9.5994997025;4.0288290977
9.6494998932;4.0553364754
9.6995000839;4.0818433762
9.7495002747;4.1083507538
9.7995004654;4.1348581314
9.8494997025;4.1613650322
9.8994998932;4.1878724098
9.9495000839;4.2143793106
9.9995002747;4.2408866882
10.049500465;4.2673940659
10.099499702;4.2939009666
10.149499893;4.3204083443
10.199500084;4.3469157219
10.249500275;4.3734226227
10.299500465;4.3999300003
10.349499702;4.4264369011
10.399499893;4.4529442787
10.449500084;4.4794516563
10.499500275;4.5059585571
10.549500465;4.5324659348
10.599499702;4.5589733124
10.649499893;4.5854802132
10.699500084;4.6119875908
10.749500275;4.6384944916
10.799500465;4.6650018692
10.849499702;4.6915092468
10.899499893;4.7180161476
10.949500084;4.7445235252
10.999500275;4.7710309029
11.049500465;4.7975378036
11.099499702;4.8240451813
11.149499893;4.8505520821
11.199500084;4.8770594597
11.249500275;4.9035668373
11.299500465;4.9300737381
11.349499702;4.9565811157
11.399499893;4.9830884933
11.449500084;5.0095953941
11.499500275;5.0361027718
11.549500465;5.0626096725
11.599499702;5.0891170502
11.649499893;5.1156244278
11.699500084;5.1421313286
11.749500275;5.1686387062
11.799500465;5.1951460838
11.849499702;5.2216529846
11.899499893;5.2481603622
11.949500084;5.2746677399
11.999500275;5.3011746407
12.049500465;5.3276820183
12.099499702;5.3541889191
12.149499893;5.3806962967
12.199500084;5.4072036743
12.249500275;5.4337105751
12.299500465;5.4602179527
12.349499702;5.4867253304
12.399499893;5.5132322311
12.449500084;5.5397396088
12.499500275;5.5662465096
12.549500465;5.5927538872
12.599499702;5.6192612648
12.649499893;5.6457681656
12.699500084;5.6722755432
12.749500275;5.6987829208
12.799500465;5.7252898216
12.849499702;5.7517971992
12.899499893;5.7783041
12.949500084;5.8048114777
12.999500275;5.8313188553
13.049500465;5.8578257561
13.099499702;5.8843331337
13.149499893;5.9108405113
13.199500084;5.9373474121
13.249500275;5.9638547897
13.299500465;5.9903616905
13.349499702;6.0168690681
13.399499893;6.0433764458
13.449500084;6.0698833466
13.499500275;6.0963907242
13.549500465;6.1228981018
13.599499702;6.1494050026
13.649499893;6.1759123802
13.699500084;6.202419281
13.749500275;6.2289266586
13.799500465;6.2554340363
13.849499702;6.281940937
13.899499893;6.3084483147
13.949500084;6.3349556923
13.999500275;6.3614625931
14.049500465;6.3879699707
14.099499702;6.4144768715
14.149499893;6.4409842491
14.199500084;6.4674916267
14.249500275;6.4939985275
14.299500465;6.5205059052
14.349499702;6.5470132828
14.399499893;6.5735201836
14.449500084;6.6000275612
14.499500275;6.626534462
14.549500465;6.6530418396
14.599499702;6.6795492172
14.649499893;6.706056118
14.699500084;6.7325634956
14.749500275;6.7590708733
14.799500465;6.785577774
14.849499702;6.8120851517
14.899499893;6.8385920525
14.949500084;6.8650994301
14.999500275;6.8916068077
15.049500465;6.9181137085
15.099499702;6.9446210861
15.149499893;6.9711284637
15.199500084;6.9976353645
15.249500275;7.0241427422
15.299500465;7.0506496429
15.349499702;7.0771570206
15.399499893;7.1036643982
15.449500084;7.130171299
15.499500275;7.1566786766
15.549500465;7.1831860542
15.599499702;7.209692955
15.649499893;7.2362003326
15.699500084;7.2627072334
15.749500275;7.2892146111
15.799500465;7.3157219887
15.849499702;7.3422288895
15.899499893;7.3687362671
15.949500084;7.3952436447
15.999500275;7.4217505455
16.049499512;7.4482579231
16.099500656;7.4747648239
16.149499893;7.5012722015
16.19949913;7.5277795792
16.249500275;7.5542864799
16.299499512;7.5807938576
16.349500656;7.6073012352
16.399499893;7.633808136
16.44949913;7.6603155136
16.499500275;7.6868224144
16.549499512;7.713329792
16.599500656;7.7398371696
16.649499893;7.7663440704
16.69949913;7.7928514481
16.749500275;7.8193588257
16.799499512;7.8458657265
16.849500656;7.8723731041
16.899499893;7.8988800049
16.94949913;7.9253873825
16.999500275;7.9518947601
17.049499512;7.9784016609
17.099500656;8.0049085617
17.149499893;8.0314159393
17.19949913;8.057923317
17.249500275;8.0844306946
17.299499512;8.1109380722
17.349500656;8.1374454498
17.399499893;8.1639518738
17.44949913;8.1904592514
17.499500275;8.216966629
17.549499512;8.2434740067
17.599500656;8.2699813843
17.649499893;8.2964878082
17.69949913;8.3229951859
17.749500275;8.3495025635
17.799499512;8.3760099411
17.849500656;8.4025173187
17.899499893;8.4290237427
17.94949913;8.4555311203
17.999500275;8.4820384979
18.049499512;8.5085458755
18.099500656;8.5350532532
18.149499893;8.5615606308
18.19949913;8.5880670547
18.249500275;8.6145744324
18.299499512;8.64108181
18.349500656;8.6675891876
18.399499893;8.6940965652
18.44949913;8.7206029892
18.499500275;8.7471103668
18.549499512;8.7736177444
18.599500656;8.8001251221
18.649499893;8.8266324997
18.69949913;8.8531389236
18.749500275;8.8796463013
18.799499512;8.9061536789
18.849500656;8.9326610565
18.899499893;8.9591684341
18.94949913;8.9856758118
18.999500275;9.0121822357
19.049499512;9.0386896133
19.099500656;9.065196991
19.149499893;9.0917043686
19.19949913;9.1182117462
19.249500275;9.1447181702
19.299499512;9.1712255478
19.349500656;9.1977329254
19.399999619;9.2245054245
19.450000763;9.2510128021
19.5;9.2775192261
19.549999237;9.3040266037
19.600000381;9.3305339813
19.649999619;9.3570413589
19.700000763;9.3835487366
19.75;9.4100551605
19.799999237;9.4365625381
19.850000381;9.4630699158
19.899999619;9.4895772934
19.950000763;9.516084671
20.0;9.5425920486
20.049999237;9.5690984726
20.100000381;9.5956058502
20.149999619;9.6221132278
20.200000763;9.6486206055
