Distance [mm];Wallthickness [mm]
0.0;0.99852126837
2.0029337406;0.99936264753
4.0048642159;0.9992313385
6.0063405037;0.99958306551
8.0076417923;1.0001301765
10.008946419;1.000859499
12.010167122;1.0017578602
14.011293411;1.0023983717
16.012350082;1.00292027
18.013158798;1.0032352209
20.013998032;1.0034515858
22.015520096;1.0034883022
24.017396927;1.0034990311
26.018331528;1.0028582811
28.019079208;0.99996054173
30.019733429;0.99861890078
32.020069122;0.99791145325
34.020721436;0.99860787392
36.020862579;0.9992364049
38.020748138;0.99913108349
40.021183014;0.99841058254
42.021560669;0.99829727411
44.019611359;0.99985289574
46.013988495;1.0010966063
48.004455566;1.0017869473
49.987651825;1.0047421455
51.955307007;1.011906147
53.898880005;1.0200778246
55.806118011;1.0354778767
57.668498993;1.0518928766
59.487060547;1.0730524063
61.267402649;1.0969461203
63.02381134;1.1130065918
64.748191833;1.1438423395
66.425048828;1.169709444
68.05645752;1.1901146173
69.655479431;1.195423007
71.229896545;1.2014820576
72.782554626;1.2012617588
74.31212616;1.2103948593
75.828239441;1.2030662298
77.349189758;1.1915719509
78.873130798;1.1907118559
80.389373779;1.1941785812
81.897903442;1.1947051287
83.405853271;1.194529891
84.924316406;1.1832495928
86.460929871;1.1720100641
88.004585266;1.1744046211
89.561004639;1.1570360661
91.133621216;1.1607756615
92.721710205;1.1455821991
94.333229065;1.1284060478
95.963668823;1.1113685369
97.613319397;1.0962116718
99.288993835;1.0816463232
100.99814606;1.0697317123
102.74471283;1.058085084
104.53012085;1.0470050573
106.35261536;1.0376167297
108.20961761;1.0290870667
110.09740448;1.0224956274
112.01104736;1.0169270039
113.94565582;1.012720108
115.89709473;1.0091769695
117.86288452;1.005877018
119.84013367;1.0036855936
121.82615662;1.0017991066
123.81799316;1.0008563995
125.81252289;1.000462532
127.80862427;0.99992758036
129.80552673;0.99971574545
131.80297852;0.99971663952
133.80116272;0.99980437756
135.79963684;1.0000163317
137.79820251;1.0002119541
139.796875;1.0000617504
141.79551697;1.0000292063
143.79415894;1.0001066923
145.79286194;1.0001513958
147.79162598;1.0001277924
149.79048157;1.0000988245
151.78941345;1.0000948906
153.78843689;1.0000613928
155.78752136;1.0001109838
157.78663635;1.0000982285
159.78594971;0.99987131357
161.78538513;1.0000268221
163.78475952;1.0001350641
165.78421021;1.0001497269
167.78373718;1.0000959635
169.78338623;1.0000338554
171.78320312;1.0000061989
173.78317261;0.99997991323
175.7833252;0.99995285273
177.78361511;0.99993312359
179.78401184;0.99992346764
181.78451538;0.99991124868
183.78509521;0.99989110231
185.78573608;0.9998665452
187.78648376;0.99985283613
189.78727722;0.99987709522
191.78813171;0.99988240004
193.7890625;0.99990409613
195.78994751;0.99991387129
197.79090881;0.99972552061
199.79194641;0.99981069565
201.79302979;0.99976462126
203.79425049;0.9997548461
205.79556274;0.99975609779
207.79692078;0.99977296591
209.79837036;0.99973648787
211.79959106;1.0000184774
213.80078125;0.99977564812
215.8021698;0.99981248379
217.80351257;0.99984997511
219.80451965;1.0001804829
221.80567932;0.99991005659
223.80732727;0.99999439716
225.80883789;1.0001069307
249.84095764;0.99959695339
