Time [s];Movement [mm]
0.0;-51.219028473
0.049499999732;-51.219028473
0.099500000477;-51.219028473
0.1494999975;-51.219028473
0.19949999452;-51.219028473
0.24950000644;-51.219028473
0.29949998856;-51.219028473
0.34950000048;-51.219028473
0.3995000124;-51.219028473
0.44949999452;-51.219028473
0.49950000644;-51.219028473
0.55000001192;-51.219028473
0.60000002384;-51.219028473
0.64999997616;-51.219028473
0.69999998808;-51.219028473
0.75;-51.219028473
0.80000001192;-51.219028473
0.85000002384;-51.219028473
0.89999997616;-51.219028473
0.94999998808;-51.219028473
1.0;-51.219028473
1.0499999523;-51.219028473
1.1000000238;-51.219028473
1.1499999762;-51.219028473
1.2000000477;-51.219028473
1.25;-51.219028473
1.2999999523;-51.219028473
1.3500000238;-51.219028473
1.3999999762;-51.219028473
1.4500000477;-51.219028473
1.5;-51.219028473
1.5499999523;-51.219028473
1.6000000238;-51.219028473
1.6499999762;-51.219028473
1.7000000477;-51.219028473
1.75;-51.219028473
1.7999999523;-51.219028473
1.8500000238;-51.219028473
1.8999999762;-51.219028473
1.9500000477;-51.219028473
2.0;-51.219028473
2.0499999523;-51.219028473
2.0999999046;-51.219028473
2.1500000954;-51.219028473
2.2000000477;-51.219028473
2.25;-51.219028473
2.2999999523;-51.219028473
2.3499999046;-51.219028473
2.4000000954;-51.219028473
2.4500000477;-51.219028473
2.4995000362;-51.219028473
2.5494999886;-51.219028473
2.5994999409;-51.219028473
2.6494998932;-51.219028473
2.6995000839;-51.219028473
2.7495000362;-51.219028473
2.7994999886;-51.219028473
2.8494999409;-51.219028473
2.8994998932;-51.219028473
2.9495000839;-51.219028473
2.9995000362;-51.219028473
3.0494999886;-51.219028473
3.0994999409;-51.219028473
3.1494998932;-51.219028473
3.1995000839;-51.219028473
3.2495000362;-51.219028473
3.2994999886;-51.219028473
3.3494999409;-51.219028473
3.3994998932;-51.219028473
3.4495000839;-51.219028473
3.4995000362;-51.219028473
3.5494999886;-51.219028473
3.5994999409;-51.219028473
3.6494998932;-51.219028473
3.6995000839;-51.219028473
3.7495000362;-51.219028473
3.7994999886;-51.219028473
3.8494999409;-51.219028473
3.8994998932;-51.219028473
3.9495000839;-51.219028473
3.9995000362;-51.219028473
4.0494999886;-51.219028473
4.0995001793;-51.219028473
4.1494998932;-51.219028473
4.1995000839;-51.219028473
4.2494997978;-51.219028473
4.2994999886;-51.219028473
4.3495001793;-51.219028473
4.3994998932;-51.219028473
4.4495000839;-51.219028473
4.4994997978;-51.219028473
4.5494999886;-51.219028473
4.5995001793;-51.219028473
4.6494998932;-51.219028473
4.6995000839;-51.219028473
4.7494997978;-51.219028473
4.7994999886;-51.219028473
4.8495001793;-51.219028473
4.8994998932;-51.219028473
4.9499998093;-51.219028473
5.0;-51.219028473
5.0500001907;-51.219028473
5.0999999046;-51.219028473
5.1500000954;-51.219028473
5.1999998093;-51.219028473
5.25;-51.219028473
5.3000001907;-51.219028473
5.3499999046;-51.219028473
5.4000000954;-51.219028473
5.4499998093;-51.219028473
5.5;-51.219028473
5.5500001907;-51.219028473
5.5999999046;-51.219028473
5.6500000954;-51.219028473
5.6999998093;-51.219028473
5.75;-51.219028473
5.8000001907;-51.219028473
5.8499999046;-51.219028473
5.9000000954;-51.219028473
5.9499998093;-51.219028473
6.0;-51.219028473
6.0500001907;-51.219028473
6.0999999046;-51.219028473
6.1500000954;-51.219028473
6.1999998093;-51.219028473
6.25;-51.219028473
6.3000001907;-51.219028473
6.3499999046;-51.219028473
6.4000000954;-51.219028473
6.4499998093;-51.219028473
6.5;-51.219028473
6.5500001907;-51.219028473
6.5999999046;-51.219028473
6.6500000954;-51.219028473
6.6999998093;-51.219028473
6.75;-51.219028473
6.8000001907;-51.219028473
6.8499999046;-51.219028473
6.9000000954;-51.219028473
6.9499998093;-51.219028473
7.0;-51.219028473
7.0500001907;-51.219028473
7.0999999046;-51.219028473
7.1500000954;-51.219028473
7.1999998093;-51.219028473
7.25;-51.219028473
7.3000001907;-51.219028473
7.3499999046;-51.219028473
7.4000000954;-51.219028473
7.4499998093;-51.219028473
7.5;-51.219028473
7.5500001907;-51.219028473
7.5999999046;-51.219028473
7.6500000954;-51.219028473
7.6999998093;-51.219028473
7.75;-51.219028473
7.8000001907;-51.219028473
7.8499999046;-51.219028473
7.9000000954;-51.219028473
7.9499998093;-51.219028473
8.0;-51.219028473
8.0500001907;-51.219028473
8.1000003815;-51.219028473
8.1499996185;-51.219028473
8.1999998093;-51.219028473
8.25;-51.219028473
8.3000001907;-51.219028473
8.3500003815;-51.219028473
8.3999996185;-51.219028473
8.4499998093;-51.219028473
8.5;-51.219028473
8.5500001907;-51.219028473
8.6000003815;-51.219028473
8.6499996185;-51.219028473
8.6999998093;-51.219028473
8.75;-51.219028473
8.8000001907;-51.219028473
8.8500003815;-51.219028473
8.8999996185;-51.219028473
8.9499998093;-51.219028473
9.0;-51.219028473
9.0500001907;-51.219028473
9.1000003815;-51.219028473
9.1499996185;-51.219028473
9.1999998093;-51.219028473
9.25;-51.219028473
9.3000001907;-51.219028473
9.3500003815;-51.219028473
9.3999996185;-51.219028473
9.4495000839;-51.219028473
9.4995002747;-51.219028473
9.5495004654;-51.219028473
9.5994997025;-51.219028473
9.6494998932;-51.219028473
9.6995000839;-51.219028473
9.7495002747;-51.219028473
9.7995004654;-51.219028473
9.8494997025;-51.219028473
9.8994998932;-51.219028473
9.9495000839;-51.219028473
9.9995002747;-51.219028473
10.049500465;-51.219028473
10.099499702;-51.219028473
10.149499893;-51.219028473
10.199500084;-51.219028473
10.249500275;-51.219028473
10.299500465;-51.219028473
10.349499702;-51.219028473
10.399499893;-51.219028473
10.449500084;-51.219028473
10.499500275;-51.219028473
10.549500465;-51.219028473
10.599499702;-51.219028473
10.649499893;-51.219028473
10.699500084;-51.219028473
10.749500275;-51.219028473
10.799500465;-51.219028473
10.849499702;-51.219028473
10.899499893;-51.219028473
10.949500084;-51.219028473
10.999500275;-51.219028473
11.049500465;-51.219028473
11.099499702;-51.219028473
11.149499893;-51.219028473
11.199500084;-51.219028473
11.249500275;-51.219028473
11.299500465;-51.219028473
11.349499702;-51.219028473
11.399499893;-51.219028473
11.449500084;-51.219028473
11.499500275;-51.219028473
11.549500465;-51.219028473
11.599499702;-51.219028473
11.649499893;-51.219028473
11.699500084;-51.219028473
11.749500275;-51.219028473
11.799500465;-51.219028473
11.849499702;-51.219028473
11.899499893;-51.219028473
11.949500084;-51.219028473
11.999500275;-51.219028473
12.049500465;-51.219028473
12.099499702;-51.219028473
12.149499893;-51.219028473
12.199500084;-51.219028473
12.249500275;-51.219028473
12.299500465;-51.219028473
12.349499702;-51.219028473
12.399499893;-51.219028473
12.449500084;-51.219028473
12.499500275;-51.219028473
12.549500465;-51.219028473
12.599499702;-51.219028473
12.649499893;-51.219028473
12.699500084;-51.219028473
12.749500275;-51.219028473
12.799500465;-51.219028473
12.849499702;-51.219028473
12.899499893;-51.219028473
12.949500084;-51.219028473
12.999500275;-51.219028473
13.049500465;-51.219028473
13.099499702;-51.219028473
13.149499893;-51.219028473
13.199500084;-51.219028473
13.249500275;-51.219028473
13.299500465;-51.219028473
13.349499702;-51.219028473
13.399499893;-51.219028473
13.449500084;-51.219028473
13.499500275;-51.219028473
13.549500465;-51.219028473
13.599499702;-51.219028473
13.649499893;-51.219028473
13.699500084;-51.219028473
13.749500275;-51.219028473
13.799500465;-51.219028473
13.849499702;-51.219028473
13.899499893;-51.219028473
13.949500084;-51.219028473
13.999500275;-51.219028473
14.049500465;-51.219028473
14.099499702;-51.219028473
14.149499893;-51.219028473
14.199500084;-51.219028473
14.249500275;-51.219028473
14.299500465;-51.219028473
14.349499702;-51.219028473
14.399499893;-51.219028473
14.449500084;-51.219028473
14.499500275;-51.219028473
14.549500465;-51.219028473
14.599499702;-51.219028473
14.649499893;-51.219028473
14.699500084;-51.219028473
14.749500275;-51.219028473
14.799500465;-51.219028473
14.849499702;-51.219028473
14.899499893;-51.219028473
