Distance [mm];Wallthickness [mm]
0.0;0.99294161797
2.0003018379;0.99280428886
4.0005536079;0.99266850948
6.000729084;0.99249476194
8.0008392334;0.99222612381
10.000892639;0.9919308424
12.000846863;0.99153006077
14.000717163;0.99101436138
16.000537872;0.99048966169
18.000343323;0.99000585079
20.000221252;0.98967087269
22.000305176;0.98957288265
24.000816345;0.98970389366
26.001972198;0.98986369371
28.00390625;0.98996853828
30.00674057;0.9900457263
32.010543823;0.99013191462
34.015270233;0.99027103186
36.020904541;0.99055510759
38.027526855;0.99100953341
40.035297394;0.9915355444
42.044589996;0.99207425117
44.056156158;0.99253809452
46.071453094;0.99258035421
48.092987061;0.99159663916
50.124210358;0.98925983906
52.169540405;0.98546975851
54.23551178;0.97976303101
56.329479218;0.97274196148
58.456428528;0.96443897486
60.621044159;0.95230233669
62.833213806;0.93280470371
65.103965759;0.90982681513
67.433921814;0.89079159498
69.825065613;0.87024760246
72.269187927;0.86124062538
74.753913879;0.85151469707
77.273300171;0.84779900312
79.814353943;0.84877598286
82.372817993;0.84728813171
84.944145203;0.84892892838
87.518516541;0.85152602196
90.0991745;0.85002976656
92.690513611;0.85180336237
95.297714233;0.85091674328
97.922653198;0.85192906857
100.56904602;0.84209561348
103.26668549;0.81442970037
106.03318024;0.78906220198
108.83409119;0.78775948286
111.62755585;0.80222690105
114.37835693;0.8298137188
117.06690216;0.84165942669
119.75089264;0.81217485666
122.44003296;0.81005626917
125.10212708;0.81405717134
127.71166229;0.84512168169
130.22317505;0.88754707575
132.63441467;0.91628164053
134.97677612;0.93003535271
137.27523804;0.93947726488
139.53620911;0.94715714455
141.7565155;0.95762330294
143.93589783;0.96599495411
146.07843018;0.97399049997
148.18669128;0.98142510653
150.26441956;0.9883441329
152.31744385;0.99365240335
154.35334778;0.99686557055
156.3788147;0.99843138456
158.39768982;0.99929666519
160.41159058;0.9997728467
162.4213562;1.0000636578
164.42749023;1.0002307892
166.43052673;1.0002557039
168.43130493;1.0001903772
170.43099976;1.0000634193
172.43052673;1.0000098944
174.43009949;1.0000020266
176.4296875;1.000022769
178.42921448;1.0000526905
180.4286499;1.0001012087
182.42796326;1.0001627207
184.42713928;1.0001385212
186.42622375;1.0001238585
188.42527771;1.0001770258
190.42434692;1.0001630783
192.42349243;1.0001192093
194.42271423;1.0000817776
196.42201233;1.0000600815
198.42138672;1.0000450611
200.42082214;1.0000501871
202.42022705;1.0000575781
204.41952515;1.0000662804
206.41870117;1.0000950098
208.41781616;1.0001337528
210.41688538;1.0001649857
212.41593933;1.0001909733
214.41496277;1.0002042055
216.41395569;1.000182271
218.41294861;1.000154376
220.41194153;1.0001422167
222.41091919;1.0001503229
224.40992737;1.0001882315
226.40910339;1.0001738071
228.40849304;1.0001772642
230.4079895;1.000143528
232.40751648;1.0000970364
234.40710449;1.0000524521
236.40672302;1.0000413656
238.40623474;1.000043273
240.40518188;0.99991852045
242.40281677;0.99977910519
244.39906311;0.99934947491
246.3949585;0.99949246645
248.39109802;0.99958860874
250.38708496;0.99901658297
252.38169861;0.99879789352
254.37330627;0.9987142086
256.36160278;0.99936455488
282.96728516;1.0052924156
